trade_id,direction,momentum_status,roc_atr_3,alignment_status,alignment,structure_status,origin_dist_atr,context_status,weekday,all_available
L01715,SHORT,AVAILABLE,0.2398042911970476,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.0501178677580636,AVAILABLE,Wednesday,True
L01719,SHORT,AVAILABLE,0.4013061460758718,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1854493711812242,AVAILABLE,Wednesday,True
L01721,LONG,AVAILABLE,-0.3663117848609941,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.6080932012363762,AVAILABLE,Wednesday,True
L01722,LONG,AVAILABLE,2.0002788581251454,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.3685727858196337,AVAILABLE,Wednesday,True
L01723,SHORT,AVAILABLE,1.4650645982417247,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3430984380533653,AVAILABLE,Wednesday,True
L01724,LONG,AVAILABLE,0.7877609911355932,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9549422371800007,AVAILABLE,Wednesday,True
L01725,LONG,AVAILABLE,1.4196567413114185,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.9962012548360346,AVAILABLE,Thursday,True
L01726,LONG,AVAILABLE,1.1982940343768669,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.008216527159156,AVAILABLE,Thursday,True
L01727,SHORT,AVAILABLE,0.4125051854517684,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.4309114561352905,AVAILABLE,Thursday,True
L01728,LONG,AVAILABLE,0.439276526405156,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.028459577088416,AVAILABLE,Thursday,True
L01729,LONG,AVAILABLE,1.9243803456482964,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.5842948296877744,AVAILABLE,Thursday,True
L01731,SHORT,AVAILABLE,0.4493064620465404,AVAILABLE,NEUTRAL,AVAILABLE,1.8715164716279349,AVAILABLE,Thursday,True
L01732,LONG,AVAILABLE,1.133261019694786,AVAILABLE,NEUTRAL,AVAILABLE,2.4498629806378625,AVAILABLE,Friday,True
L01733,LONG,AVAILABLE,1.3709653700840525,AVAILABLE,NEUTRAL,AVAILABLE,1.4931573824494744,AVAILABLE,Friday,True
L01734,SHORT,AVAILABLE,1.1238498744948855,AVAILABLE,NEUTRAL,AVAILABLE,1.7275348273674618,AVAILABLE,Friday,True
L01735,LONG,AVAILABLE,1.9449566079206533,AVAILABLE,NEUTRAL,AVAILABLE,2.11445221112919,AVAILABLE,Friday,True
L01736,SHORT,AVAILABLE,1.984620748018576,AVAILABLE,NEUTRAL,AVAILABLE,1.6897563371607396,AVAILABLE,Friday,True
L01738,SHORT,AVAILABLE,1.0785242342139671,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.4484699230069857,AVAILABLE,Monday,True
L01739,LONG,AVAILABLE,-0.1233679241434654,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2303873646253731,AVAILABLE,Monday,True
L01740,LONG,AVAILABLE,0.8923860437414192,AVAILABLE,AGAINST_SINGLE,AVAILABLE,0.8648765057385094,AVAILABLE,Monday,True
L01741,LONG,AVAILABLE,0.3288707641374944,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2957786155943336,AVAILABLE,Monday,True
L01742,SHORT,AVAILABLE,0.1035116365378197,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.0043615528385064,AVAILABLE,Monday,True
L01743,SHORT,AVAILABLE,0.3890937253193658,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7604913355223286,AVAILABLE,Monday,True
L01744,SHORT,AVAILABLE,0.5655618616430741,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8352834842874213,AVAILABLE,Monday,True
L01745,LONG,AVAILABLE,0.947047425034071,AVAILABLE,NEUTRAL,AVAILABLE,1.182426757333954,AVAILABLE,Tuesday,True
L01747,SHORT,AVAILABLE,0.978542007989418,AVAILABLE,NEUTRAL,AVAILABLE,1.5459495838713289,AVAILABLE,Tuesday,True
L01748,SHORT,AVAILABLE,1.071513860496631,AVAILABLE,NEUTRAL,AVAILABLE,1.6682809291632603,AVAILABLE,Tuesday,True
L01749,SHORT,AVAILABLE,0.4902316016588954,AVAILABLE,NEUTRAL,AVAILABLE,1.3702443563840176,AVAILABLE,Tuesday,True
L01750,SHORT,AVAILABLE,1.379735343571119,AVAILABLE,NEUTRAL,AVAILABLE,1.400148199359566,AVAILABLE,Tuesday,True
L01751,SHORT,AVAILABLE,1.377562129072591,AVAILABLE,NEUTRAL,AVAILABLE,1.7149140704481969,AVAILABLE,Tuesday,True
L01752,SHORT,AVAILABLE,0.2588747673951374,AVAILABLE,NEUTRAL,AVAILABLE,1.4830305103512322,AVAILABLE,Tuesday,True
L01754,SHORT,AVAILABLE,1.3423079236913065,AVAILABLE,NEUTRAL,AVAILABLE,1.6165850562420474,AVAILABLE,Tuesday,True
L01756,SHORT,AVAILABLE,1.8691052095193783,AVAILABLE,NEUTRAL,AVAILABLE,1.854786309259746,AVAILABLE,Tuesday,True
L01758,SHORT,AVAILABLE,0.702114328142501,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1884990294310511,AVAILABLE,Tuesday,True
L01759,SHORT,AVAILABLE,1.343507095167097,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.5221292127520725,AVAILABLE,Wednesday,True
L01760,SHORT,AVAILABLE,1.2969689993782456,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.920652412015222,AVAILABLE,Wednesday,True
L01762,SHORT,AVAILABLE,1.645393735192045,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5084718404408977,AVAILABLE,Wednesday,True
L01763,LONG,AVAILABLE,1.0302460290766684,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.071498376739937,AVAILABLE,Wednesday,True
L01765,LONG,AVAILABLE,1.47859660813325,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9390345596672227,AVAILABLE,Wednesday,True
L01766,LONG,AVAILABLE,0.3028375599629896,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.3816218533015707,AVAILABLE,Wednesday,True
L01767,LONG,AVAILABLE,0.5166634284829457,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.6464074360415013,AVAILABLE,Wednesday,True
L01768,LONG,AVAILABLE,1.436391836408626,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.761500926338764,AVAILABLE,Wednesday,True
L01769,LONG,AVAILABLE,1.1827800109493052,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.34431292973244,AVAILABLE,Thursday,True
L01770,LONG,AVAILABLE,-0.699894713484062,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.722719258387816,AVAILABLE,Thursday,True
L01772,SHORT,AVAILABLE,2.1482974955749925,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.779330798831072,AVAILABLE,Thursday,True
L01773,LONG,AVAILABLE,1.6752773263099248,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.3866758016014646,AVAILABLE,Thursday,True
L01774,LONG,AVAILABLE,1.5470067153166611,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.10167432003902,AVAILABLE,Thursday,True
L01775,SHORT,AVAILABLE,0.688074539036227,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.687191992498707,AVAILABLE,Thursday,True
L01776,SHORT,AVAILABLE,0.5570429922631289,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.1876879962883864,AVAILABLE,Thursday,True
L01777,SHORT,AVAILABLE,1.56001695606506,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.3778014551755289,AVAILABLE,Thursday,True
L01778,SHORT,AVAILABLE,1.2498455053374575,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4289970659554871,AVAILABLE,Thursday,True
L01779,SHORT,AVAILABLE,1.1221546018804085,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,3.1098750362708234,AVAILABLE,Thursday,True
L01780,SHORT,AVAILABLE,0.921771772093648,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.8178894363339224,AVAILABLE,Friday,True
L01782,SHORT,AVAILABLE,0.9928160771197524,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.8288875050031737,AVAILABLE,Friday,True
L01783,LONG,AVAILABLE,1.5241699930694943,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.9554148986663051,AVAILABLE,Friday,True
L01784,LONG,AVAILABLE,1.227340687285445,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.4807396480000687,AVAILABLE,Friday,True
L01785,SHORT,AVAILABLE,1.23649627694803,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.9609820570101577,AVAILABLE,Friday,True
L01786,SHORT,AVAILABLE,0.5571196508953188,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6839025029978951,AVAILABLE,Friday,True
L01788,SHORT,AVAILABLE,1.6103346900666669,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.614265839054546,AVAILABLE,Friday,True
L01789,SHORT,AVAILABLE,0.8938005026103621,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6315822671475542,AVAILABLE,Monday,True
L01790,SHORT,AVAILABLE,0.8412499612784635,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3038620245716714,AVAILABLE,Monday,True
L01791,SHORT,AVAILABLE,1.4893359004499946,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.903063020174388,AVAILABLE,Monday,True
L01792,LONG,AVAILABLE,1.2865066932918667,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.6176397352961804,AVAILABLE,Monday,True
L01793,SHORT,AVAILABLE,1.3049857025857916,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2118992048618082,AVAILABLE,Monday,True
L01796,LONG,AVAILABLE,1.555161662408788,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9781941781031755,AVAILABLE,Monday,True
L01798,SHORT,AVAILABLE,1.256191743955764,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6468179686049174,AVAILABLE,Monday,True
L01800,SHORT,AVAILABLE,0.4434222221849885,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.7214040581452157,AVAILABLE,Tuesday,True
L01801,SHORT,AVAILABLE,0.95857882482942,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.2701484843680202,AVAILABLE,Tuesday,True
L01802,SHORT,AVAILABLE,0.0777661123637447,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.393375211324505,AVAILABLE,Tuesday,True
L01804,LONG,AVAILABLE,0.2754244983418759,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,0.8405291624027342,AVAILABLE,Tuesday,True
L01805,LONG,AVAILABLE,1.837987838041945,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.5112772667489973,AVAILABLE,Tuesday,True
L01806,LONG,AVAILABLE,0.8882822358043844,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.273193859451493,AVAILABLE,Tuesday,True
L01807,SHORT,AVAILABLE,1.1136419649573406,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.478902809978946,AVAILABLE,Tuesday,True
L01809,LONG,AVAILABLE,0.5142429585113562,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.123379055063258,AVAILABLE,Tuesday,True
L01810,LONG,AVAILABLE,0.7477469108948327,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.3111783437605016,AVAILABLE,Wednesday,True
L01811,SHORT,AVAILABLE,1.159972821342531,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.732289810704212,AVAILABLE,Wednesday,True
L01812,SHORT,AVAILABLE,0.3033055750662685,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4143539802967309,AVAILABLE,Wednesday,True
L01813,SHORT,AVAILABLE,1.1926726356554087,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.443312879625702,AVAILABLE,Wednesday,True
L01814,LONG,AVAILABLE,1.1966123225334409,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.8466550436123157,AVAILABLE,Wednesday,True
L01817,LONG,AVAILABLE,1.7504445354270288,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.041221514812462,AVAILABLE,Wednesday,True
L01818,SHORT,AVAILABLE,-0.0567040533782869,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.307341717934496,AVAILABLE,Wednesday,True
L01820,SHORT,AVAILABLE,0.3936004869777544,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.947535089548467,AVAILABLE,Thursday,True
L01821,SHORT,AVAILABLE,0.6535123514341029,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.5153657154818183,AVAILABLE,Thursday,True
L01823,LONG,AVAILABLE,0.5684351070043512,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.026086294953625,AVAILABLE,Thursday,True
L01824,SHORT,AVAILABLE,0.2185802312617352,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6733994875563485,AVAILABLE,Thursday,True
L01825,LONG,AVAILABLE,1.6235997012716656,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.8361888817785963,AVAILABLE,Thursday,True
L01826,SHORT,AVAILABLE,0.8674441217167824,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.125615071704944,AVAILABLE,Thursday,True
L01828,LONG,AVAILABLE,2.0623905746377376,AVAILABLE,NEUTRAL,AVAILABLE,3.217859836693599,AVAILABLE,Friday,True
L01829,LONG,AVAILABLE,1.4219066299931191,AVAILABLE,NEUTRAL,AVAILABLE,2.396316585051331,AVAILABLE,Friday,True
L01830,SHORT,AVAILABLE,1.2140435768491993,AVAILABLE,NEUTRAL,AVAILABLE,1.1733719643957736,AVAILABLE,Friday,True
L01831,SHORT,AVAILABLE,0.4701638482056292,AVAILABLE,NEUTRAL,AVAILABLE,1.1105917035835533,AVAILABLE,Friday,True
L01832,LONG,AVAILABLE,2.232258001905568,AVAILABLE,NEUTRAL,AVAILABLE,1.741660248880414,AVAILABLE,Friday,True
L01833,LONG,AVAILABLE,1.8741543708277717,AVAILABLE,NEUTRAL,AVAILABLE,1.8227508012365663,AVAILABLE,Friday,True
L01837,LONG,AVAILABLE,0.4071991773204975,AVAILABLE,NEUTRAL,AVAILABLE,3.097674269349838,AVAILABLE,Monday,True
L01838,LONG,AVAILABLE,1.2055858021296193,AVAILABLE,NEUTRAL,AVAILABLE,2.1605306567593194,AVAILABLE,Monday,True
L01839,SHORT,AVAILABLE,1.7369977304083746,AVAILABLE,NEUTRAL,AVAILABLE,1.5765493567862303,AVAILABLE,Monday,True
L01840,LONG,AVAILABLE,0.03124067022373,AVAILABLE,NEUTRAL,AVAILABLE,2.162927568081217,AVAILABLE,Monday,True
L01841,LONG,AVAILABLE,0.7332449857360314,AVAILABLE,NEUTRAL,AVAILABLE,1.8968698446938823,AVAILABLE,Monday,True
L01842,LONG,AVAILABLE,0.979603956250048,AVAILABLE,NEUTRAL,AVAILABLE,2.2253581367871096,AVAILABLE,Monday,True
L01843,SHORT,AVAILABLE,1.993126720525799,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7353439071080112,AVAILABLE,Tuesday,True
L01844,SHORT,AVAILABLE,1.1443708952383125,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.2477102175313797,AVAILABLE,Tuesday,True
L01846,LONG,AVAILABLE,1.2314334434060994,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.9495681306483437,AVAILABLE,Tuesday,True
L01848,SHORT,AVAILABLE,0.3517540026116876,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7234110437347283,AVAILABLE,Tuesday,True
L01849,SHORT,AVAILABLE,2.5672845553790333,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.065935124641649,AVAILABLE,Tuesday,True
L01851,SHORT,AVAILABLE,1.1422062010631004,AVAILABLE,NEUTRAL,AVAILABLE,1.8264839133653568,AVAILABLE,Tuesday,True
L01852,SHORT,AVAILABLE,1.801343393151792,AVAILABLE,NEUTRAL,AVAILABLE,1.834497445538921,AVAILABLE,Wednesday,True
L01853,SHORT,AVAILABLE,1.1215453961360025,AVAILABLE,NEUTRAL,AVAILABLE,1.1600434920765244,AVAILABLE,Wednesday,True
L01854,SHORT,AVAILABLE,0.2004267260230484,AVAILABLE,NEUTRAL,AVAILABLE,0.9371111256313602,AVAILABLE,Wednesday,True
L01855,SHORT,AVAILABLE,0.8018969849532841,AVAILABLE,NEUTRAL,AVAILABLE,1.1312048411243785,AVAILABLE,Wednesday,True
L01856,SHORT,AVAILABLE,0.2143805147249391,AVAILABLE,NEUTRAL,AVAILABLE,1.249118547737573,AVAILABLE,Wednesday,True
L01857,SHORT,AVAILABLE,1.0011147642972065,AVAILABLE,NEUTRAL,AVAILABLE,1.8250710286269296,AVAILABLE,Wednesday,True
L01858,SHORT,AVAILABLE,0.7125581677678021,AVAILABLE,NEUTRAL,AVAILABLE,1.226025818275074,AVAILABLE,Wednesday,True
L01859,LONG,AVAILABLE,0.5871984716300019,AVAILABLE,NEUTRAL,AVAILABLE,1.916939231432761,AVAILABLE,Wednesday,True
L01861,SHORT,AVAILABLE,0.2790103688144553,AVAILABLE,NEUTRAL,AVAILABLE,1.2978251608432454,AVAILABLE,Wednesday,True
L01862,LONG,AVAILABLE,1.7017205838744014,AVAILABLE,NEUTRAL,AVAILABLE,2.3106182809547207,AVAILABLE,Wednesday,True
L01863,SHORT,AVAILABLE,1.105200058885775,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.286765949905066,AVAILABLE,Thursday,True
L01864,LONG,AVAILABLE,1.784080430273455,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.7796937795219208,AVAILABLE,Thursday,True
L01865,LONG,AVAILABLE,0.5101011895467997,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.960502795442906,AVAILABLE,Thursday,True
L01866,LONG,AVAILABLE,2.039804430724248,AVAILABLE,NEUTRAL,AVAILABLE,2.820247611588582,AVAILABLE,Friday,True
L01867,SHORT,AVAILABLE,1.2412401047420392,AVAILABLE,NEUTRAL,AVAILABLE,1.6430826681139945,AVAILABLE,Friday,True
L01868,SHORT,AVAILABLE,1.8410883362632255,AVAILABLE,NEUTRAL,AVAILABLE,2.770087167536414,AVAILABLE,Friday,True
L01869,SHORT,AVAILABLE,0.4583303379330357,AVAILABLE,NEUTRAL,AVAILABLE,1.5030574407227912,AVAILABLE,Friday,True
L01871,SHORT,AVAILABLE,0.3710997521458066,AVAILABLE,NEUTRAL,AVAILABLE,1.389675382590612,AVAILABLE,Friday,True
L01872,SHORT,AVAILABLE,0.8567403522946007,AVAILABLE,NEUTRAL,AVAILABLE,1.3661515983094097,AVAILABLE,Friday,True
L01873,SHORT,AVAILABLE,0.7302311552292037,AVAILABLE,NEUTRAL,AVAILABLE,1.4194823051088836,AVAILABLE,Friday,True
L01874,SHORT,AVAILABLE,1.7402451664537977,AVAILABLE,NEUTRAL,AVAILABLE,1.3800002775470197,AVAILABLE,Friday,True
L01875,SHORT,AVAILABLE,0.5799276258382374,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.503321628861681,AVAILABLE,Monday,True
L01876,SHORT,AVAILABLE,0.2907599776755769,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.2752321290432336,AVAILABLE,Monday,True
L01877,SHORT,AVAILABLE,0.7556863762560951,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.9659517309441624,AVAILABLE,Monday,True
L01878,SHORT,AVAILABLE,1.1735982597405328,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.372229003777902,AVAILABLE,Monday,True
L01879,SHORT,AVAILABLE,1.1476783766335414,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.460779366163928,AVAILABLE,Monday,True
L01880,SHORT,AVAILABLE,0.1448991653214316,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8890635871863888,AVAILABLE,Monday,True
L01881,LONG,AVAILABLE,1.197056079244731,AVAILABLE,NEUTRAL,AVAILABLE,3.438356331840238,AVAILABLE,Monday,True
L01882,SHORT,AVAILABLE,1.7263175230385923,AVAILABLE,NEUTRAL,AVAILABLE,2.074103993542188,AVAILABLE,Wednesday,True
L01883,LONG,AVAILABLE,0.1200681975288052,AVAILABLE,NEUTRAL,AVAILABLE,3.0591457507430357,AVAILABLE,Wednesday,True
L01884,LONG,AVAILABLE,0.3914934425445815,AVAILABLE,NEUTRAL,AVAILABLE,3.6506113058599055,AVAILABLE,Wednesday,True
L01885,LONG,AVAILABLE,0.5754399628723927,AVAILABLE,NEUTRAL,AVAILABLE,3.97169271312078,AVAILABLE,Thursday,True
L01886,LONG,AVAILABLE,0.5324154730548923,AVAILABLE,NEUTRAL,AVAILABLE,1.6934442972020674,AVAILABLE,Monday,True
L01887,LONG,AVAILABLE,0.8405793394515512,AVAILABLE,NEUTRAL,AVAILABLE,2.393145456477348,AVAILABLE,Monday,True
L01889,LONG,AVAILABLE,-0.1414322141637107,AVAILABLE,NEUTRAL,AVAILABLE,1.8523071829094715,AVAILABLE,Monday,True
L01890,LONG,AVAILABLE,0.7942099684528509,AVAILABLE,NEUTRAL,AVAILABLE,4.081576376011148,AVAILABLE,Tuesday,True
L01891,LONG,AVAILABLE,0.7449252668327393,AVAILABLE,NEUTRAL,AVAILABLE,3.681741919485293,AVAILABLE,Tuesday,True
L01892,SHORT,AVAILABLE,0.233892324613704,AVAILABLE,NEUTRAL,AVAILABLE,0.9234406454674846,AVAILABLE,Tuesday,True
L01893,SHORT,AVAILABLE,0.9570650295230908,AVAILABLE,NEUTRAL,AVAILABLE,1.514178061962853,AVAILABLE,Tuesday,True
L01894,LONG,AVAILABLE,0.4508100854257031,AVAILABLE,NEUTRAL,AVAILABLE,2.0353377425561945,AVAILABLE,Tuesday,True
L01895,LONG,AVAILABLE,0.6645586041837109,AVAILABLE,NEUTRAL,AVAILABLE,2.654568112143822,AVAILABLE,Tuesday,True
L01898,SHORT,AVAILABLE,1.07854275317073,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5382606585569447,AVAILABLE,Wednesday,True
L01899,SHORT,AVAILABLE,0.1447182582372036,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.4540222492699607,AVAILABLE,Wednesday,True
L01901,SHORT,AVAILABLE,0.4569302404869568,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.735530650470106,AVAILABLE,Wednesday,True
L01902,SHORT,AVAILABLE,0.8037340302494288,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7096499717964424,AVAILABLE,Wednesday,True
L01903,LONG,AVAILABLE,1.086367253147963,AVAILABLE,AGAINST_SINGLE,AVAILABLE,3.202000830678366,AVAILABLE,Wednesday,True
L01905,SHORT,AVAILABLE,0.9432832845310116,AVAILABLE,NEUTRAL,AVAILABLE,1.8545686647202404,AVAILABLE,Thursday,True
L01907,LONG,AVAILABLE,0.6258865883677834,AVAILABLE,NEUTRAL,AVAILABLE,1.4645389149055064,AVAILABLE,Thursday,True
L01910,LONG,AVAILABLE,0.8274546975592095,AVAILABLE,NEUTRAL,AVAILABLE,2.4902995710161004,AVAILABLE,Thursday,True
L01911,SHORT,AVAILABLE,0.1464419175435174,AVAILABLE,NEUTRAL,AVAILABLE,1.6080055027941134,AVAILABLE,Thursday,True
L01912,SHORT,AVAILABLE,-0.4701406800587506,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.953866229687115,AVAILABLE,Thursday,True
L01914,SHORT,AVAILABLE,1.4135750707753616,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.077850765432716,AVAILABLE,Friday,True
L01915,LONG,AVAILABLE,-0.0799128840591979,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.2485356369073664,AVAILABLE,Friday,True
L01916,SHORT,AVAILABLE,1.3346390887284052,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.0089333080439884,AVAILABLE,Friday,True
L01917,SHORT,AVAILABLE,1.125114480318212,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.9320245055395056,AVAILABLE,Friday,True
L01918,LONG,AVAILABLE,0.1732340336032373,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.0969405484494994,AVAILABLE,Friday,True
L01919,LONG,AVAILABLE,0.2824193209440676,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.451068400247015,AVAILABLE,Friday,True
L01921,LONG,AVAILABLE,0.8477056606655533,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,3.0818970820996534,AVAILABLE,Friday,True
L01922,SHORT,AVAILABLE,2.7243413979512763,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.6064293508884133,AVAILABLE,Monday,True
L01924,LONG,AVAILABLE,0.5984624825684932,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.2746413207336778,AVAILABLE,Monday,True
L01925,LONG,AVAILABLE,0.4100075048082265,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.1968723461859914,AVAILABLE,Monday,True
L01928,SHORT,AVAILABLE,2.21980905851674,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.301504580637824,AVAILABLE,Monday,True
L01929,SHORT,AVAILABLE,0.7494672131799665,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3814279211874112,AVAILABLE,Monday,True
L01930,SHORT,AVAILABLE,0.3232887062174974,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.004954985992792,AVAILABLE,Monday,True
L01931,SHORT,AVAILABLE,1.1769010236547035,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.940095977075836,AVAILABLE,Monday,True
L01932,LONG,AVAILABLE,1.1081259499557627,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.332792650237264,AVAILABLE,Tuesday,True
L01933,LONG,AVAILABLE,0.9907540337157036,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.771279262821211,AVAILABLE,Tuesday,True
L01934,LONG,AVAILABLE,1.2860767689956552,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.460235779777752,AVAILABLE,Tuesday,True
L01935,LONG,AVAILABLE,2.4554848672387104,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.901471310085568,AVAILABLE,Tuesday,True
L01936,SHORT,AVAILABLE,0.4299620511427684,AVAILABLE,NEUTRAL,AVAILABLE,1.556204153029258,AVAILABLE,Wednesday,True
L01940,SHORT,AVAILABLE,0.7293102933458039,AVAILABLE,NEUTRAL,AVAILABLE,0.9998044663786048,AVAILABLE,Wednesday,True
L01942,SHORT,AVAILABLE,0.8103221688338315,AVAILABLE,NEUTRAL,AVAILABLE,1.3100973806540126,AVAILABLE,Wednesday,True
L01943,LONG,AVAILABLE,0.3801035648117842,AVAILABLE,NEUTRAL,AVAILABLE,3.3616222684574906,AVAILABLE,Wednesday,True
L01944,SHORT,AVAILABLE,0.8515115186095895,AVAILABLE,NEUTRAL,AVAILABLE,1.6596789500720268,AVAILABLE,Thursday,True
L01945,SHORT,AVAILABLE,0.841690736950933,AVAILABLE,NEUTRAL,AVAILABLE,1.5754226682809571,AVAILABLE,Thursday,True
L01946,SHORT,AVAILABLE,1.641551874510945,AVAILABLE,NEUTRAL,AVAILABLE,1.809454645657025,AVAILABLE,Thursday,True
L01948,SHORT,AVAILABLE,1.0027033004761283,AVAILABLE,NEUTRAL,AVAILABLE,1.6542322271531718,AVAILABLE,Thursday,True
