trade_id,limit_created_bar,limit_created_time_utc,direction,momentum_status,roc_atr_3,alignment_status,alignment,structure_status,origin_dist_atr,context_status,weekday,all_available
L01728,53421,2026-01-15 12:35:03,LONG,AVAILABLE,0.439276526405156,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.028459577088416,AVAILABLE,Thursday,True
L01729,53440,2026-01-15 14:10:03,LONG,AVAILABLE,1.9243803456482964,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.5842948296877744,AVAILABLE,Thursday,True
L01730,53467,2026-01-15 16:25:03,SHORT,AVAILABLE,1.7495100131316077,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6465938549367225,AVAILABLE,Thursday,True
L01731,53536,2026-01-15 23:10:03,SHORT,AVAILABLE,0.4493064620465404,AVAILABLE,NEUTRAL,AVAILABLE,1.8715164716279349,AVAILABLE,Thursday,True
L01732,53559,2026-01-16 01:05:03,LONG,AVAILABLE,1.133261019694786,AVAILABLE,NEUTRAL,AVAILABLE,2.4498629806378625,AVAILABLE,Friday,True
L01733,53583,2026-01-16 03:05:03,LONG,AVAILABLE,1.3709653700840525,AVAILABLE,NEUTRAL,AVAILABLE,1.4931573824494744,AVAILABLE,Friday,True
L01734,53690,2026-01-16 12:00:03,SHORT,AVAILABLE,1.1238498744948855,AVAILABLE,NEUTRAL,AVAILABLE,1.7275348273674618,AVAILABLE,Friday,True
L01735,53710,2026-01-16 13:40:03,LONG,AVAILABLE,1.9449566079206533,AVAILABLE,NEUTRAL,AVAILABLE,2.11445221112919,AVAILABLE,Friday,True
L01736,53729,2026-01-16 15:15:03,SHORT,AVAILABLE,1.984620748018576,AVAILABLE,NEUTRAL,AVAILABLE,1.6897563371607396,AVAILABLE,Friday,True
L01737,53738,2026-01-16 16:00:03,LONG,AVAILABLE,0.7032811334382808,AVAILABLE,NEUTRAL,AVAILABLE,3.406856444503991,AVAILABLE,Friday,True
L01738,53833,2026-01-19 01:00:03,SHORT,AVAILABLE,1.0785242342139671,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.4484699230069857,AVAILABLE,Monday,True
L01739,53846,2026-01-19 02:05:03,LONG,AVAILABLE,-0.1233679241434654,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2303873646253731,AVAILABLE,Monday,True
L01740,53958,2026-01-19 11:25:03,LONG,AVAILABLE,0.8923860437414192,AVAILABLE,AGAINST_SINGLE,AVAILABLE,0.8648765057385094,AVAILABLE,Monday,True
L01741,53966,2026-01-19 12:05:03,LONG,AVAILABLE,0.3288707641374944,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2957786155943336,AVAILABLE,Monday,True
L01742,53984,2026-01-19 13:35:03,SHORT,AVAILABLE,0.1035116365378197,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.0043615528385064,AVAILABLE,Monday,True
L01743,54019,2026-01-19 16:30:03,SHORT,AVAILABLE,0.3890937253193658,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7604913355223286,AVAILABLE,Monday,True
L01744,54047,2026-01-19 18:50:03,SHORT,AVAILABLE,0.5655618616430741,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8352834842874213,AVAILABLE,Monday,True
L01745,54069,2026-01-20 00:10:03,LONG,AVAILABLE,0.947047425034071,AVAILABLE,NEUTRAL,AVAILABLE,1.182426757333954,AVAILABLE,Tuesday,True
L01746,54079,2026-01-20 01:00:03,LONG,AVAILABLE,1.6086271795283744,AVAILABLE,NEUTRAL,AVAILABLE,1.3915732211176357,AVAILABLE,Tuesday,True
L01747,54090,2026-01-20 01:55:03,SHORT,AVAILABLE,0.978542007989418,AVAILABLE,NEUTRAL,AVAILABLE,1.5459495838713289,AVAILABLE,Tuesday,True
L01748,54145,2026-01-20 06:30:03,SHORT,AVAILABLE,1.071513860496631,AVAILABLE,NEUTRAL,AVAILABLE,1.6682809291632603,AVAILABLE,Tuesday,True
L01749,54161,2026-01-20 07:50:03,SHORT,AVAILABLE,0.4902316016588954,AVAILABLE,NEUTRAL,AVAILABLE,1.3702443563840176,AVAILABLE,Tuesday,True
L01750,54168,2026-01-20 08:25:03,SHORT,AVAILABLE,1.379735343571119,AVAILABLE,NEUTRAL,AVAILABLE,1.400148199359566,AVAILABLE,Tuesday,True
L01751,54178,2026-01-20 09:15:03,SHORT,AVAILABLE,1.377562129072591,AVAILABLE,NEUTRAL,AVAILABLE,1.7149140704481969,AVAILABLE,Tuesday,True
L01752,54189,2026-01-20 10:10:03,SHORT,AVAILABLE,0.2588747673951374,AVAILABLE,NEUTRAL,AVAILABLE,1.4830305103512322,AVAILABLE,Tuesday,True
L01753,54206,2026-01-20 11:35:03,LONG,AVAILABLE,1.154865477360714,AVAILABLE,NEUTRAL,AVAILABLE,0.5125575133581965,AVAILABLE,Tuesday,True
L01754,54211,2026-01-20 12:00:03,SHORT,AVAILABLE,1.3423079236913065,AVAILABLE,NEUTRAL,AVAILABLE,1.6165850562420474,AVAILABLE,Tuesday,True
L01755,54231,2026-01-20 13:40:03,LONG,AVAILABLE,2.027670804468852,AVAILABLE,NEUTRAL,AVAILABLE,1.864312292949101,AVAILABLE,Tuesday,True
L01756,54241,2026-01-20 14:30:03,SHORT,AVAILABLE,1.8691052095193783,AVAILABLE,NEUTRAL,AVAILABLE,1.854786309259746,AVAILABLE,Tuesday,True
L01757,54290,2026-01-20 18:35:03,SHORT,AVAILABLE,0.8392325595826832,AVAILABLE,NEUTRAL,AVAILABLE,1.393173196131534,AVAILABLE,Tuesday,True
L01758,54332,2026-01-20 23:05:03,SHORT,AVAILABLE,0.702114328142501,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1884990294310511,AVAILABLE,Tuesday,True
L01759,54371,2026-01-21 02:20:03,SHORT,AVAILABLE,1.343507095167097,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.5221292127520725,AVAILABLE,Wednesday,True
L01760,54382,2026-01-21 03:15:03,SHORT,AVAILABLE,1.2969689993782456,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.920652412015222,AVAILABLE,Wednesday,True
L01761,54422,2026-01-21 06:35:03,SHORT,AVAILABLE,1.5383833533709577,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.060821949777278,AVAILABLE,Wednesday,True
L01762,54481,2026-01-21 11:30:03,SHORT,AVAILABLE,1.645393735192045,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5084718404408977,AVAILABLE,Wednesday,True
L01763,54486,2026-01-21 11:55:03,LONG,AVAILABLE,1.0302460290766684,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.071498376739937,AVAILABLE,Wednesday,True
L01764,54511,2026-01-21 14:00:03,SHORT,AVAILABLE,2.9292498062908354,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5197675307106788,AVAILABLE,Wednesday,True
L01765,54518,2026-01-21 14:35:03,LONG,AVAILABLE,1.47859660813325,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9390345596672227,AVAILABLE,Wednesday,True
L01766,54532,2026-01-21 15:45:03,LONG,AVAILABLE,0.3028375599629896,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.3816218533015707,AVAILABLE,Wednesday,True
L01767,54557,2026-01-21 17:50:03,LONG,AVAILABLE,0.5166634284829457,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.6464074360415013,AVAILABLE,Wednesday,True
L01768,54586,2026-01-21 20:15:03,LONG,AVAILABLE,1.436391836408626,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.761500926338764,AVAILABLE,Wednesday,True
L01769,54627,2026-01-22 00:40:03,LONG,AVAILABLE,1.1827800109493052,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.34431292973244,AVAILABLE,Thursday,True
L01770,54633,2026-01-22 01:10:03,LONG,AVAILABLE,-0.699894713484062,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.722719258387816,AVAILABLE,Thursday,True
L01771,54716,2026-01-22 08:05:03,SHORT,AVAILABLE,0.920622236398296,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4906320598237215,AVAILABLE,Thursday,True
L01772,54763,2026-01-22 12:00:03,SHORT,AVAILABLE,2.1482974955749925,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.779330798831072,AVAILABLE,Thursday,True
L01773,54777,2026-01-22 13:10:03,LONG,AVAILABLE,1.6752773263099248,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.3866758016014646,AVAILABLE,Thursday,True
L01774,54787,2026-01-22 14:00:03,LONG,AVAILABLE,1.5470067153166611,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.10167432003902,AVAILABLE,Thursday,True
L01775,54799,2026-01-22 15:00:03,SHORT,AVAILABLE,0.688074539036227,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.687191992498707,AVAILABLE,Thursday,True
L01776,54824,2026-01-22 17:05:03,SHORT,AVAILABLE,0.5570429922631289,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.1876879962883864,AVAILABLE,Thursday,True
L01777,54852,2026-01-22 19:25:03,SHORT,AVAILABLE,1.56001695606506,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.3778014551755289,AVAILABLE,Thursday,True
L01778,54865,2026-01-22 20:30:03,SHORT,AVAILABLE,1.2498455053374575,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4289970659554871,AVAILABLE,Thursday,True
L01779,54889,2026-01-22 23:30:03,SHORT,AVAILABLE,1.1221546018804085,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,3.1098750362708234,AVAILABLE,Thursday,True
L01780,54901,2026-01-23 00:30:03,SHORT,AVAILABLE,0.921771772093648,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.8178894363339224,AVAILABLE,Friday,True
L01781,54907,2026-01-23 01:00:03,SHORT,AVAILABLE,0.9583576054776554,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.5024749658107772,AVAILABLE,Friday,True
L01782,54919,2026-01-23 02:00:03,SHORT,AVAILABLE,0.9928160771197524,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.8288875050031737,AVAILABLE,Friday,True
L01783,55011,2026-01-23 09:40:03,LONG,AVAILABLE,1.5241699930694943,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.9554148986663051,AVAILABLE,Friday,True
L01784,55033,2026-01-23 11:30:03,LONG,AVAILABLE,1.227340687285445,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.4807396480000687,AVAILABLE,Friday,True
L01785,55054,2026-01-23 13:15:03,SHORT,AVAILABLE,1.23649627694803,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.9609820570101577,AVAILABLE,Friday,True
L01786,55074,2026-01-23 14:55:03,SHORT,AVAILABLE,0.5571196508953188,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6839025029978951,AVAILABLE,Friday,True
L01787,55109,2026-01-23 17:50:03,SHORT,AVAILABLE,2.5663350332825807,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.18914731658837,AVAILABLE,Friday,True
L01788,55136,2026-01-23 20:05:03,SHORT,AVAILABLE,1.6103346900666669,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.614265839054546,AVAILABLE,Friday,True
L01789,55196,2026-01-26 02:05:03,SHORT,AVAILABLE,0.8938005026103621,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6315822671475542,AVAILABLE,Monday,True
L01790,55206,2026-01-26 02:55:03,SHORT,AVAILABLE,0.8412499612784635,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3038620245716714,AVAILABLE,Monday,True
L01791,55254,2026-01-26 06:55:03,SHORT,AVAILABLE,1.4893359004499946,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.903063020174388,AVAILABLE,Monday,True
L01792,55337,2026-01-26 13:50:03,LONG,AVAILABLE,1.2865066932918667,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.6176397352961804,AVAILABLE,Monday,True
L01793,55357,2026-01-26 15:30:03,SHORT,AVAILABLE,1.3049857025857916,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2118992048618082,AVAILABLE,Monday,True
L01794,55368,2026-01-26 16:25:03,SHORT,AVAILABLE,2.624848758886813,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.475181903508021,AVAILABLE,Monday,True
L01795,55388,2026-01-26 18:05:03,SHORT,AVAILABLE,1.4676691522667995,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2057211124147744,AVAILABLE,Monday,True
L01796,55411,2026-01-26 20:00:03,LONG,AVAILABLE,1.555161662408788,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9781941781031755,AVAILABLE,Monday,True
L01797,55435,2026-01-26 23:00:03,LONG,AVAILABLE,1.4085043445901009,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.320192945903107,AVAILABLE,Monday,True
L01798,55446,2026-01-26 23:55:03,SHORT,AVAILABLE,1.256191743955764,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6468179686049174,AVAILABLE,Monday,True
L01799,55460,2026-01-27 01:05:03,LONG,AVAILABLE,2.441142953531385,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.376323977809174,AVAILABLE,Tuesday,True
L01800,55471,2026-01-27 02:00:03,SHORT,AVAILABLE,0.4434222221849885,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.7214040581452157,AVAILABLE,Tuesday,True
L01801,55481,2026-01-27 02:50:03,SHORT,AVAILABLE,0.95857882482942,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.2701484843680202,AVAILABLE,Tuesday,True
L01802,55533,2026-01-27 07:10:03,SHORT,AVAILABLE,0.0777661123637447,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.393375211324505,AVAILABLE,Tuesday,True
L01803,55542,2026-01-27 07:55:03,SHORT,AVAILABLE,1.0499467659089623,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.7366061866097298,AVAILABLE,Tuesday,True
L01804,55586,2026-01-27 11:35:03,LONG,AVAILABLE,0.2754244983418759,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,0.8405291624027342,AVAILABLE,Tuesday,True
L01805,55597,2026-01-27 12:30:03,LONG,AVAILABLE,1.837987838041945,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.5112772667489973,AVAILABLE,Tuesday,True
L01806,55622,2026-01-27 14:35:03,LONG,AVAILABLE,0.8882822358043844,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.273193859451493,AVAILABLE,Tuesday,True
L01807,55647,2026-01-27 16:40:03,SHORT,AVAILABLE,1.1136419649573406,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.478902809978946,AVAILABLE,Tuesday,True
L01808,55711,2026-01-27 23:10:03,SHORT,AVAILABLE,1.7737308414646489,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4928036070251984,AVAILABLE,Tuesday,True
L01809,55718,2026-01-27 23:45:03,LONG,AVAILABLE,0.5142429585113562,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.123379055063258,AVAILABLE,Tuesday,True
L01810,55728,2026-01-28 00:35:03,LONG,AVAILABLE,0.7477469108948327,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.3111783437605016,AVAILABLE,Wednesday,True
L01811,55764,2026-01-28 03:35:03,SHORT,AVAILABLE,1.159972821342531,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.732289810704212,AVAILABLE,Wednesday,True
L01812,55794,2026-01-28 06:05:03,SHORT,AVAILABLE,0.3033055750662685,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4143539802967309,AVAILABLE,Wednesday,True
L01813,55825,2026-01-28 08:40:03,SHORT,AVAILABLE,1.1926726356554087,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.443312879625702,AVAILABLE,Wednesday,True
L01814,55862,2026-01-28 11:45:03,LONG,AVAILABLE,1.1966123225334409,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.8466550436123157,AVAILABLE,Wednesday,True
L01815,55883,2026-01-28 13:30:03,SHORT,AVAILABLE,0.1901312074029559,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.642174292020022,AVAILABLE,Wednesday,True
L01816,55902,2026-01-28 15:05:03,SHORT,AVAILABLE,2.0802105788018705,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.8917184831304248,AVAILABLE,Wednesday,True
L01817,55905,2026-01-28 15:20:03,LONG,AVAILABLE,1.7504445354270288,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.041221514812462,AVAILABLE,Wednesday,True
L01818,55931,2026-01-28 17:30:03,SHORT,AVAILABLE,-0.0567040533782869,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.307341717934496,AVAILABLE,Wednesday,True
L01819,55943,2026-01-28 18:30:03,SHORT,AVAILABLE,1.7880150783763318,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.027781713189744,AVAILABLE,Wednesday,True
L01820,55997,2026-01-29 00:00:03,SHORT,AVAILABLE,0.3936004869777544,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.947535089548467,AVAILABLE,Thursday,True
L01821,56078,2026-01-29 06:45:03,SHORT,AVAILABLE,0.6535123514341029,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.5153657154818183,AVAILABLE,Thursday,True
L01822,56155,2026-01-29 13:10:03,SHORT,AVAILABLE,1.8346641643036503,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.2819237245051551,AVAILABLE,Thursday,True
L01823,56161,2026-01-29 13:40:03,LONG,AVAILABLE,0.5684351070043512,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.026086294953625,AVAILABLE,Thursday,True
L01824,56171,2026-01-29 14:30:03,SHORT,AVAILABLE,0.2185802312617352,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6733994875563485,AVAILABLE,Thursday,True
L01825,56191,2026-01-29 16:10:03,LONG,AVAILABLE,1.6235997012716656,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.8361888817785963,AVAILABLE,Thursday,True
L01826,56264,2026-01-29 23:15:03,SHORT,AVAILABLE,0.8674441217167824,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.125615071704944,AVAILABLE,Thursday,True
L01827,56278,2026-01-30 00:25:03,SHORT,AVAILABLE,1.0600674604073248,AVAILABLE,NEUTRAL,AVAILABLE,0.9981350204736864,AVAILABLE,Friday,True
L01828,56306,2026-01-30 02:45:03,LONG,AVAILABLE,2.0623905746377376,AVAILABLE,NEUTRAL,AVAILABLE,3.217859836693599,AVAILABLE,Friday,True
L01829,56393,2026-01-30 10:00:03,LONG,AVAILABLE,1.4219066299931191,AVAILABLE,NEUTRAL,AVAILABLE,2.396316585051331,AVAILABLE,Friday,True
L01830,56414,2026-01-30 11:45:03,SHORT,AVAILABLE,1.2140435768491993,AVAILABLE,NEUTRAL,AVAILABLE,1.1733719643957736,AVAILABLE,Friday,True
L01831,56420,2026-01-30 12:15:03,SHORT,AVAILABLE,0.4701638482056292,AVAILABLE,NEUTRAL,AVAILABLE,1.1105917035835533,AVAILABLE,Friday,True
L01832,56441,2026-01-30 14:00:03,LONG,AVAILABLE,2.232258001905568,AVAILABLE,NEUTRAL,AVAILABLE,1.741660248880414,AVAILABLE,Friday,True
L01833,56456,2026-01-30 15:15:03,LONG,AVAILABLE,1.8741543708277717,AVAILABLE,NEUTRAL,AVAILABLE,1.8227508012365663,AVAILABLE,Friday,True
L01834,56498,2026-01-30 18:45:03,LONG,AVAILABLE,1.4921888657287812,AVAILABLE,NEUTRAL,AVAILABLE,2.178225007030368,AVAILABLE,Friday,True
L01835,56548,2026-02-02 00:00:03,LONG,AVAILABLE,1.0378951119257696,AVAILABLE,NEUTRAL,AVAILABLE,2.050726165777615,AVAILABLE,Monday,True
L01836,56556,2026-02-02 00:40:03,SHORT,AVAILABLE,1.1758733638641097,AVAILABLE,NEUTRAL,AVAILABLE,1.89762339234248,AVAILABLE,Monday,True
L01837,56569,2026-02-02 01:45:03,LONG,AVAILABLE,0.4071991773204975,AVAILABLE,NEUTRAL,AVAILABLE,3.097674269349838,AVAILABLE,Monday,True
L01838,56631,2026-02-02 06:55:03,LONG,AVAILABLE,1.2055858021296193,AVAILABLE,NEUTRAL,AVAILABLE,2.1605306567593194,AVAILABLE,Monday,True
L01839,56704,2026-02-02 13:00:03,SHORT,AVAILABLE,1.7369977304083746,AVAILABLE,NEUTRAL,AVAILABLE,1.5765493567862303,AVAILABLE,Monday,True
L01840,56705,2026-02-02 13:05:03,LONG,AVAILABLE,0.03124067022373,AVAILABLE,NEUTRAL,AVAILABLE,2.162927568081217,AVAILABLE,Monday,True
L01841,56718,2026-02-02 14:10:03,LONG,AVAILABLE,0.7332449857360314,AVAILABLE,NEUTRAL,AVAILABLE,1.8968698446938823,AVAILABLE,Monday,True
L01842,56741,2026-02-02 16:05:03,LONG,AVAILABLE,0.979603956250048,AVAILABLE,NEUTRAL,AVAILABLE,2.2253581367871096,AVAILABLE,Monday,True
L01843,56835,2026-02-03 00:55:03,SHORT,AVAILABLE,1.993126720525799,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7353439071080112,AVAILABLE,Tuesday,True
L01844,56845,2026-02-03 01:45:03,SHORT,AVAILABLE,1.1443708952383125,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.2477102175313797,AVAILABLE,Tuesday,True
L01845,56931,2026-02-03 08:55:03,SHORT,AVAILABLE,1.7352491349587489,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7783421905088448,AVAILABLE,Tuesday,True
L01846,56962,2026-02-03 11:30:03,LONG,AVAILABLE,1.2314334434060994,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.9495681306483437,AVAILABLE,Tuesday,True
L01847,56971,2026-02-03 12:15:03,SHORT,AVAILABLE,1.5866147055621644,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.6782988079143002,AVAILABLE,Tuesday,True
L01848,56990,2026-02-03 13:50:03,SHORT,AVAILABLE,0.3517540026116876,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.7234110437347283,AVAILABLE,Tuesday,True
L01849,57026,2026-02-03 16:50:03,SHORT,AVAILABLE,2.5672845553790333,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.065935124641649,AVAILABLE,Tuesday,True
L01850,57054,2026-02-03 19:10:03,LONG,AVAILABLE,0.3759592089126248,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.4241084573431424,AVAILABLE,Tuesday,True
L01851,57089,2026-02-03 23:05:03,SHORT,AVAILABLE,1.1422062010631004,AVAILABLE,NEUTRAL,AVAILABLE,1.8264839133653568,AVAILABLE,Tuesday,True
L01852,57119,2026-02-04 01:35:03,SHORT,AVAILABLE,1.801343393151792,AVAILABLE,NEUTRAL,AVAILABLE,1.834497445538921,AVAILABLE,Wednesday,True
L01853,57130,2026-02-04 02:30:03,SHORT,AVAILABLE,1.1215453961360025,AVAILABLE,NEUTRAL,AVAILABLE,1.1600434920765244,AVAILABLE,Wednesday,True
L01854,57152,2026-02-04 04:20:03,SHORT,AVAILABLE,0.2004267260230484,AVAILABLE,NEUTRAL,AVAILABLE,0.9371111256313602,AVAILABLE,Wednesday,True
L01855,57166,2026-02-04 05:30:03,SHORT,AVAILABLE,0.8018969849532841,AVAILABLE,NEUTRAL,AVAILABLE,1.1312048411243785,AVAILABLE,Wednesday,True
L01856,57171,2026-02-04 05:55:03,SHORT,AVAILABLE,0.2143805147249391,AVAILABLE,NEUTRAL,AVAILABLE,1.249118547737573,AVAILABLE,Wednesday,True
L01857,57191,2026-02-04 07:35:03,SHORT,AVAILABLE,1.0011147642972065,AVAILABLE,NEUTRAL,AVAILABLE,1.8250710286269296,AVAILABLE,Wednesday,True
L01858,57198,2026-02-04 08:10:03,SHORT,AVAILABLE,0.7125581677678021,AVAILABLE,NEUTRAL,AVAILABLE,1.226025818275074,AVAILABLE,Wednesday,True
L01859,57241,2026-02-04 11:45:03,LONG,AVAILABLE,0.5871984716300019,AVAILABLE,NEUTRAL,AVAILABLE,1.916939231432761,AVAILABLE,Wednesday,True
L01860,57254,2026-02-04 12:50:03,SHORT,AVAILABLE,0.3637250463056553,AVAILABLE,NEUTRAL,AVAILABLE,1.5129427980570842,AVAILABLE,Wednesday,True
L01861,57268,2026-02-04 14:00:03,SHORT,AVAILABLE,0.2790103688144553,AVAILABLE,NEUTRAL,AVAILABLE,1.2978251608432454,AVAILABLE,Wednesday,True
L01862,57304,2026-02-04 17:00:03,LONG,AVAILABLE,1.7017205838744014,AVAILABLE,NEUTRAL,AVAILABLE,2.3106182809547207,AVAILABLE,Wednesday,True
L01863,57377,2026-02-05 00:05:03,SHORT,AVAILABLE,1.105200058885775,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.286765949905066,AVAILABLE,Thursday,True
L01864,57396,2026-02-05 01:40:03,LONG,AVAILABLE,1.784080430273455,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.7796937795219208,AVAILABLE,Thursday,True
L01865,57422,2026-02-05 03:50:03,LONG,AVAILABLE,0.5101011895467997,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.960502795442906,AVAILABLE,Thursday,True
L01866,57657,2026-02-06 00:25:03,LONG,AVAILABLE,2.039804430724248,AVAILABLE,NEUTRAL,AVAILABLE,2.820247611588582,AVAILABLE,Friday,True
L01867,57692,2026-02-06 03:20:03,SHORT,AVAILABLE,1.2412401047420392,AVAILABLE,NEUTRAL,AVAILABLE,1.6430826681139945,AVAILABLE,Friday,True
L01868,57727,2026-02-06 06:15:03,SHORT,AVAILABLE,1.8410883362632255,AVAILABLE,NEUTRAL,AVAILABLE,2.770087167536414,AVAILABLE,Friday,True
L01869,57799,2026-02-06 12:15:03,SHORT,AVAILABLE,0.4583303379330357,AVAILABLE,NEUTRAL,AVAILABLE,1.5030574407227912,AVAILABLE,Friday,True
L01870,57803,2026-02-06 12:35:03,LONG,AVAILABLE,0.9075873100862198,AVAILABLE,NEUTRAL,AVAILABLE,1.3624553737764342,AVAILABLE,Friday,True
L01871,57823,2026-02-06 14:15:03,SHORT,AVAILABLE,0.3710997521458066,AVAILABLE,NEUTRAL,AVAILABLE,1.389675382590612,AVAILABLE,Friday,True
L01872,57840,2026-02-06 15:40:03,SHORT,AVAILABLE,0.8567403522946007,AVAILABLE,NEUTRAL,AVAILABLE,1.3661515983094097,AVAILABLE,Friday,True
L01873,57863,2026-02-06 17:35:03,SHORT,AVAILABLE,0.7302311552292037,AVAILABLE,NEUTRAL,AVAILABLE,1.4194823051088836,AVAILABLE,Friday,True
L01874,57872,2026-02-06 18:20:03,SHORT,AVAILABLE,1.7402451664537977,AVAILABLE,NEUTRAL,AVAILABLE,1.3800002775470197,AVAILABLE,Friday,True
L01875,57936,2026-02-09 00:40:03,SHORT,AVAILABLE,0.5799276258382374,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.503321628861681,AVAILABLE,Monday,True
L01876,58081,2026-02-09 12:45:03,SHORT,AVAILABLE,0.2907599776755769,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.2752321290432336,AVAILABLE,Monday,True
L01877,58088,2026-02-09 13:20:03,SHORT,AVAILABLE,0.7556863762560951,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.9659517309441624,AVAILABLE,Monday,True
