trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,roc_atr_3,roc_atr_5,roc_atr_10,roc_atr_20,roc_atr_40,roc_atr_60,ema_slope_atr_3,ema_slope_atr_5,ema_slope_atr_10,ema_slope_atr_20,pct_favorable_5,efficiency_5,efficiency_signed_5,pct_favorable_10,efficiency_10,efficiency_signed_10,pct_favorable_20,efficiency_20,efficiency_signed_20,current_streak,accel_3_20,accel_5_20,accel_10_40,rsi_now,rsi_delta_3,rsi_delta_5,rsi_delta_10,rsi_delta_20,rsi_gt70,rsi_gt80,rsi_lt30,rsi_lt20,rsi_extreme_streak,rsi_max_20,rsi_min_20,atr14,atr_pct,atr5_atr20_ratio,div_alignment,div_age
L02084,XAU,SHORT,66607,2026-03-24T11:50:03+00:00,11,Londres,Tuesday,sub2,EXPIRED,False,,,,,,1.6860610931088227,0.8601257434876614,0.5725687085538073,1.7655864357843178,-0.14618629168290204,-0.743933439180681,0.16675829468332412,0.013695272668509543,0.31546983385534383,0.04924288070862067,0.6,0.2692812991320414,0.2692812991320414,0.5,0.12801267360844615,0.12801267360844615,0.5,0.17346959466309977,0.17346959466309977,1,0.4737410425803917,0.08374582690831638,0.06091152814745328,40.66738572726139,13.218604287617055,6.5965626530344466,4.252739521100835,21.010732173625442,False,False,False,False,0,63.721570935104154,40.66738572726139,14.536246699583941,0.33033140521140175,1.182265912443649,ALIGNED,6.0
L02085,XAU,LONG,66611,2026-03-24T12:10:03+00:00,12,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,66613.0,66615.0,loss,-25.5626051582567,-1.0144452440011467,0.9062549872213943,-0.307458807608787,0.32818636767226916,0.2504580174340967,0.5695041068839496,-0.3037883021809108,-0.07889953502634406,-0.42743786139927786,-0.28076166554424214,-0.38341116004140063,0.6,0.09361851332398068,-0.09361851332398068,0.5,0.06447234475737229,0.06447234475737229,0.6,0.022675441454353153,0.022675441454353153,2,0.28956209486875994,-0.07401466239346224,0.01858103409512818,52.17007829877763,7.303313837927121,-1.2662641675500268,3.402816482360116,0.6804571469172203,False,False,False,False,0,63.721570935104154,40.66738572726139,13.894544226020873,0.3143429762010213,1.0217539313564847,NONE,
L02086,XAU,LONG,66632,2026-03-24T13:55:03+00:00,13,Londres/NY (overlap),Tuesday,sub2,EXPIRED,False,,,,,,1.5025248921868315,1.3203731283259543,0.7899098772019093,-2.615425525925561,-2.563996577632323,-1.818125387602628,-0.007569525973852004,-0.3254495918933838,-1.0085505090305669,-2.8674282703222085,0.6,0.649745133693068,0.649745133693068,0.5,0.1900597580527674,0.1900597580527674,0.45,0.2523436586791368,-0.2523436586791368,2,0.6316129070252219,0.3948459019614689,0.143090902160999,50.393816821376106,15.178262211588091,14.457195270092711,14.178948714272842,-4.211987259539086,False,False,False,False,0,50.393816821376106,31.04228110122969,16.50821236239182,0.3767530811604389,1.0610431703422025,ALIGNED,1.0
L02087,XAU,SHORT,66646,2026-03-24T15:05:03+00:00,15,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,66647.0,66676.0,win,27.91201286598698,0.9871268979214026,1.3319472396494636,0.5696508412186636,-0.26011589061358514,-2.74669359897317,1.2803975375506054,1.4746410763433058,-0.13421621158771746,-0.4242771375293684,-1.347485747354954,-1.6562388032833975,0.8,0.1871221105429947,0.1871221105429947,0.5,0.05435118657481927,-0.05435118657481927,0.4,0.3308477041198271,-0.3308477041198271,3,0.5813170931651463,0.25126484819239125,-0.058021527500123654,52.08712164038696,12.464085285926906,9.23243377199826,5.262046778878997,-18.26947565231395,False,False,False,False,0,64.55120692631387,34.49383362218545,16.896314906529543,0.383760852274121,1.0749915824063652,NONE,
L02088,XAU,SHORT,66723,2026-03-24T22:30:03+00:00,22,Post-NY / transicion,Tuesday,sub2,FILLED_CLOSED,True,66724.0,66732.0,loss,-18.303920946120343,-1.020289944481516,1.6107721911169466,1.680802347371682,-0.2686454254531582,-4.7918389858409025,-5.739014533569525,-3.4752563287998406,-0.09081562623877716,-0.6071279970034789,-2.493243926534539,-5.182823454411762,0.8,0.9820895522387504,0.9820895522387504,0.5,0.06309066745421558,-0.06309066745421558,0.5,0.3862557890535314,-0.3862557890535314,3,0.776516012997694,0.5757524187663816,0.11661082079392228,57.772845071563246,15.225947909827987,15.986006901205108,11.012500245174259,-7.5990308237145285,False,False,False,False,0,79.34978639827939,47.796910044638196,12.723090274975249,0.28509107870401224,0.9412149040963708,NONE,
L02089,XAU,SHORT,66766,2026-03-25T02:05:03+00:00,2,Asia,Wednesday,sub2,FILLED_CLOSED,True,66767.0,66774.0,loss,-18.051832400999047,-1.0205791185571733,1.616403659222756,0.3443816882089685,-0.6140593418377592,-2.729337326228642,-10.35521122271299,-17.850255278531947,-0.2719591275911259,-0.9047758127218701,-1.9532919704549871,-4.40430350649583,0.6,0.1192281651997271,0.1192281651997271,0.5,0.13154036278330672,-0.13154036278330672,0.4,0.29131573729087945,-0.29131573729087945,3,0.6752680860523508,0.2053432039532258,0.19747434638404882,60.814812752656444,15.609263921756003,11.11144602944993,10.029990047599675,10.149700965623005,False,False,False,False,0,76.42407667441245,60.814812752656444,10.227024608413002,0.22321604079413387,0.8946804724575486,NONE,
L02090,XAU,SHORT,66775,2026-03-25T02:50:03+00:00,2,Asia,Wednesday,sub2,EXPIRED,False,,,,,,0.6070945018344063,0.021914839386512976,0.28938278155765373,-1.6948188469946632,-8.626749799090042,-11.340875931696669,-0.1397980409561092,-0.2819988790922052,-0.3965791489561167,-2.7982972987824266,0.6,0.014990859232168986,0.014990859232168986,0.5,0.09938686345780506,0.09938686345780506,0.45,0.2206541405706331,-0.2206541405706331,2,0.28710577629453526,0.08912391022703575,0.24460702313301644,59.320737275071345,7.434355890826957,4.072236379296022,8.272909256942306,9.851477433661692,False,False,False,False,0,76.42407667441245,59.320737275071345,9.354392080376831,0.20394739800009182,0.9198120152280562,NONE,
L02091,XAU,SHORT,66888,2026-03-25T12:15:03+00:00,12,Londres/NY (overlap),Wednesday,sub2,EXPIRED,False,,,,,,2.0530440037693287,1.8805115679686875,2.2159840040684458,-0.9213994210464221,-0.8902568564731071,-0.1331114679863077,0.14600640915209742,-0.008211213611715245,-0.9794947590213683,-2.5834634960875835,0.4,0.6654731457800759,0.6654731457800759,0.3,0.5387515174749271,0.5387515174749271,0.4,0.09594176723311604,-0.09594176723311604,2,0.730417972308764,0.4221722846460586,0.24385482181867227,42.77824563539205,19.716230284547542,18.55936269590621,25.098785913824138,7.834498299973497,False,False,False,False,0,70.45194302221407,42.77824563539205,7.610163236304483,0.16677872458222898,1.1634535510298223,NONE,
L02092,XAU,LONG,66897,2026-03-25T13:00:03+00:00,13,Londres/NY (overlap),Wednesday,sub2,FILLED_CLOSED,True,66900.0,66970.0,loss,-34.482229106663,-1.0081866009121059,2.0103016295333855,1.1723494461866761,-0.8667413516707325,-1.2233693036602304,1.4361365890840763,1.8549423306490478,-0.10483245304243735,-0.4943956752427732,-1.776457794186696,-0.7649537328811031,0.4,0.36088096486629945,0.36088096486629945,0.3,0.1079521344309659,-0.1079521344309659,0.5,0.1272311739850694,-0.1272311739850694,1,0.7312690083608068,0.29563835442034675,-0.12257754989417516,54.50262576134875,17.244355211519164,11.971267579949718,-4.93626255913572,-15.949317260865314,False,False,False,False,0,69.94654625678169,27.33047580972469,11.740526721593595,0.2570444697982706,1.4361158041171185,NONE,
L02093,XAU,LONG,66980,2026-03-25T19:55:03+00:00,19,Nueva York,Wednesday,sub2,FILLED_CLOSED,True,66985.0,67083.0,loss,-36.527075716727595,-1.0232311392895013,0.7519492485247012,1.2920437153645628,2.4304701762648513,-1.6523771461705388,-2.57020418120591,-3.2999762908818955,-0.007424688930943853,-0.18512475544097723,-1.5229427682352332,-2.7384775351876534,0.6,0.3712184003315445,0.3712184003315445,0.7,0.5153102182805139,0.5153102182805139,0.45,0.15395922755793337,-0.15395922755793337,2,0.33326860681676074,0.34102760038143953,0.3073021221566329,49.693736769356974,8.061701342881243,15.86392139055934,29.144269855129423,5.401899183898124,False,False,False,False,0,52.47146478452631,20.54946691422755,11.09250393742012,0.2448316955109266,1.1290257920561426,NONE,
L02094,XAU,LONG,67098,2026-03-26T06:45:03+00:00,6,Asia,Thursday,sub3,FILLED_CLOSED,True,67099.0,67121.0,loss,-33.387941267270435,-1.00845718547524,1.0589431486339311,1.473561612390466,0.8838164078895605,-5.255826808929272,-4.817166379319115,-6.361251091546852,-0.09914136455984529,-0.48462356124340095,-2.9686857846233323,-5.808759224626487,0.8,0.7313682800201181,0.7313682800201181,0.7,0.17829246294437318,0.17829246294437318,0.45,0.4620450298122373,-0.4620450298122373,3,0.6157723899911073,0.5575036629245568,0.20881080027193394,37.818820512735094,10.358610233104564,16.494034974705308,27.15473775362593,-4.070248211516542,False,False,False,False,0,41.174039130809504,10.664082759109164,11.854271890038323,0.26642363555499243,1.1331946450238028,NONE,
L02095,XAU,LONG,67130,2026-03-26T09:25:03+00:00,9,Londres,Thursday,sub3,FILLED_CLOSED,True,67131.0,67153.0,win,19.217764809964137,0.9856393795530063,0.1334779685548192,0.7442565328370494,-0.12231152371471304,-2.293103025283364,-0.5171189261652333,-7.665115170883251,-0.06107281267704295,-0.1642635873536862,-0.9421231623261053,-1.9369858631035561,0.8,0.5913342503438405,0.5913342503438405,0.6,0.024354930451426747,-0.024354930451426747,0.45,0.2499598984723681,-0.2499598984723681,2,0.15914780744910795,0.2635064578315781,0.0006968207826595282,44.58359865045122,1.9883548145153824,7.552261771608897,8.782664519943225,-4.482515131690683,False,False,False,False,0,45.74711079272151,27.802055268737803,11.55246829641526,0.26065491623066706,0.8949040550379304,NONE,
L02096,XAU,SHORT,67157,2026-03-26T11:40:03+00:00,11,Londres,Thursday,sub3,EXPIRED,False,,,,,,0.25536718315874773,0.6937083736027947,-0.09740915343196915,-2.0194530781739832,-0.8979204353050024,0.680434589592134,-0.17444481942810797,-0.3314168898776915,-0.9299738917438803,-1.7686697979654022,0.4,0.35878749471908333,0.35878749471908333,0.4,0.027784249766999405,-0.027784249766999405,0.4,0.2386802471519452,-0.2386802471519452,1,0.1860950482949484,0.2397143286292581,0.012707095539428146,50.841773875595834,3.863691739014385,8.400577745142634,3.762239384339445,-10.330966217908113,False,False,False,False,0,59.35085180774949,41.71863744158111,9.793740797326608,0.2205454737287811,0.9274036722028799,NONE,
L02097,XAU,LONG,67162,2026-03-26T12:05:03+00:00,12,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,67164.0,67182.0,win,18.969054927871184,0.9854538313153636,1.1169067000261943,-0.10184201235214202,-0.7179725839645936,-0.2167430182740348,1.3878808165963987,-0.991032512007658,-0.28990648867810626,-0.70600620336035,-0.4116518527823618,0.4053416390462976,0.6,0.03174558303885774,-0.03174558303885774,0.6,0.14577157481910263,-0.14577157481910263,0.5,0.024589995267200366,-0.024589995267200366,2,0.3831393842557665,-0.009531251556726666,-0.10649427881136933,52.40528016210073,11.33008356904034,1.5635062865048965,-6.8370714586377375,-5.183392985344838,False,False,False,False,0,59.35085180774949,38.481124113630514,11.026883444884843,0.2483774531364172,1.146165093303332,NONE,
L02098,XAU,SHORT,67187,2026-03-26T14:10:03+00:00,14,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,67188.0,67189.0,loss,-13.888056462525128,-1.0205760463128406,0.5362152530790538,0.5251775098117627,0.34688846589043254,-0.8886647193943139,-0.5466631932711006,-1.3205690857178578,-0.029038246683464188,-0.2817365643630858,-0.6502870418139545,-0.8712796648772066,0.8,0.4488370418377411,0.4488370418377411,0.8,0.08255629749945437,0.08255629749945437,0.65,0.10680398173183521,-0.10680398173183521,4,0.22317165366273362,0.14946873793206822,0.04835542642082077,52.209389239616534,5.220924581094792,6.155387251956213,8.227393945378637,-3.304153512042724,False,False,False,False,0,60.514818749443855,43.70767737711272,11.86836809183669,0.26693140273267135,1.0715675116028482,NONE,
L02099,XAU,SHORT,67195,2026-03-26T14:50:03+00:00,14,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,67196.0,67208.0,win,22.570215864640886,0.9877462864395112,1.355821407692592,0.6852463310650643,0.025674695265817175,-0.7686185558020763,-0.06439834279596213,-1.7177358621131105,0.013749848751985368,-0.39020551317055635,-0.6826613357464313,-1.4179635119447138,0.6,0.22080047273799586,0.22080047273799586,0.5,0.005997890851561716,0.005997890851561716,0.55,0.09188259399479638,-0.09188259399479638,1,0.4903713970209678,0.17548019400311668,0.004177428096480771,48.81110191891572,14.802827417070596,12.192669371295054,6.409007277903768,2.8000356922267926,False,False,False,False,0,69.22661157090523,46.71841931655132,14.17738345990034,0.3186266110390637,1.2208360180180649,NONE,
L02100,XAU,LONG,67235,2026-03-26T18:10:03+00:00,18,Nueva York,Thursday,sub3,FILLED_CLOSED,True,67236.0,67255.0,loss,-21.07501820311154,-1.0134647633998592,0.6693015450680082,0.229541492234603,0.18184092186779252,-0.4093287691943281,-5.7015716975186725,-4.684364035509387,-0.08953926330811006,-0.30067927369541775,-0.8741614540238801,-3.368727276613941,0.6,0.20696911034422757,0.20696911034422757,0.6,0.0850283718899758,0.0850283718899758,0.65,0.057807659350077624,-0.057807659350077624,3,0.2435669534823858,0.066374736906637,0.16072338462474606,40.529194297221174,8.669399505075326,5.929906146913687,8.307488201450617,18.366670264819938,False,False,False,False,0,40.529194297221174,18.136755153951214,10.71266016466692,0.24411033883642105,0.7814694633922891,NONE,
L02101,XAU,LONG,67259,2026-03-26T20:10:03+00:00,20,Nueva York,Thursday,sub3,EXPIRED,False,,,,,,2.637142155776921,1.6813262693638804,0.6178049232302593,1.198213229591004,0.6443108765146783,-4.698840866533298,-0.21340090135993492,-0.6558096659166948,-1.0756442122972876,-0.6139061661667911,0.4,0.3219850325113426,0.3219850325113426,0.4,0.09132447117035047,0.09132447117035047,0.5,0.1324100703508729,0.1324100703508729,2,0.8191367237794235,0.27635459239322585,0.04567272041015896,58.5888846082028,29.44303403396095,21.825527195425224,11.407820466307982,18.4412309849451,False,False,False,False,0,58.5888846082028,24.204424181662006,12.487760634313888,0.28401174355381026,1.5931022832047856,NONE,
L02102,XAU,LONG,67270,2026-03-26T22:05:03+00:00,22,Post-NY / transicion,Thursday,sub3,EXPIRED,False,,,,,,1.3411069544402223,-0.7588025563590045,-0.10289912389720138,1.0232707453042327,0.6403464801709745,-3.0956939816523286,-0.1197304292032643,-0.26199852365737547,0.8676037502046579,0.24795374802480719,0.6,0.22051697921945337,-0.22051697921945337,0.6,0.01583654537841695,-0.01583654537841695,0.5,0.08669543117205285,0.08669543117205285,3,0.3958721142148625,-0.20292404853701254,-0.026298574393994502,52.6652830531684,9.146512168956093,-5.719495918862464,-5.742874083307839,13.1984966035333,False,False,False,False,0,67.77772184297376,24.204424181662006,14.334427195647683,0.32614044953090965,1.0961088866363284,NONE,
L02103,XAU,SHORT,67281,2026-03-26T23:00:03+00:00,23,Post-NY / transicion,Thursday,sub3,EXPIRED,False,,,,,,0.48520658062215444,0.5466004284536651,-0.11471422723436071,-0.20866810708049544,-0.8242035351946893,-0.9850518677359229,-0.17568650416762158,-0.3841786434208245,-0.9661033676637407,-1.91417718520223,0.6,0.370141183538594,0.370141183538594,0.5,0.03133861702902508,-0.03133861702902508,0.45,0.01717640872841896,-0.01717640872841896,1,0.17216893222807625,0.11975349104475778,0.00913366565643116,52.56430629099798,4.6299848782186785,5.171555557491388,2.674566915904535,7.517518436228272,False,False,False,False,0,67.77772184297376,43.51877088421231,11.271487688784939,0.25602877703415927,0.8265258459354974,NONE,
L02104,XAU,LONG,67306,2026-03-27T01:05:03+00:00,1,Asia,Friday,sub3,EXPIRED,False,,,,,,1.2921325416996237,0.20973815886103256,-0.5516234813972744,-0.7914281508926633,-1.0848191014380826,0.8385889276540136,-0.24665236056349116,-0.7039558473971032,-1.471776075981285,-1.139729232607768,0.4,0.06557004244998531,0.06557004244998531,0.5,0.09842519685037976,-0.09842519685037976,0.45,0.07827901287861536,-0.07827901287861536,2,0.4702822547778411,0.08151903931683968,-0.028041870603775373,48.90815858555305,10.988928566914183,4.9353658542988725,1.782908612302613,-1.9826881229483604,False,False,False,False,0,57.00715417322826,35.7825330247079,8.248379834147057,0.1877745851278144,0.8991933898283063,NONE,
L02105,XAU,SHORT,67329,2026-03-27T03:00:03+00:00,3,Asia,Friday,sub3,FILLED_CLOSED,True,67330.0,67336.0,loss,-13.534239502250784,-1.0211253161641691,0.5124618031840795,0.43332089554266834,1.0696235634619078,-2.948487333763159,-3.1926272633544106,-4.771170830121441,-0.14317867652321398,-0.31735320469366457,-1.1519228418056324,-4.259401626785154,0.2,0.4328940946802609,0.4328940946802609,0.4,0.4517227150814646,0.4517227150814646,0.3,0.3639241460399659,-0.3639241460399659,1,0.3182449677495178,0.2340885457966916,0.18677803793005104,57.383456032660355,7.110280773601822,6.627076156269986,13.963899548613718,-1.2284112868813466,False,False,False,False,0,72.12378901691795,57.383456032660355,8.187927322444134,0.18499183530890465,0.9301687143074823,NONE,
L02106,XAU,SHORT,67342,2026-03-27T04:05:03+00:00,4,Asia,Friday,sub3,FILLED_CLOSED,True,67343.0,67352.0,loss,-11.928329930577092,-1.0240377806663654,0.4847249268818066,0.2663039349110097,-0.6778384174787138,-0.4860190604747889,-7.214363403000033,-6.076388596906175,-0.1294757738215925,-0.27489407023680845,-0.9822175411854632,-1.7159874490375406,0.8,0.24575371549894784,0.24575371549894784,0.6,0.14165514754492953,-0.14165514754492953,0.5,0.06705550926477472,-0.06705550926477472,3,0.1858759286510083,0.07756174000594138,0.11257524332712944,56.38207095615716,4.715241486139782,3.933838427954882,3.9751329800230906,9.702390407277157,False,False,False,False,0,71.48633786734757,55.86510454603074,6.954459762747184,0.156833352075428,0.7646802309123728,ALIGNED,1.0
L02107,XAU,SHORT,67364,2026-03-27T05:55:03+00:00,5,Asia,Friday,sub3,FILLED_CLOSED,True,67365.0,67394.0,win,20.424929956980122,0.986476650701914,1.6402153710229093,0.6621924008592259,-1.4988074195487904,-3.159182188612404,-3.6494353757475984,-11.10023202552065,-0.4026632698842758,-1.4196438988048024,-2.0093006587157243,-2.9914988503812214,0.8,0.13217670214317617,0.13217670214317617,0.7,0.19163242435560268,-0.19163242435560268,0.45,0.2901728209531848,-0.2901728209531848,4,0.7046975664382567,0.29039758960246537,-0.05864485756118909,57.2888398019074,13.209314617793282,17.932661387031388,6.096145815571049,-2.762375867424744,False,False,False,False,0,82.11193453426854,55.099640211250154,6.8454424939316345,0.15367021325064864,1.1647860553283744,ALIGNED,7.0
L02108,XAU,LONG,67432,2026-03-27T11:35:03+00:00,11,Londres,Friday,sub3,FILLED_CLOSED,True,67433.0,67434.0,win,7.137820717905015,0.9622530645254379,0.7905629092389528,0.5743610011702023,0.1121637017541222,-1.9815056231769237,-3.8495729570798214,-7.924429258307888,0.003822008280109862,-0.29683223863886793,-1.3650690593251837,-2.499128389224611,0.8,0.44666088464885617,0.44666088464885617,0.7,0.03492756499304212,0.03492756499304212,0.55,0.28573069588992867,-0.28573069588992867,4,0.3625962509051638,0.21394748139288666,0.10745569410240775,41.60513488859981,9.911010626741913,9.711307246811117,13.188886518015536,2.123975991203473,False,False,False,False,0,43.44412281209878,25.431769470245968,6.2765403512001186,0.14211612875120244,0.92502640477136,NONE,
L02109,XAU,SHORT,67438,2026-03-27T12:05:03+00:00,12,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,67439.0,67439.0,loss,-7.415447651153045,-1.0392407055155726,0.9571555538393847,0.4466725917917304,-1.0898406094507587,1.5968508982872867,2.3700994666496733,5.413463452122389,-0.075899291458558,-0.376057491643966,-0.38433987561032257,1.4470420854040678,0.4,0.1940899088337089,0.1940899088337089,0.2,0.28396923540939856,-0.28396923540939856,0.45,0.20333112241138054,0.20333112241138054,1,0.23920930636543059,0.009491973443981741,-0.1682365476113177,45.42264183882724,9.980403851862427,4.65302673295335,-15.626488066516394,-1.9785190267284563,False,False,False,False,0,55.403045690689666,25.431769470245968,6.911102352659722,0.15642415629101034,1.1173469482577216,NONE,
L02110,XAU,SHORT,67450,2026-03-27T13:05:03+00:00,13,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,67451.0,67455.0,win,14.115321338930698,0.9805492358657246,1.3776658678930287,0.5636271032233454,-0.5156873306043025,-1.8589383337959333,0.19457120004354544,2.2356271058004187,-0.16846591561332258,-0.6805408969488236,-1.3640302110580742,-2.053973788387072,0.6,0.25716380521781745,0.25716380521781745,0.6,0.10757283723010341,-0.10757283723010341,0.4,0.21415568788374176,-0.21415568788374176,3,0.5521688726541396,0.20567233733446577,-0.056433013061518884,51.852899691757045,14.735507774169605,9.66682515252213,3.0973316249452694,-12.452825471594139,False,False,False,False,0,66.58840746592665,40.244469804385545,7.467703337772164,0.16860037251985083,1.066639980411547,NONE,
L02111,XAU,SHORT,67491,2026-03-27T16:30:03+00:00,16,Nueva York,Friday,sub3,EXPIRED,False,,,,,,0.8828172153613801,1.0758642314642917,1.200045027253239,-2.4404040671408405,-7.583892512075414,-8.702286748411803,0.031740985723640695,-0.04577752414156849,-0.48051598398542034,-5.43857617319525,0.6,0.6860698951029938,0.6860698951029938,0.5,0.38377671173135325,0.38377671173135325,0.5,0.26716118497784624,-0.26716118497784624,2,0.41629260847750205,0.3371930496499004,0.3096018155272092,55.35947736834311,10.649320665131796,12.663313578018716,17.4202986832138,16.83808248301824,False,False,False,False,0,83.58482014886418,55.35947736834311,11.73289308337653,0.2596979942087357,0.8766912222311113,NONE,
L02112,XAU,SHORT,67546,2026-03-29T22:05:03+00:00,22,Post-NY / transicion,Sunday,sub3,EXPIRED,False,,,,,,0.921650127922923,1.899382856654522,2.154392592038655,3.5733605564004436,0.8470036000173544,4.327837635571501,0.3370517090632814,0.67565270744758,0.9720726508940535,1.2795979666588393,0.8,0.37815126050421566,0.37815126050421566,0.8,0.35750186452220484,0.35750186452220484,0.85,0.4141668082215158,0.4141668082215158,1,0.12854868148761883,0.2012085435108822,0.19426416920343165,35.83195986734549,-1.1869966628699586,8.10928208176059,10.062528042046935,24.697083457619193,False,False,False,False,0,59.182708755712845,34.458627332276905,10.234903369740397,0.22814055931053862,1.4447389648251139,NONE,
L02113,XAU,LONG,67548,2026-03-29T22:15:03+00:00,22,Post-NY / transicion,Sunday,sub3,FILLED_CLOSED,True,67549.0,67556.0,loss,-21.94050090580913,-1.012926755536183,-0.5050360503353442,0.8983069370011302,-0.07614280074705465,-0.5549964143343681,1.6977618168919466,-2.004648473470202,-0.27825001419475914,-0.3232476815972999,-0.7600808011554304,-1.2039778731799615,0.6,0.16557508904976195,0.16557508904976195,0.4,0.010751606453473483,-0.010751606453473483,0.25,0.06424477341140608,-0.06424477341140608,2,-0.14059552939506298,0.20741120811694444,-0.05005832549700413,50.064707904412515,-3.440667165759784,15.419744699936984,5.933364581467245,0.16056652084404988,False,False,False,False,0,53.5053750701723,34.458627332276905,11.228901374929217,0.249212869140882,1.4478289448804842,NONE,
L02114,XAU,LONG,67573,2026-03-30T00:20:03+00:00,0,Asia,Monday,sub3,FILLED_CLOSED,True,67574.0,67601.0,win,32.5113351138416,0.9914611588997955,2.4407217940011217,0.9819004300445563,0.1911862670446865,-2.34788974239936,-3.867828027788277,-3.170990650089808,-0.21896346350636958,-0.8697053982056865,-2.1793826703826333,-3.8397524517804054,0.4,0.2268855398834436,0.2268855398834436,0.4,0.03268607588476833,0.03268607588476833,0.3,0.2587949825210738,-0.2587949825210738,2,0.9309684184536753,0.31377457312887924,0.11581432739917558,47.5441287346335,27.90369000745264,21.435034293823378,21.520321372277067,5.7386351366237704,False,False,False,False,0,47.5441287346335,18.863783151200337,13.400544085109809,0.30033732978926836,1.2860870991305795,NONE,
L02115,XAU,SHORT,67616,2026-03-30T03:55:03+00:00,3,Asia,Monday,sub3,FILLED_CLOSED,True,67629.0,67638.0,loss,-18.325389379867374,-1.0155164288287983,0.7987514877446927,0.996221837505008,1.1055456807748856,-3.093554311433287,-5.387691878469089,-1.2714163395292142,-0.11837002679906436,-0.32477464713109555,-1.788860450876286,-3.793331769736589,0.8,0.6623663840766633,0.6623663840766633,0.7,0.34395805305459637,0.34395805305459637,0.55,0.25275621223513767,-0.25275621223513767,2,0.4209282114865619,0.3539220830726659,0.24524686503921578,54.85303163083227,7.412093142490008,8.887719802332654,12.622828316344162,-0.6198033522769606,False,False,False,False,0,68.93076053393102,50.279465765923185,9.019075532917642,0.20059462904911604,0.738027122155344,NONE,
L02116,XAU,SHORT,67653,2026-03-30T07:00:03+00:00,7,Asia/Londres (overlap),Monday,sub3,FILLED_CLOSED,True,67654.0,67709.0,loss,-19.940593312100646,-1.0142416861768018,2.6640009718610886,1.4424418184329326,0.6970237740049205,-1.2336272460526034,-2.5739169269170685,-6.7900696501602775,0.0603291328842364,-0.5114094954115674,-1.5304120463004338,-3.644391996441747,0.6,0.3712313725490365,0.3712313725490365,0.4,0.12406161857237445,0.12406161857237445,0.35,0.10320212115031269,-0.10320212115031269,3,0.9496816862563264,0.3501697259892167,0.13405030057341877,51.957798703960286,23.552276926146313,18.341629232574725,17.72606154116155,18.420199285168174,False,False,False,False,0,75.5100756301066,51.957798703960286,8.20345046073047,0.18131219814503852,1.0814946319015162,NONE,
L02117,XAU,SHORT,67727,2026-03-30T13:10:03+00:00,13,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,67728.0,67732.0,win,13.676235906981674,0.9799372838158625,0.41645314965050595,0.5600618141403519,-0.2281688956238537,-2.7471295485718312,-3.998884471493206,-3.8664147609630417,-0.09577363692937914,-0.2220829425057831,-1.1691096866072541,-3.4323685324062043,0.6,0.4255551510739229,0.4255551510739229,0.4,0.0805803477010153,-0.0805803477010153,0.5,0.26445899824738767,-0.26445899824738767,2,0.2761741939787602,0.24936884025666195,0.07715522222494478,57.5476189549761,5.37454560372305,7.736382919384468,5.949294405308585,3.6790405621966116,False,False,False,False,0,77.61445004243546,57.5476189549761,8.349078408742532,0.18285434971442077,0.9937887261856053,ALIGNED,1.0
L02118,XAU,LONG,67746,2026-03-30T14:45:03+00:00,14,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,67747.0,67756.0,win,18.180185294304465,0.9848322215873405,0.5775077515207021,0.790900980964706,0.7301152036743128,-3.0969024644345837,-1.0000932187483809,-0.13065941409111692,-0.15026024585870554,-0.48731827316765036,-1.574613723497481,-3.11996631995669,0.6,0.345208247576962,0.345208247576962,0.5,0.1589517694489972,0.1589517694489972,0.4,0.32225314919887604,-0.32225314919887604,1,0.3473477070619632,0.3130253194146704,0.0980138508361408,44.53516967211749,7.549914105403801,11.823608710269951,18.184424361339836,-15.666367070021344,False,False,False,False,0,59.170087819076834,26.350745310777654,11.663912704656413,0.25737430577277,1.1907511558337927,NONE,
L02119,XAU,LONG,67794,2026-03-30T18:45:03+00:00,18,Nueva York,Monday,sub3,FILLED_CLOSED,True,67795.0,67795.0,loss,-6.578596295691568,-1.0444543493273593,0.6374219589800064,0.3783755937125118,0.46142633813277173,-2.5152082849872253,-2.0650252786802716,-2.529000105360209,-0.14930172626198235,-0.42004111389132737,-0.8935206637317078,-3.3639543672557704,0.4,0.4125531219353637,0.4125531219353637,0.5,0.21111111111115477,0.21111111111115477,0.45,0.2707526465272485,-0.2707526465272485,2,0.33823440057603005,0.20143553299186362,0.09776826578028397,43.18834949430406,6.923268400573434,5.485670400245056,7.271204383114949,-0.7987914347715019,False,False,False,False,0,43.18834949430406,34.21682078830824,6.670620520831126,0.14764863250312038,0.7439811144755533,NONE,
