trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,swing_high_dist_atr,swing_high_age_bars,swing_low_dist_atr,swing_low_age_bars,swing_high_seq,swing_low_seq,n_swings_window300,dir_swing_dist_atr,dir_swing_age_bars,dir_swing_broke,opp_swing_dist_atr,opp_swing_age_bars,range_pos_htf,range_pos_roll60,range_pos_roll288,dist_resistencia_atr,dist_soporte_atr,swing_amplitude_atr,swing_amplitude_ratio,origin_dist_atr,origin_age_bars,origin_retracement_frac,space_to_next_swing_atr,n_obstacles_to_tp,dist_first_obstacle_tp_atr,first_obstacle_tp_frac,n_obstacles_to_sl,dist_sl_beyond_swing_atr,dist_tp_nearest_swing_atr,momentum_roc_atr_10
L01805,XAU,LONG,55597,2026-01-27T12:30:03+00:00,12,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,55605.0,55616.0,loss,-14.33601625510346,-1.0112866687735529,55589,1.8109685047294133,15.0,2.5112772667489973,8.0,LH,LL,35,1.8109685047294133,15.0,False,2.5112772667489973,8.0,0.6427775875203088,0.4100881016347913,0.7892543658598351,1.3956375285178066,2.5112772667489973,4.322245771478411,2.6671842076079235,2.5112772667489973,8.0,0.4964000195254471,1.8109685047294133,1.0,1.8109685047294133,0.7108243841967022,11.0,0.10555368439712445,0.0103593303845472,0.2968960504982316
L01806,XAU,LONG,55622,2026-01-27T14:35:03+00:00,14,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,55623.0,55638.0,win,21.476793353054745,0.9926051888840882,55618,2.6546727416857427,16.0,0.11060415642804809,33.0,HH,LL,33,2.6546727416857427,16.0,False,0.11060415642804809,33.0,0.4612937085039789,0.4033596423299218,0.677351231095237,2.6546727416857427,2.2731938594514935,2.765276898113791,1.0841995841995684,2.2731938594514935,4.0,0.49765671579855014,0.849580581271767,4.0,0.849580581271767,0.3702519646153906,11.0,0.8228638336574522,0.14531855080774514,-0.724327563341021
L01807,XAU,SHORT,55647,2026-01-27T16:40:03+00:00,16,Nueva York,Tuesday,sub2,FILLED_CLOSED,True,55648.0,55687.0,loss,-13.86577678789763,-1.0116739096569218,55643,-0.789785335805954,24.0,4.6186894891498635,20.0,LH,HL,32,4.6186894891498635,20.0,False,-0.789785335805954,24.0,0.7618168375278247,0.7618168375278247,0.8655763673916264,1.478902809978946,4.730196081097002,3.828904153343909,0.9717017846222264,1.478902809978946,4.0,0.4962487074580726,0.7343606447203113,4.0,0.7343606447203113,0.4891622967347919,12.0,0.17984260283534975,0.0035678236490639605,-0.43342984708728327
L01808,XAU,SHORT,55711,2026-01-27T23:10:03+00:00,23,Post-NY / transicion,Tuesday,sub2,EXPIRED,False,,,,,,55708,1.279959711930434,12.0,0.5099461237971221,7.0,HH,HL,31,0.5099461237971221,7.0,False,1.279959711930434,12.0,0.7467834698558116,0.8627189383498755,0.9218878974558758,0.2336278771709748,0.689012824989902,1.7899058357275561,0.17567845202741822,1.4928036070251984,3.0,0.8549185347969975,0.5099461237971221,0.0,,,0.0,1.0266278145012013,0.25661422636788933,0.5137939354097493
L01809,XAU,LONG,55718,2026-01-27T23:45:03+00:00,23,Post-NY / transicion,Tuesday,sub2,FILLED_CLOSED,True,55719.0,55722.0,loss,-12.329612563161454,-1.1718256404693697,55713,2.2979375024534083,10.0,1.1233790550632579,5.0,HH,LL,32,2.2979375024534083,10.0,False,1.1233790550632579,5.0,0.567338554788282,0.8153713860995621,0.8895566154237063,0.856706813563241,1.1233790550632579,3.421316557516666,1.492517459261732,1.1233790550632579,5.0,0.4950481752573021,2.0543200737812346,0.0,,,1.0,7.953737362400317,0.9084673425049514,-2.06688206471573
L01810,XAU,LONG,55728,2026-01-28T00:35:03+00:00,0,Asia,Wednesday,sub2,FILLED_CLOSED,True,55729.0,55731.0,win,9.794019604734785,0.9839260915335398,55722,1.3458183698399455,8.0,1.3111783437605016,6.0,LH,LL,33,1.3458183698399455,8.0,False,1.3111783437605016,6.0,0.48263292789694767,0.7833563904237599,0.8662000352799929,1.4055412747576654,1.3111783437605016,2.656996713600447,1.1135979253579538,1.3111783437605016,6.0,0.4947648739760615,1.3458183698399455,0.0,,,2.0,9.55293658534482,0.00689276983514835,-0.17338473972714982
L01811,XAU,SHORT,55764,2026-01-28T03:35:03+00:00,3,Asia,Wednesday,sub2,FILLED_CLOSED,True,55765.0,55780.0,loss,-14.922979939814468,-1.0108379203014661,55759,1.732289810704212,5.0,3.7699927615434494,17.0,HH,HL,32,3.7699927615434494,17.0,False,1.732289810704212,5.0,0.8395843438695103,0.8395843438695103,0.9277099632922827,1.732289810704212,9.066467944555573,5.502282572247662,1.9502573622479449,1.732289810704212,5.0,0.4964198585850624,3.7699927615434494,0.0,,,1.0,,0.8085943399102353,-0.27663179443810915
L01812,XAU,SHORT,55794,2026-01-28T06:05:03+00:00,6,Asia,Wednesday,sub2,FILLED_CLOSED,True,55795.0,55803.0,loss,-9.79018691586225,-1.016614423104946,55790,-1.8817668037890884,27.0,3.510757983934142,16.0,LH,HL,32,3.510757983934142,16.0,False,-1.8817668037890884,27.0,0.9139297610027205,0.8969417182071961,0.9571905843830396,1.4143539802967307,15.018201532200855,1.6289911801450534,0.5426399239733672,1.4143539802967307,4.0,0.4944707841435656,3.510757983934142,0.0,,,0.0,,0.049657109428611505,0.11171254844017825
L01813,XAU,SHORT,55825,2026-01-28T08:40:03+00:00,8,Londres,Wednesday,sub2,FILLED_CLOSED,True,55827.0,55832.0,win,19.184367314842348,0.9917288584632544,55823,-3.4183940808569258,28.0,5.151913553647079,27.0,LH,HL,33,5.151913553647079,27.0,False,-3.4183940808569258,28.0,0.876177718642413,0.7635526050517571,0.9278327284855356,2.4433128796257026,17.28910403950412,1.7335194727901535,16.393719806773426,2.4433128796257026,2.0,0.4972390412337686,5.151913553647079,0.0,,,0.0,,0.8422049286134901,0.0300115718362386
L01814,XAU,LONG,55862,2026-01-28T11:45:03+00:00,11,Londres,Wednesday,sub2,FILLED_CLOSED,True,55863.0,55876.0,win,15.442097682308486,0.9897449687049913,55857,2.2283533930399337,11.0,2.8070402092309408,8.0,LH,LL,35,2.2283533930399337,11.0,False,2.8070402092309408,8.0,0.7967819879028855,0.32053640631159164,0.812916521537913,0.47098650909481254,1.8466550436123153,5.035393602270874,8.247396345056499,1.8466550436123153,5.0,0.49661449004359165,0.443632628050327,2.0,0.443632628050327,0.23700438447357228,1.0,0.9352072090283843,0.35652039283737713,-0.5346004119920879
L01815,XAU,SHORT,55883,2026-01-28T13:30:03+00:00,13,Londres/NY (overlap),Wednesday,sub2,EXPIRED,False,,,,,,55877,1.642174292020022,6.0,2.8400979780238447,17.0,HH,HL,34,2.8400979780238447,17.0,False,1.642174292020022,6.0,0.6768488648962409,0.5420415067656985,0.8645842610117163,1.642174292020022,3.43957883718605,4.482272270043866,2.3609865470851514,1.642174292020022,6.0,0.49622017242249955,1.517338141446346,1.0,1.517338141446346,0.9101160383186008,3.0,2.577580594884222,0.14985381821800772,-0.5462724988815548
L01816,XAU,SHORT,55902,2026-01-28T15:05:03+00:00,15,Londres/NY (overlap),Wednesday,sub2,EXPIRED,False,,,,,,55901,1.2920845811297732,25.0,1.5681092932659393,12.0,HH,LL,34,1.5681092932659393,12.0,False,1.2920845811297732,25.0,0.5676694348629532,0.5676694348629532,0.8469249080561535,1.8917184831304248,2.483911267985504,2.8601938743957125,1.0843885195736938,1.8917184831304248,1.0,0.498058844630977,0.5671423271274385,4.0,0.5671423271274385,0.2974838575910172,3.0,0.9171290540235559,0.06664797782075661,1.6568208951543646
L01817,XAU,LONG,55905,2026-01-28T15:20:03+00:00,15,Londres/NY (overlap),Wednesday,sub2,FILLED_CLOSED,True,55906.0,55924.0,win,32.06746072860824,0.9950352898930749,55902,1.4185473781142477,28.0,1.2021148762397584,15.0,HH,LL,34,1.4185473781142477,28.0,False,1.2021148762397584,15.0,0.509136214616827,0.509136214616827,0.8330399242888985,1.96796395699428,2.041221514812462,2.620662254354006,1.0843885195736938,2.041221514812462,3.0,0.49837022384548546,0.02543400126496608,4.0,0.02543400126496608,0.012379221396055287,5.0,0.08814307133060519,0.6360245898021496,0.4259285406704557
L01818,XAU,SHORT,55931,2026-01-28T17:30:03+00:00,17,Nueva York,Wednesday,sub2,FILLED_CLOSED,True,55932.0,55940.0,loss,-13.398653081775592,-1.0120858216475292,55925,1.307341717934496,6.0,1.802348713795591,12.0,HH,HL,35,1.802348713795591,12.0,False,1.307341717934496,6.0,0.8184401912027649,0.8184401912027649,0.9253957793498035,1.307341717934496,5.893270171861705,3.109690431730087,1.8141100702576531,1.307341717934496,6.0,0.4959588562630706,1.802348713795591,0.0,,,2.0,0.43363230724026436,0.02257878292525356,-1.0540932258983238
L01819,XAU,SHORT,55943,2026-01-28T18:30:03+00:00,18,Nueva York,Wednesday,sub2,EXPIRED,False,,,,,,55941,0.5355905394255848,18.0,1.3313212878399456,11.0,HH,HL,36,1.3313212878399456,11.0,False,0.5355905394255848,18.0,0.7133732363963946,0.7133732363963946,0.895758849652585,2.0277817131897438,5.046860192874875,1.8669118272655303,0.7743746974342471,2.0277817131897438,2.0,0.49796461241909334,1.3313212878399456,2.0,1.3313212878399456,0.6512171425117533,2.0,,0.16908534685977591,0.019529668610653365
L01820,XAU,SHORT,55997,2026-01-29T00:00:03+00:00,0,Asia,Thursday,sub2,FILLED_CLOSED,True,55998.0,56069.0,loss,-82.21873467911064,-1.001949822899726,55992,2.947535089548467,5.0,7.914584938066709,53.0,HH,LL,35,7.914584938066709,53.0,False,2.947535089548467,5.0,0.4048252426627773,0.7286409023234104,0.801830365825395,2.947535089548467,2.004850832757055,6.25132515751471,1.355802054446742,2.947535089548467,5.0,0.49932029296056013,7.388619719240187,0.0,,,1.0,,0.3482302280617144,-0.3827952027451959
L01821,XAU,SHORT,56078,2026-01-29T06:45:03+00:00,6,Asia,Thursday,sub2,FILLED_CLOSED,True,56079.0,56080.0,win,19.2843623315066,0.9917713938224346,56073,1.5153657154818185,5.0,4.730096274047079,17.0,HH,LL,34,4.730096274047079,17.0,False,1.5153657154818185,5.0,0.8819412833051411,0.788228981924984,0.9466146270310403,1.5153657154818185,11.320329588563519,6.245461989528898,1.635005159958715,1.5153657154818185,5.0,0.4971057355345959,4.40038356398587,0.0,,,1.0,,0.39318660873129135,-0.8377635717624697
L01822,XAU,SHORT,56155,2026-01-29T13:10:03+00:00,13,Londres/NY (overlap),Thursday,sub2,EXPIRED,False,,,,,,56146,1.2819237245051551,9.0,0.35443274177451867,6.0,HH,HL,32,0.35443274177451867,6.0,False,1.2819237245051551,9.0,0.637041368758811,0.8185935464490581,0.8180889317496745,1.2819237245051551,2.2499490956050416,1.6363564662796737,0.23156262546551637,1.2819237245051551,9.0,0.49580526625687504,0.35443274177451867,2.0,0.35443274177451867,0.27188451878615433,1.0,0.6817287111252683,0.03883422250013155,2.3336129851828575
L01823,XAU,LONG,56161,2026-01-29T13:40:03+00:00,13,Londres/NY (overlap),Thursday,sub2,FILLED_CLOSED,True,56162.0,56170.0,win,23.024943178200374,0.9930989695005897,56160,1.7386603892134764,15.0,-0.26300532173648256,12.0,HH,HL,32,1.7386603892134764,15.0,False,-0.26300532173648256,12.0,0.5381733393841527,0.7271660746521673,0.799746503769647,1.7386603892134764,2.026086294953625,1.475655067476994,0.23156262546551637,2.026086294953625,1.0,0.49761634852064995,0.1774268561467965,4.0,0.1774268561467965,0.08674022818784577,4.0,2.2939430828430005,0.3068363757080844,-0.9872402370601046
L01824,XAU,SHORT,56171,2026-01-29T14:30:03+00:00,14,Londres/NY (overlap),Thursday,sub2,FILLED_CLOSED,True,56172.0,56172.0,win,23.848449591590906,0.9933356796160675,56170,1.2128825278397755,25.0,1.7891308704224584,11.0,HH,LL,31,1.7891308704224584,11.0,False,1.2128825278397755,25.0,0.5167119665246295,0.6980531064702806,0.8065975145914271,1.6733994875563485,1.7891308704224584,1.8253243258181582,1.5512375941648,1.6733994875563485,1.0,0.49767779546558105,0.38007279126531773,4.0,0.38007279126531773,0.2250261745473931,3.0,0.029689543870072298,0.1001149502532692,0.41528133412877033
L01825,XAU,LONG,56191,2026-01-29T16:10:03+00:00,16,Nueva York,Thursday,sub2,FILLED_CLOSED,True,56192.0,56254.0,win,158.97941730620096,0.9989945922719322,56182,5.2707636361082475,21.0,2.8361888817785963,9.0,HH,LL,31,5.2707636361082475,21.0,False,2.8361888817785963,9.0,0.34984648985188294,0.34984648985188294,0.3177784290711122,5.2707636361082475,2.8361888817785963,8.106952517886844,9.230383193140757,2.8361888817785963,9.0,0.49967962414150024,0.6962789726301958,5.0,0.6962789726301958,0.24518369159743678,12.0,0.16312360447149332,0.29975899519273325,-0.37502826125389704
L01826,XAU,SHORT,56264,2026-01-29T23:15:03+00:00,23,Post-NY / transicion,Thursday,sub2,FILLED_CLOSED,True,56265.0,56274.0,loss,-47.30866926804447,-1.0033935210152007,56262,1.1003261941306692,10.0,5.384941872501467,27.0,HH,LL,32,5.384941872501467,27.0,False,1.1003261941306692,10.0,0.22303986444307802,0.7169830296880143,0.6129135830976471,2.125615071704944,0.6101946235779567,0.858113843465228,0.15249517063747542,2.125615071704944,2.0,0.49884169000995576,3.9405151554134594,0.0,,,2.0,3.4587275260690236,0.3417958266556664,0.5269795507610134
L01827,XAU,SHORT,56278,2026-01-30T00:25:03+00:00,0,Asia,Friday,sub2,EXPIRED,False,,,,,,56274,0.8652931786733659,16.0,3.4282641586411495,18.0,HH,HL,33,3.4282641586411495,18.0,False,0.8652931786733659,16.0,0.7254297274541485,0.8976057397540388,0.676910524792782,0.9981350204736863,2.6371274980023585,4.293557337314516,1.4403228943785213,0.9981350204736863,4.0,0.4968533344190099,3.4282641586411495,0.0,,,1.0,4.295062732841191,0.5350867547309627,-0.12356436703470268
L01828,XAU,LONG,56306,2026-01-30T02:45:03+00:00,2,Asia,Friday,sub2,FILLED_CLOSED,True,56307.0,56375.0,loss,-121.54498130983575,-1.0013181202342607,56301,5.781382643957452,32.0,3.217859836693599,5.0,HH,LL,33,5.781382643957452,32.0,False,3.217859836693599,5.0,0.3575700781051521,0.3575700781051521,0.2760164021502449,5.781382643957452,3.217859836693599,5.032193701794791,1.2684980655180202,3.217859836693599,5.0,0.49957850177333,2.0713526552169257,1.0,2.0713526552169257,0.6426206907018968,7.0,0.4424875789394399,0.199436363586084,-1.6556322497082159
L01829,XAU,LONG,56393,2026-01-30T10:00:03+00:00,10,Londres,Friday,sub2,FILLED_CLOSED,True,56394.0,56407.0,win,92.4990356069602,0.9982732390969561,56391,2.5949478533871275,12.0,0.4751720684010441,10.0,LH,LL,35,2.5949478533871275,12.0,False,0.4751720684010441,10.0,0.18105585882121605,0.30681284216258853,0.15177216621957504,10.838917008894825,2.396316585051331,3.0701199217881716,1.541163613655278,2.396316585051331,2.0,0.49946626461648186,2.5949478533871275,0.0,,,15.0,0.0405182567688721,0.03577730361666716,0.23825436806516379
L01830,XAU,SHORT,56414,2026-01-30T11:45:03+00:00,11,Londres,Friday,sub2,FILLED_CLOSED,True,56415.0,56416.0,loss,-29.181682393246774,-1.0055131193923164,56413,0.9707531202434646,33.0,6.8712395121447045,23.0,LH,LL,34,6.8712395121447045,23.0,False,0.9707531202434646,33.0,0.40071189598938267,0.6848352541821549,0.276991967995958,1.1733719643957736,0.7845710625777528,3.018393701864818,0.6257555292925915,1.1733719643957736,1.0,0.4982233676185814,0.563384253607621,1.0,0.563384253607621,0.4767411695599388,2.0,1.578948339168751,0.0011748141292608923,0.921272377199821
L01831,XAU,SHORT,56420,2026-01-30T12:15:03+00:00,12,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,56421.0,56426.0,win,25.59944222705326,0.993788685384196,56417,0.541770808287285,39.0,1.3317569388423092,6.0,LH,HL,35,1.3317569388423092,6.0,False,0.541770808287285,39.0,0.5452771630177835,0.7342213956822122,0.29566291447467785,1.1105917035835533,1.3317569388423092,6.496544820292845,2.016525692392778,1.1105917035835533,3.0,0.49799429489242114,0.11662373196665277,3.0,0.11662373196665277,0.10417133373056194,1.0,1.3327029541849398,0.01790400387939983,0.20192098712915363
L01832,XAU,LONG,56441,2026-01-30T14:00:03+00:00,14,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,56443.0,56447.0,win,49.984126708058284,0.9968091975969313,56439,3.629212553198692,24.0,-1.669548568147449,27.0,HH,HL,34,3.629212553198692,24.0,False,-1.669548568147449,27.0,0.32427881148222387,0.49399513654094024,0.16677683582736041,3.629212553198692,1.741660248880414,1.9596639850512432,0.375945785026658,1.741660248880414,2.0,0.4990024985510316,3.1728084988825453,0.0,,,7.0,0.07299825062601498,0.0320272193814306,-0.6158037282372282
L01833,XAU,LONG,56456,2026-01-30T15:15:03+00:00,15,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,56457.0,56472.0,loss,-62.34222709655478,-1.002573082494318,56454,2.0923265371296016,9.0,1.4837732638916026,17.0,LH,LL,34,2.0923265371296016,9.0,False,1.4837732638916026,17.0,0.37442016126561556,0.37442016126561556,0.16761654592581113,3.0454453853023784,1.8227508012365663,3.5760998010212046,0.7895621911866866,1.8227508012365663,2.0,0.4991977790129886,2.0923265371296016,0.0,,,9.0,0.06374859971667458,0.012755745812071366,-0.6766023405251004
L01834,XAU,LONG,56498,2026-01-30T18:45:03+00:00,18,Nueva York,Friday,sub2,EXPIRED,False,,,,,,56496,5.4241260772091255,35.0,-3.606053090029346,44.0,LH,LL,32,5.4241260772091255,35.0,False,-3.606053090029346,44.0,0.2420539822152154,0.26025611819409583,0.1459770545043678,6.820697411414543,2.1782250070303677,1.8180729871797792,0.7032441242967569,2.1782250070303677,2.0,0.49958290545840145,5.4241260772091255,0.0,,,21.0,0.23171714438796562,0.02176206634870623,-0.407597885189887
L01835,XAU,LONG,56548,2026-02-02T00:00:03+00:00,0,Asia,Monday,sub2,EXPIRED,False,,,,,,56539,3.3542938898308523,13.0,2.050726165777615,9.0,LH,LL,32,3.3542938898308523,13.0,False,2.050726165777615,9.0,0.6071061637168405,0.33685094130452475,0.11631356655104452,1.3271446059875869,2.050726165777615,5.4050200556084675,2.324010296255695,2.050726165777615,9.0,0.4993658807976255,3.3542938898308523,0.0,,,16.0,0.09747820427372152,0.046680283258219324,1.1983963561354003
L01836,XAU,SHORT,56556,2026-02-02T00:40:03+00:00,0,Asia,Monday,sub2,EXPIRED,False,,,,,,56552,2.1209502228221173,21.0,3.2926642581781365,17.0,LH,LL,30,3.2926642581781365,17.0,False,2.1209502228221173,21.0,0.634389552156683,0.4822075340276431,0.17438260761802088,1.89762339234248,3.2926642581781365,5.413614481000254,2.324010296255695,1.89762339234248,4.0,0.49928642629386155,0.20847770171089464,1.0,0.20847770171089464,0.10954939412546051,21.0,0.012258814739108885,0.015344769357839731,-1.4805638910666712
L01837,XAU,LONG,56569,2026-02-02T01:45:03+00:00,1,Asia,Monday,sub2,FILLED_CLOSED,True,56570.0,56616.0,loss,-135.73000565855364,-1.0011802020603497,56562,3.756048221406864,17.0,3.097674269349838,7.0,LH,LL,30,3.756048221406864,17.0,False,3.097674269349838,7.0,0.4519696082716404,0.3734565592212168,0.16201855406086144,3.756048221406864,3.097674269349838,6.853722490756701,1.6021008493250335,3.097674269349838,7.0,0.49966154461371753,3.756048221406864,0.0,,,69.0,0.006122437888060017,0.011796990020017183,-1.033796731408189
L01838,XAU,LONG,56631,2026-02-02T06:55:03+00:00,6,Asia,Monday,sub2,FILLED_CLOSED,True,56632.0,56640.0,win,93.39167572736915,0.9982897152963232,56627,5.046074585008908,26.0,-0.06130215165264042,13.0,LH,LL,30,5.046074585008908,26.0,False,-0.06130215165264042,13.0,0.19339668307868776,0.25166791938961053,0.11469498161497986,9.010967335686907,2.1605306567593194,4.984772433356268,3.8607218379269725,2.1605306567593194,4.0,0.49952900772295344,5.046074585008908,0.0,,,125.0,0.01432055178354827,0.01667632496316237,-1.0789511657282602
L01839,XAU,SHORT,56704,2026-02-02T13:00:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,56705.0,56705.0,win,37.54298607398414,0.9957563042968032,56701,0.2000391780066032,15.0,1.3379906068018437,11.0,HH,HL,27,1.3379906068018437,11.0,False,0.2000391780066032,15.0,0.5913578639549427,0.8455290587979174,0.5012744209136947,1.5765493567862305,2.281470210271824,1.5380297848084468,0.29881190544237135,1.5765493567862305,3.0,0.4987203191754605,1.3379906068018437,1.0,1.3379906068018437,0.8443498969431147,7.0,0.6973755681871197,0.006366371890145757,0.6409508175747057
L01840,XAU,LONG,56705,2026-02-02T13:05:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,56706.0,56710.0,loss,-56.29018341124447,-1.0028505162512582,56704,0.11988388160875468,16.0,1.2949937002813308,12.0,HH,HL,27,0.11988388160875468,16.0,False,1.2949937002813308,12.0,0.6094294407116503,0.8304197293047972,0.5072768917663761,1.3861749589570198,2.1629275680812174,1.4148775818900856,0.29881190544237135,2.1629275680812174,1.0,0.49915756150091956,0.11988388160875468,1.0,0.11988388160875468,0.055240214093694846,14.0,0.16850526357514917,0.00698043632968908,0.330037575531886
L01841,XAU,LONG,56718,2026-02-02T14:10:03+00:00,14,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,56719.0,56723.0,win,52.528975501524656,0.9969633116135419,56712,3.270601481981014,17.0,1.8968698446938823,6.0,HH,LL,28,3.270601481981014,17.0,False,1.8968698446938823,6.0,0.3670789298630628,0.5140599399935825,0.449595902125365,3.270601481981014,1.8968698446938823,1.8510506823946444,0.5581471354024724,1.8968698446938823,6.0,0.49911220022744,0.4343036568900161,3.0,0.4343036568900161,0.22814643450653385,13.0,0.0027900016868901575,0.010037684773077354,-0.4426566920540752
L01842,XAU,LONG,56741,2026-02-02T16:05:03+00:00,16,Nueva York,Monday,sub2,FILLED_CLOSED,True,56742.0,56816.0,win,77.06462965020455,0.9974114934491336,56740,3.4879926199268843,17.0,-0.18804002768689876,21.0,LH,HL,29,3.4879926199268843,17.0,False,-0.18804002768689876,21.0,0.3569165537161626,0.3569165537161626,0.4040650899166374,4.009595422012583,2.2253581367871096,3.2999525922399853,10.724526177519847,2.2253581367871096,1.0,0.4994043879481143,1.1532664893092575,3.0,1.1532664893092575,0.5170053941970915,54.0,0.003728333797821555,0.009284762561347996,-0.9438623129787929
L01843,XAU,SHORT,56835,2026-02-03T00:55:03+00:00,0,Asia,Tuesday,sub2,FILLED_CLOSED,True,56836.0,56839.0,loss,-36.01042010088713,-1.0044629881476868,56831,-5.2581198964970035,30.0,7.158778463264969,25.0,LH,HL,36,7.158778463264969,25.0,False,-5.2581198964970035,30.0,0.7608329383060626,0.8213908270926013,0.8146506702079103,1.7353439071080112,5.520437448473196,1.9006585667679654,0.8958777785424317,1.7353439071080112,4.0,0.4986488006521861,2.544179583704051,0.0,,,6.0,0.029529362283697874,0.08153753409642296,-0.1558331728066636
L01844,XAU,SHORT,56845,2026-02-03T01:45:03+00:00,1,Asia,Tuesday,sub2,FILLED_CLOSED,True,56846.0,56850.0,win,27.46955349971813,0.9942090993254202,56842,0.07127710868010612,14.0,2.865530701633075,9.0,HH,HL,36,2.865530701633075,9.0,False,0.07127710868010612,14.0,0.8431884592230219,0.8712925654920356,0.9396833341254168,1.2477102175313795,6.709039721594014,2.9368078103131814,0.35335124457601136,1.2477102175313795,3.0,0.4982359270049907,2.865530701633075,0.0,,,13.0,0.4755996545051543,0.013651215579233423,-2.064442730137469
L01845,XAU,SHORT,56931,2026-02-03T08:55:03+00:00,8,Londres,Tuesday,sub2,EXPIRED,False,,,,,,56928,0.5756669385896267,15.0,2.0501901960995363,10.0,HH,HL,37,2.0501901960995363,10.0,False,0.5756669385896267,15.0,0.9110403551884144,0.8400700063872676,0.9386399986399672,1.7783421905088448,18.212094982158963,2.625857134689163,0.8928725482733312,1.7783421905088448,3.0,0.49793157015224965,2.0501901960995363,0.0,,,5.0,0.3287829144187579,0.05193878578080376,0.5212314099805385
L01846,XAU,LONG,56962,2026-02-03T11:30:03+00:00,11,Londres,Tuesday,sub2,FILLED_CLOSED,True,56966.0,56968.0,win,23.098956892744354,0.9931209296815126,56960,1.46730464868727,9.0,1.8562469800771844,24.0,LH,LL,40,1.46730464868727,9.0,False,1.8562469800771844,24.0,0.6913346833951057,0.4905784016002449,0.8775268325043551,0.8704381231593262,1.9495681306483434,0.501178534181332,0.13103631179966094,1.9495681306483434,2.0,0.4978915191209195,1.46730464868727,1.0,1.46730464868727,0.7463096349205373,5.0,1.1511011329343617,0.0024029126554214655,-0.5008404140706519
L01847,XAU,SHORT,56971,2026-02-03T12:15:03+00:00,12,Londres/NY (overlap),Tuesday,sub2,EXPIRED,False,,,,,,56968,0.6590307083341519,18.0,2.719473196645777,11.0,LH,LL,40,2.719473196645777,11.0,False,0.6590307083341519,18.0,0.6183752122269954,0.5049725201983997,0.9043368648487008,1.6782988079143002,2.719473196645777,3.3785039049799286,6.81767583066387,1.6782988079143002,3.0,0.4975537887247892,1.462919149160089,1.0,1.462919149160089,0.8631802610925775,6.0,0.9638168057564971,0.12099593145912224,-0.9930237221084338
L01848,XAU,SHORT,56990,2026-02-03T13:50:03+00:00,13,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,56991.0,56995.0,win,21.732122794752286,0.9908809556707536,56989,0.5486510011981256,22.0,2.1316891242033553,10.0,HH,HL,41,2.1316891242033553,10.0,False,0.5486510011981256,22.0,0.677688857000351,0.677688857000351,0.9386815340143427,1.7234110437347283,3.623630413459338,0.802230668264823,0.23035588241991437,1.7234110437347283,1.0,0.4977323677733307,2.1316891242033553,0.0,,,7.0,0.26278166554422705,0.10647712685249582,-0.38926068503631434
L01849,XAU,SHORT,57026,2026-02-03T16:50:03+00:00,16,Nueva York,Tuesday,sub2,FILLED_CLOSED,True,57027.0,57030.0,win,31.61808046553051,0.9924665894337402,57023,-0.8925012475427775,20.0,3.539986934529078,15.0,LH,HL,39,3.539986934529078,15.0,False,-0.8925012475427775,20.0,0.7125392967871883,0.6878892006986853,0.9202851988429158,2.0659351246416495,5.120908508424278,2.647485686986301,0.7411399342345777,2.0659351246416495,3.0,0.4984276052146355,3.539986934529078,0.0,,,10.0,3.801576332071613,0.01720081493531343,-0.9199963819357205
L01850,XAU,LONG,57054,2026-02-03T19:10:03+00:00,19,Nueva York,Tuesday,sub2,EXPIRED,False,,,,,,57053,2.2993366204257106,12.0,1.190213061224933,8.0,LH,LL,43,2.2993366204257106,12.0,False,1.190213061224933,8.0,0.24896508759298414,0.24896508759298414,0.7733017739515236,4.296004636069052,1.4241084573431424,3.4895496816506437,1.4786189488095418,1.4241084573431424,1.0,0.49827588491534863,0.7767699786106269,4.0,0.7767699786106269,0.5416942929092569,12.0,0.5273014142884233,0.031032621673492515,-0.3532411151822248
L01851,XAU,SHORT,57089,2026-02-03T23:05:03+00:00,23,Post-NY / transicion,Tuesday,sub2,FILLED_CLOSED,True,57091.0,57102.0,loss,-28.9082138721069,-1.0104864987846265,57088,1.3242372150255752,11.0,2.6522039386247154,23.0,HH,HL,41,2.6522039386247154,23.0,False,1.3242372150255752,11.0,0.5455961248863328,0.6903615229198183,0.8553238483373002,1.8264839133653568,2.193032673962314,0.47781585535863486,0.13657245764270542,1.8264839133653568,1.0,0.4982559438240885,1.3099862835760776,1.0,1.3099862835760776,0.7122314527912439,20.0,0.7605782005728529,0.06033491488818887,1.2045048506651588
