time,time_server,time_utc,open,high,low,close,spread
1788322500,1788322500,1788322501,4304.075,4305.549,4302.777,4303.228,260
1788322800,1788322800,1788322801,4303.228,4304.808,4301.27,4304.141,260
1788323100,1788323100,1788323101,4304.138,4304.88,4301.58,4302.938,240
1788323400,1788323400,1788323401,4302.802,4307.816,4302.328,4305.197,260
1788323700,1788323700,1788323701,4305.495,4306.647,4303.83,4304.703,260
1788324000,1788324000,1788324001,4304.413,4306.314,4302.595,4304.808,240
1788324300,1788324300,1788324301,4304.665,4306.667,4303.736,4305.38,240
1788324600,1788324600,1788324601,4305.657,4306.998,4304.886,4306.336,240
1788324900,1788324900,1788324901,4306.01,4307.723,4305.701,4307.186,240
1788325200,1788325200,1788325201,4307.242,4308.334,4305.463,4306.196,240
1788325500,1788325500,1788325501,4306.444,4306.444,4303.506,4304.448,240
1788325800,1788325800,1788325801,4304.585,4310.126,4304.537,4309.846,240
1788326100,1788326100,1788326101,4309.766,4313.996,4309.646,4310.956,260
1788326400,1788326400,1788326401,4310.961,4311.026,4306.719,4308.845,240
1788326700,1788326700,1788326701,4308.885,4314.021,4308.624,4312.896,240
1788327000,1788327000,1788327001,4312.964,4324.837,4312.964,4324.573,260
1788327300,1788327300,1788327301,4324.246,4324.609,4317.791,4318.315,260
1788327600,1788327600,1788327601,4318.296,4323.301,4317.277,4323.001,260
1788327900,1788327900,1788327901,4323.058,4326.303,4322.459,4325.758,260
1788328200,1788328200,1788328201,4325.591,4326.492,4319.234,4320.119,260
1788328500,1788328500,1788328501,4320.148,4322.806,4319.109,4319.894,240
1788328800,1788328800,1788328801,4319.895,4322.503,4317.56,4318.072,260
1788329100,1788329100,1788329101,4318.16,4324.393,4317.479,4324.085,260
1788329400,1788329400,1788329401,4324.003,4329.334,4320.907,4326.694,240
1788329700,1788329700,1788329701,4326.527,4328.607,4321.742,4325.899,260
1788330000,1788330000,1788330001,4325.903,4326.935,4320.643,4326.516,260
1788330300,1788330300,1788330301,4326.576,4327.602,4322.201,4322.804,260
1788330600,1788330600,1788330601,4322.821,4324.043,4318.366,4319.879,260
1788330900,1788330900,1788330901,4320.157,4324.726,4316.667,4324.631,260
1788331200,1788331200,1788331201,4324.669,4326.325,4322.585,4324.028,260
1788331500,1788331500,1788331501,4324.081,4324.966,4316.386,4316.705,260
1788331800,1788331800,1788331801,4316.757,4317.513,4314.428,4316.3,240
1788332100,1788332100,1788332101,4316.212,4321.836,4315.715,4321.554,240
1788332400,1788332400,1788332401,4321.611,4324.393,4319.09,4321.265,260
1788332700,1788332700,1788332701,4321.21,4327.085,4319.107,4326.203,260
1788333000,1788333000,1788333001,4326.145,4331.067,4326.039,4326.804,260
1788333300,1788333300,1788333301,4326.748,4328.723,4325.346,4328.235,260
1788333600,1788333600,1788333601,4328.172,4329.338,4324.812,4328.103,260
1788333900,1788333900,1788333901,4328.28,4328.939,4324.923,4326.535,260
1788334200,1788334200,1788334201,4326.756,4330.095,4324.963,4327.379,260
1788334500,1788334500,1788334501,4327.092,4331.391,4326.317,4326.569,260
1788334800,1788334800,1788334801,4326.649,4327.399,4321.779,4322.742,260
1788335100,1788335100,1788335101,4322.8,4325.083,4321.873,4322.307,260
1788335400,1788335400,1788335401,4322.221,4323.56,4320.508,4322.053,240
1788335700,1788335700,1788335701,4322.105,4324.053,4320.612,4323.046,240
1788336000,1788336000,1788336001,4323.181,4327.568,4321.99,4327.061,240
1788336300,1788336300,1788336301,4327.036,4330.107,4322.858,4329.667,240
1788336600,1788336600,1788336601,4329.719,4331.494,4324.51,4325.347,260
1788336900,1788336900,1788336901,4325.407,4327.65,4324.665,4325.502,240
1788337200,1788337200,1788337201,4325.564,4327.092,4324.154,4326.171,240
1788337500,1788337500,1788337501,4326.242,4326.242,4322.558,4323.222,240
1788337800,1788337800,1788337801,4323.166,4325.83,4320.969,4321.798,260
1788338100,1788338100,1788338101,4321.736,4326.793,4319.27,4324.943,240
1788338400,1788338400,1788338401,4324.952,4326.103,4320.18,4322.095,240
1788338700,1788338700,1788338701,4321.94,4322.713,4319.811,4321.706,240
1788339000,1788339000,1788339001,4321.764,4322.162,4313.065,4314.677,240
1788339300,1788339300,1788339301,4314.62,4317.344,4312.483,4312.974,240
1788339600,1788339600,1788339601,4312.945,4316.662,4312.115,4315.677,240
1788339900,1788339900,1788339901,4315.731,4322.382,4315.672,4318.493,240
1788340200,1788340200,1788340201,4318.701,4318.701,4313.609,4314.04,240
1788340500,1788340500,1788340501,4314.074,4315.447,4313.126,4314.585,240
1788340800,1788340800,1788340801,4314.523,4314.733,4308.682,4309.049,240
1788341100,1788341100,1788341101,4309.039,4309.271,4304.848,4308.9,240
1788341400,1788341400,1788341401,4308.91,4310.583,4307.109,4309.705,240
1788341700,1788341700,1788341701,4309.618,4311.077,4307.508,4308.85,240
1788342000,1788342000,1788342001,4309.108,4311.728,4308.72,4309.886,240
1788342300,1788342300,1788342301,4310.153,4311.449,4309.54,4310.215,240
1788342600,1788342600,1788342601,4310.108,4310.909,4307.788,4308.383,240
1788342900,1788342900,1788342901,4308.777,4310.397,4307.895,4308.542,240
1788343200,1788343200,1788343201,4308.629,4309.664,4304.206,4304.352,240
1788343500,1788343500,1788343501,4304.407,4305.846,4301.687,4302.893,240
1788343800,1788343800,1788343801,4303.223,4308.318,4302.186,4306.939,240
1788344100,1788344100,1788344101,4306.882,4309.628,4305.863,4308.383,240
1788344400,1788344400,1788344401,4308.267,4312.196,4308.267,4310.345,240
1788344700,1788344700,1788344701,4310.445,4312.307,4309.406,4309.885,240
1788345000,1788345000,1788345001,4309.735,4310.756,4307.362,4308.984,240
1788345300,1788345300,1788345301,4308.983,4309.751,4307.137,4308.576,240
1788345600,1788345600,1788345601,4308.519,4310.148,4307.611,4309.468,240
1788345900,1788345900,1788345901,4309.428,4310.569,4308.0,4310.491,240
1788346200,1788346200,1788346201,4310.158,4310.492,4304.998,4308.283,260
1788346500,1788346500,1788346501,4308.28,4309.709,4306.364,4309.402,240
1788346800,1788346800,1788346801,4309.342,4313.088,4307.595,4312.605,260
1788347100,1788347100,1788347101,4312.553,4314.732,4307.949,4312.773,260
1788347400,1788347400,1788347401,4312.698,4324.596,4311.083,4322.371,260
1788347700,1788347700,1788347701,4322.313,4323.299,4315.521,4318.975,260
1788348000,1788348000,1788348001,4318.857,4319.849,4316.02,4318.883,260
1788348300,1788348300,1788348301,4318.888,4323.072,4316.753,4321.647,260
1788348600,1788348600,1788348601,4321.589,4330.128,4321.433,4329.924,260
1788348900,1788348900,1788348901,4329.872,4332.935,4328.698,4332.119,260
1788349200,1788349200,1788349201,4332.38,4332.959,4323.847,4324.695,260
1788349500,1788349500,1788349501,4324.82,4327.451,4323.35,4325.936,240
1788349800,1788349800,1788349801,4325.715,4331.203,4323.262,4330.227,240
1788350100,1788350100,1788350101,4330.173,4333.007,4329.248,4332.125,240
1788350400,1788350400,1788350401,4332.228,4335.943,4328.823,4334.682,260
1788350700,1788350700,1788350701,4334.513,4336.374,4330.44,4333.726,260
1788351000,1788351000,1788351001,4333.78,4334.582,4329.421,4333.083,260
1788351300,1788351300,1788351301,4332.926,4335.136,4330.285,4331.167,260
1788351600,1788351600,1788351601,4331.315,4344.636,4329.696,4338.701,260
1788351900,1788351900,1788351901,4338.594,4342.537,4333.906,4336.356,260
1788352200,1788352200,1788352201,4336.418,4337.714,4329.381,4330.097,260
1788352500,1788352500,1788352501,4330.018,4333.465,4327.169,4333.465,260
1788352800,1788352800,1788352801,4333.245,4335.054,4331.632,4334.086,260
1788353100,1788353100,1788353101,4334.033,4339.26,4331.534,4339.26,260
1788353400,1788353400,1788353401,4339.048,4339.271,4332.391,4334.401,240
1788353700,1788353700,1788353701,4334.466,4334.902,4330.313,4331.458,240
1788354000,1788354000,1788354001,4331.129,4341.59,4330.555,4338.745,260
1788354300,1788354300,1788354301,4338.692,4344.27,4338.479,4341.942,260
1788354600,1788354600,1788354601,4342.013,4344.578,4337.611,4339.468,260
1788354900,1788354900,1788354901,4339.536,4344.334,4336.625,4342.497,260
1788355200,1788355200,1788355201,4342.451,4348.335,4341.938,4347.796,260
1788355500,1788355500,1788355501,4347.735,4358.64,4347.353,4358.537,260
1788355800,1788355800,1788355801,4358.202,4367.534,4357.059,4364.704,260
1788356100,1788356100,1788356101,4364.757,4368.618,4362.295,4366.917,260
1788356400,1788356400,1788356401,4366.971,4379.601,4364.392,4378.097,260
1788356700,1788356700,1788356701,4377.892,4379.525,4368.2,4368.51,260
1788357000,1788357000,1788357001,4368.566,4378.314,4367.848,4376.642,260
1788357300,1788357300,1788357301,4376.606,4385.507,4371.9,4385.281,260
1788357600,1788357600,1788357601,4385.393,4385.735,4378.684,4384.329,260
1788357900,1788357900,1788357901,4384.414,4396.842,4383.747,4390.876,260
1788358200,1788358200,1788358201,4391.017,4397.711,4387.092,4387.923,260
1788358500,1788358500,1788358501,4388.016,4392.715,4384.766,4392.01,260
1788358800,1788358800,1788358801,4392.084,4397.364,4386.789,4387.235,260
1788359100,1788359100,1788359101,4387.346,4390.45,4385.208,4387.649,260
1788359400,1788359400,1788359401,4387.339,4387.966,4382.605,4386.55,260
1788359700,1788359700,1788359701,4386.352,4387.523,4381.954,4382.863,260
1788360000,1788360000,1788360001,4382.467,4386.325,4381.111,4385.373,260
1788360300,1788360300,1788360301,4385.254,4386.987,4378.768,4381.144,260
1788360600,1788360600,1788360601,4381.136,4382.506,4375.87,4376.797,260
1788360900,1788360900,1788360901,4376.745,4378.657,4374.248,4377.115,260
1788361200,1788361200,1788361201,4376.789,4380.874,4373.954,4377.783,260
1788361500,1788361500,1788361501,4377.835,4380.761,4373.623,4376.288,260
1788361800,1788361800,1788361801,4376.411,4378.201,4372.491,4373.022,260
1788362100,1788362100,1788362101,4372.889,4372.889,4368.749,4370.022,260
1788362400,1788362400,1788362401,4370.008,4371.696,4365.461,4370.213,260
1788362700,1788362700,1788362701,4370.009,4373.111,4367.403,4372.484,260
1788363000,1788363000,1788363001,4372.545,4375.059,4370.882,4371.394,260
1788363300,1788363300,1788363301,4371.421,4372.696,4367.32,4370.439,260
1788363600,1788363600,1788363601,4370.245,4372.278,4365.989,4366.306,260
1788363900,1788363900,1788363901,4366.249,4369.69,4364.432,4367.964,260
1788364200,1788364200,1788364201,4368.021,4369.864,4367.042,4368.665,260
1788364500,1788364500,1788364501,4368.622,4373.942,4367.816,4372.95,260
1788364800,1788364800,1788364801,4372.895,4374.882,4371.137,4373.079,260
1788365100,1788365100,1788365101,4373.061,4373.232,4368.808,4370.358,260
1788365400,1788365400,1788365401,4370.303,4373.185,4370.123,4372.545,260
1788365700,1788365700,1788365701,4372.459,4372.459,4367.88,4369.982,260
1788366000,1788366000,1788366001,4370.045,4371.037,4368.573,4369.609,260
1788366300,1788366300,1788366301,4369.547,4370.255,4367.494,4368.514,260
1788366600,1788366600,1788366601,4368.554,4370.587,4367.02,4367.334,260
1788366900,1788366900,1788366901,4367.387,4369.063,4366.18,4368.483,260
1788367200,1788367200,1788367201,4368.586,4368.641,4364.305,4365.024,260
1788367500,1788367500,1788367501,4364.967,4366.59,4364.535,4365.777,260
1788367800,1788367800,1788367801,4366.035,4370.634,4364.528,4369.811,260
1788368100,1788368100,1788368101,4370.006,4370.43,4367.734,4368.447,260
1788368400,1788368400,1788368401,4368.332,4370.623,4367.651,4370.623,260
1788368700,1788368700,1788368701,4370.701,4371.256,4368.864,4370.13,260
1788369000,1788369000,1788369001,4369.836,4370.643,4367.349,4368.861,260
1788369300,1788369300,1788369301,4368.747,4369.008,4364.408,4365.214,260
1788369600,1788369600,1788369601,4365.092,4367.465,4364.694,4366.848,260
1788369900,1788369900,1788369901,4366.904,4369.975,4366.771,4369.975,260
1788370200,1788370200,1788370201,4370.02,4371.699,4367.916,4368.18,260
1788370500,1788370500,1788370501,4368.147,4369.627,4366.493,4366.7,260
1788370800,1788370800,1788370801,4366.663,4377.669,4366.455,4376.634,260
1788371100,1788371100,1788371101,4376.304,4380.836,4375.241,4375.839,260
1788371400,1788371400,1788371401,4376.159,4377.661,4375.237,4376.32,260
1788371700,1788371700,1788371701,4376.268,4378.43,4375.609,4376.779,260
1788372000,1788372000,1788372001,4376.901,4377.724,4372.173,4374.911,260
1788372300,1788372300,1788372301,4374.879,4375.841,4373.179,4373.63,260
1788372600,1788372600,1788372601,4373.673,4374.16,4369.966,4370.328,260
1788372900,1788372900,1788372901,4370.273,4379.732,4369.158,4377.381,260
1788373200,1788373200,1788373201,4377.351,4379.858,4372.054,4373.307,260
1788373500,1788373500,1788373501,4373.251,4373.946,4371.847,4372.952,260
1788373800,1788373800,1788373801,4373.166,4378.096,4372.596,4376.655,260
1788374100,1788374100,1788374101,4376.781,4377.965,4375.118,4376.039,260
1788374400,1788374400,1788374401,4376.276,4376.624,4372.559,4373.179,260
1788374700,1788374700,1788374701,4373.124,4374.542,4372.441,4374.04,260
1788375000,1788375000,1788375001,4374.029,4375.956,4373.569,4374.876,260
1788375300,1788375300,1788375301,4374.939,4375.424,4372.579,4374.219,260
1788375600,1788375600,1788375601,4374.268,4375.277,4371.597,4375.007,260
1788375900,1788375900,1788375901,4375.003,4377.465,4374.566,4376.908,240
1788376200,1788376200,1788376201,4376.923,4380.265,4376.217,4379.064,260
1788376500,1788376500,1788376501,4379.121,4380.066,4378.13,4379.617,260
1788376800,1788376800,1788376801,4379.517,4380.8,4378.193,4380.029,260
1788377100,1788377100,1788377101,4380.037,4383.198,4379.688,4381.011,260
1788377400,1788377400,1788377401,4381.079,4384.175,4381.079,4383.895,260
1788377700,1788377700,1788377701,4383.827,4384.207,4381.176,4384.207,260
1788378000,1788378000,1788378001,4384.154,4388.704,4383.349,4388.094,260
1788378300,1788378300,1788378301,4387.884,4388.969,4384.787,4386.61,260
1788378600,1788378600,1788378601,4386.699,4389.695,4385.799,4387.506,260
1788378900,1788378900,1788378901,4387.452,4391.339,4386.094,4391.102,260
1788379200,1788379200,1788379201,4391.046,4391.691,4388.526,4390.284,260
1788379500,1788379500,1788379501,4390.281,4391.09,4387.57,4387.892,260
1788379800,1788379800,1788379801,4387.947,4388.773,4385.806,4386.04,260
1788380100,1788380100,1788380101,4386.095,4386.364,4383.903,4385.102,260
1788380400,1788380400,1788380401,4384.809,4385.847,4384.357,4385.528,260
1788380700,1788380700,1788380701,4385.634,4387.853,4385.13,4386.353,260
1788381000,1788381000,1788381001,4386.294,4387.91,4385.483,4387.424,260
1788381300,1788381300,1788381301,4387.477,4387.732,4386.736,4387.306,260
1788381600,1788381600,1788381601,4387.268,4389.8,4387.165,4387.826,260
1788381900,1788381900,1788381901,4387.88,4389.701,4387.373,4388.841,260
1788382200,1788382200,1788382201,4389.043,4390.768,4388.823,4389.192,260
1788382500,1788382500,1788382501,4389.281,4389.421,4387.565,4387.565,260
1788386400,1788386400,1788386401,4391.577,4393.324,4389.95,4391.189,260
1788386700,1788386700,1788386701,4391.081,4391.925,4390.276,4390.522,260
1788387000,1788387000,1788387001,4390.473,4391.573,4390.103,4390.126,260
1788387300,1788387300,1788387301,4390.088,4390.208,4387.75,4388.548,260
1788387600,1788387600,1788387601,4388.597,4389.586,4388.025,4389.586,260
1788387900,1788387900,1788387901,4389.455,4390.862,4388.852,4389.707,260
1788388200,1788388200,1788388201,4389.927,4389.98,4387.666,4387.864,260
1788388500,1788388500,1788388501,4388.198,4388.48,4387.098,4387.361,260
1788388800,1788388800,1788388801,4387.303,4387.959,4384.912,4385.283,260
1788389100,1788389100,1788389101,4385.337,4385.381,4383.491,4384.247,260
1788389400,1788389400,1788389401,4384.26,4385.273,4383.808,4384.663,260
1788389700,1788389700,1788389701,4384.35,4385.052,4384.324,4384.564,240
1788390000,1788390000,1788390001,4384.621,4386.507,4384.11,4386.332,260
1788390300,1788390300,1788390301,4386.643,4386.82,4384.924,4386.813,260
1788390600,1788390600,1788390601,4386.568,4386.892,4383.74,4384.181,260
1788390900,1788390900,1788390901,4384.21,4384.308,4382.217,4382.248,260
1788391200,1788391200,1788391201,4382.514,4383.228,4382.113,4382.847,260
1788391500,1788391500,1788391501,4383.104,4383.142,4381.773,4382.169,240
1788391800,1788391800,1788391801,4382.102,4383.859,4381.419,4383.133,260
1788392100,1788392100,1788392101,4383.204,4383.616,4381.193,4383.265,260
1788392400,1788392400,1788392401,4383.274,4385.566,4383.211,4385.111,260
1788392700,1788392700,1788392701,4385.423,4388.861,4384.533,4386.769,260
1788393000,1788393000,1788393001,4386.782,4387.617,4384.409,4384.814,260
1788393300,1788393300,1788393301,4384.817,4387.069,4384.374,4385.397,240
1788393600,1788393600,1788393601,4385.81,4389.69,4384.577,4389.205,260
1788393900,1788393900,1788393901,4389.08,4390.981,4384.812,4387.191,260
1788394200,1788394200,1788394201,4387.244,4392.611,4387.03,4390.204,260
1788394500,1788394500,1788394501,4390.325,4390.407,4385.122,4386.789,260
1788394800,1788394800,1788394801,4386.783,4387.993,4385.316,4387.924,260
1788395100,1788395100,1788395101,4387.612,4390.138,4386.856,4387.261,260
1788395400,1788395400,1788395401,4387.286,4387.286,4382.747,4382.935,260
1788395700,1788395700,1788395701,4383.004,4389.778,4382.419,4389.257,260
1788396000,1788396000,1788396001,4389.311,4390.002,4386.93,4387.611,260
1788396300,1788396300,1788396301,4387.669,4390.044,4385.781,4389.833,260
1788396600,1788396600,1788396601,4389.887,4393.922,4389.196,4391.802,260
1788396900,1788396900,1788396901,4391.727,4397.979,4390.497,4395.3,260
1788397200,1788397200,1788397201,4395.355,4397.187,4387.181,4395.444,260
1788397500,1788397500,1788397501,4395.388,4403.042,4392.615,4402.553,260
1788397800,1788397800,1788397801,4402.414,4409.487,4400.863,4401.499,260
1788398100,1788398100,1788398101,4401.441,4403.842,4396.671,4398.447,260
1788398400,1788398400,1788398401,4398.396,4402.898,4395.01,4396.14,260
1788398700,1788398700,1788398701,4396.02,4402.251,4393.781,4401.481,260
1788399000,1788399000,1788399001,4401.426,4409.295,4401.275,4408.946,260
1788399300,1788399300,1788399301,4409.118,4409.484,4404.725,4408.061,260
1788399600,1788399600,1788399601,4407.817,4407.942,4400.188,4400.914,260
1788399900,1788399900,1788399901,4400.857,4408.327,4400.105,4407.312,260
1788400200,1788400200,1788400201,4407.272,4408.017,4404.367,4407.377,260
1788400500,1788400500,1788400501,4407.432,4412.272,4407.056,4410.287,260
1788400800,1788400800,1788400801,4410.443,4415.452,4409.366,4410.848,260
1788401100,1788401100,1788401101,4410.771,4412.961,4408.925,4410.196,260
1788401400,1788401400,1788401401,4410.139,4413.577,4409.622,4411.128,260
1788401700,1788401700,1788401701,4411.308,4413.465,4409.096,4410.285,260
1788402000,1788402000,1788402001,4410.005,4412.59,4406.583,4409.743,260
1788402300,1788402300,1788402301,4409.561,4411.775,4407.559,4411.338,260
1788402600,1788402600,1788402601,4411.283,4417.276,4409.266,4415.608,260
1788402900,1788402900,1788402901,4415.45,4418.156,4413.904,4416.226,260
1788403200,1788403200,1788403201,4416.391,4416.869,4412.621,4413.632,260
1788403500,1788403500,1788403501,4413.747,4417.389,4411.542,4417.142,260
1788403800,1788403800,1788403801,4417.022,4419.97,4415.777,4419.591,260
1788404100,1788404100,1788404101,4419.566,4420.565,4418.75,4420.519,260
1788404400,1788404400,1788404401,4420.222,4425.174,4419.25,4424.263,260
1788404700,1788404700,1788404701,4424.128,4426.242,4423.807,4424.966,260
1788405000,1788405000,1788405001,4424.953,4430.241,4423.754,4428.664,260
1788405300,1788405300,1788405301,4428.602,4430.343,4425.482,4426.388,260
1788405600,1788405600,1788405601,4426.456,4427.203,4424.685,4426.675,260
1788405900,1788405900,1788405901,4426.622,4431.387,4425.419,4429.205,260
1788406200,1788406200,1788406201,4429.216,4432.286,4429.216,4431.764,260
1788406500,1788406500,1788406501,4431.635,4431.764,4429.042,4430.353,260
1788406800,1788406800,1788406801,4430.378,4430.608,4426.663,4426.663,260
1788407100,1788407100,1788407101,4426.658,4428.643,4425.369,4426.97,260
1788407400,1788407400,1788407401,4427.067,4430.782,4425.994,4430.317,260
1788407700,1788407700,1788407701,4430.262,4432.598,4429.469,4431.26,260
1788408000,1788408000,1788408001,4431.205,4431.909,4427.067,4427.242,260
1788408300,1788408300,1788408301,4427.183,4433.987,4425.534,4433.726,260
1788408600,1788408600,1788408601,4433.405,4435.83,4430.433,4431.326,260
1788408900,1788408900,1788408901,4431.323,4431.576,4429.853,4430.998,260
1788409200,1788409200,1788409201,4430.733,4434.078,4430.628,4433.438,260
1788409500,1788409500,1788409501,4433.458,4436.984,4433.458,4436.614,260
1788409800,1788409800,1788409801,4436.67,4437.372,4435.305,4436.951,260
1788410100,1788410100,1788410101,4436.931,4438.511,4435.936,4437.838,260
1788410400,1788410400,1788410401,4438.013,4438.15,4436.443,4437.869,260
1788410700,1788410700,1788410701,4437.792,4438.177,4436.046,4436.108,260
1788411000,1788411000,1788411001,4436.133,4436.647,4434.983,4435.482,260
1788411300,1788411300,1788411301,4435.75,4437.856,4433.871,4437.198,260
1788411600,1788411600,1788411601,4437.18,4440.37,4436.065,4436.166,260
1788411900,1788411900,1788411901,4436.502,4436.611,4430.541,4430.813,260
1788412200,1788412200,1788412201,4430.931,4432.795,4428.72,4429.664,260
1788412500,1788412500,1788412501,4429.638,4430.944,4427.093,4428.713,260
1788412800,1788412800,1788412801,4428.774,4428.774,4422.591,4425.434,260
1788413100,1788413100,1788413101,4425.492,4427.49,4422.694,4424.991,260
1788413400,1788413400,1788413401,4425.244,4432.447,4422.169,4430.562,260
1788413700,1788413700,1788413701,4430.616,4432.337,4425.233,4428.378,260
1788414000,1788414000,1788414001,4428.323,4432.352,4425.467,4432.15,260
1788414300,1788414300,1788414301,4432.205,4436.469,4428.389,4435.22,260
1788414600,1788414600,1788414601,4435.278,4439.169,4432.607,4433.495,260
1788414900,1788414900,1788414901,4433.551,4436.558,4430.381,4431.096,260
1788415200,1788415200,1788415201,4431.05,4433.974,4428.519,4430.337,260
1788415500,1788415500,1788415501,4430.422,4436.381,4429.403,4431.541,260
1788415800,1788415800,1788415801,4431.594,4431.666,4425.713,4427.032,260
1788416100,1788416100,1788416101,4427.102,4430.797,4424.969,4425.943,260
1788416400,1788416400,1788416401,4425.944,4427.118,4418.85,4419.194,260
1788416700,1788416700,1788416701,4419.317,4423.936,4418.793,4421.371,260
1788417000,1788417000,1788417001,4421.432,4423.455,4420.418,4422.96,260
1788417300,1788417300,1788417301,4422.846,4425.798,4422.268,4422.506,260
1788417600,1788417600,1788417601,4422.453,4426.16,4422.387,4425.62,260
1788417900,1788417900,1788417901,4425.562,4428.893,4425.094,4426.336,260
1788418200,1788418200,1788418201,4426.276,4426.276,4422.832,4422.832,260
1788418500,1788418500,1788418501,4422.738,4424.151,4420.536,4420.713,260
1788418800,1788418800,1788418801,4420.539,4431.382,4418.985,4431.382,260
1788419100,1788419100,1788419101,4431.228,4431.613,4423.727,4425.211,260
1788419400,1788419400,1788419401,4425.154,4425.468,4421.55,4422.101,260
1788419700,1788419700,1788419701,4422.091,4426.767,4421.748,4425.194,260
1788420000,1788420000,1788420001,4425.086,4430.099,4424.348,4429.472,260
1788420300,1788420300,1788420301,4429.507,4430.039,4425.294,4426.559,260
1788420600,1788420600,1788420601,4426.534,4428.664,4426.164,4427.787,260
1788420900,1788420900,1788420901,4427.917,4430.708,4423.53,4427.542,260
1788421200,1788421200,1788421201,4427.416,4430.855,4426.544,4426.859,260
1788421500,1788421500,1788421501,4426.848,4428.846,4424.201,4426.385,260
1788421800,1788421800,1788421801,4426.152,4431.175,4424.632,4430.45,260
1788422100,1788422100,1788422101,4430.373,4430.373,4428.086,4428.596,260
1788422400,1788422400,1788422401,4428.571,4441.427,4427.918,4436.789,260
1788422700,1788422700,1788422701,4436.819,4443.731,4435.19,4435.381,260
1788423000,1788423000,1788423001,4435.478,4435.663,4430.953,4431.559,260
1788423300,1788423300,1788423301,4431.497,4438.536,4430.87,4437.833,260
1788423600,1788423600,1788423601,4437.799,4439.421,4435.035,4437.621,260
1788423900,1788423900,1788423901,4437.403,4438.742,4435.116,4438.018,260
1788424200,1788424200,1788424201,4438.229,4439.631,4435.788,4439.166,260
1788424500,1788424500,1788424501,4439.222,4439.776,4434.0,4434.0,260
1788424800,1788424800,1788424801,4434.22,4435.423,4431.353,4434.224,260
1788425100,1788425100,1788425101,4434.285,4440.067,4434.285,4438.186,260
1788425400,1788425400,1788425401,4438.176,4438.479,4434.291,4435.506,260
1788425700,1788425700,1788425701,4435.561,4437.538,4433.842,4435.031,260
1788426000,1788426000,1788426001,4435.086,4437.934,4433.992,4437.106,260
1788426300,1788426300,1788426301,4437.112,4441.876,4434.923,4439.798,260
1788426600,1788426600,1788426601,4439.98,4440.144,4437.855,4438.102,260
1788426900,1788426900,1788426901,4438.153,4438.44,4434.352,4434.727,260
1788427200,1788427200,1788427201,4434.754,4435.485,4432.062,4432.676,260
1788427500,1788427500,1788427501,4432.623,4435.762,4432.049,4435.33,260
1788427800,1788427800,1788427801,4435.094,4437.795,4433.456,4436.922,260
1788428100,1788428100,1788428101,4436.88,4438.088,4430.624,4432.611,260
1788428400,1788428400,1788428401,4432.715,4434.196,4429.529,4430.166,260
1788428700,1788428700,1788428701,4429.874,4430.247,4427.079,4428.88,260
1788429000,1788429000,1788429001,4428.822,4430.595,4426.474,4427.124,260
1788429300,1788429300,1788429301,4427.165,4429.315,4425.609,4427.385,260
1788429600,1788429600,1788429601,4427.633,4428.569,4425.402,4427.398,260
1788429900,1788429900,1788429901,4427.451,4429.77,4424.996,4424.996,260
1788430200,1788430200,1788430201,4425.05,4425.82,4422.993,4424.548,260
1788430500,1788430500,1788430501,4424.478,4425.745,4421.722,4422.112,260
1788430800,1788430800,1788430801,4422.058,4423.018,4418.844,4420.033,260
1788431100,1788431100,1788431101,4420.101,4424.099,4420.101,4422.305,260
1788431400,1788431400,1788431401,4422.514,4424.048,4419.98,4422.491,260
1788431700,1788431700,1788431701,4422.641,4424.879,4422.085,4424.275,260
1788432000,1788432000,1788432001,4424.575,4426.392,4423.947,4425.407,260
1788432300,1788432300,1788432301,4425.339,4426.581,4423.908,4424.425,260
1788432600,1788432600,1788432601,4424.299,4427.88,4423.878,4427.812,260
1788432900,1788432900,1788432901,4427.759,4428.554,4426.73,4427.368,260
1788433200,1788433200,1788433201,4427.307,4429.183,4424.855,4426.503,260
1788433500,1788433500,1788433501,4426.448,4431.103,4425.74,4430.638,260
1788433800,1788433800,1788433801,4430.575,4432.699,4429.917,4432.527,260
1788434100,1788434100,1788434101,4432.586,4438.303,4432.194,4434.042,260
1788434400,1788434400,1788434401,4434.097,4434.652,4430.584,4431.423,260
1788434700,1788434700,1788434701,4431.489,4435.333,4430.144,4434.256,260
1788435000,1788435000,1788435001,4434.484,4435.502,4426.239,4434.189,260
1788435300,1788435300,1788435301,4434.242,4436.8,4434.114,4435.601,260
1788435600,1788435600,1788435601,4435.544,4439.311,4435.334,4438.585,260
1788435900,1788435900,1788435901,4438.606,4440.74,4436.5,4439.056,260
1788436200,1788436200,1788436201,4439.118,4441.763,4437.901,4439.856,260
1788436500,1788436500,1788436501,4439.969,4445.787,4439.583,4444.004,260
1788436800,1788436800,1788436801,4443.926,4448.525,4440.96,4448.16,260
1788437100,1788437100,1788437101,4448.181,4448.975,4444.949,4448.588,260
1788437400,1788437400,1788437401,4448.534,4450.252,4443.063,4443.948,260
1788437700,1788437700,1788437701,4443.889,4444.697,4440.63,4441.411,260
1788438000,1788438000,1788438001,4441.473,4449.234,4437.806,4446.679,260
1788438300,1788438300,1788438301,4446.39,4448.91,4445.914,4446.649,260
1788438600,1788438600,1788438601,4446.635,4469.989,4446.635,4466.908,260
1788438900,1788438900,1788438901,4466.838,4478.828,4459.626,4475.356,260
