trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_short,atr_long_primary,atr_long_alt,atr_ratio_short_long,atr_ratio_short_long_alt,atr_pct_rank_causal,hour_utc_cont,hour_sin,hour_cos,weekday_num,adx_m5,dist_ema_m5_price,dist_ema_m5_atr,dist_ema_m5_signed_atr,rsi_level_m5,momentum_roc_atr_10,atr_regime_bucket
L01831,XAU,SHORT,56420,2026-01-30T12:15:03+00:00,12,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,56421.0,1.0,56426.0,win,25.59944222705326,0.993788685384196,56417,23.009000035385302,24.258109773442094,21.09314390441151,0.9485075403762776,1.090828381945145,0.4652777777777778,12.25,-0.06540312923014287,-0.9978589232386035,4,14.835875403170139,0.4723954529472394,0.020530898875255218,0.020530898875255218,54.346926508888295,0.20192098712915363,Normal
L01832,XAU,LONG,56441,2026-01-30T14:00:03+00:00,14,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,56443.0,2.0,56447.0,win,49.984126708058284,0.9968091975969313,56439,28.676344734952327,24.88331250766675,21.67001962076894,1.1524327689939557,1.3233188172782455,0.6666666666666666,14.0,-0.4999999999999997,-0.8660254037844388,4,37.05235603306307,16.79255029194246,0.5855889391465839,0.5855889391465839,48.885042094005556,-0.6158037282372282,Expansion
L01833,XAU,LONG,56456,2026-01-30T15:15:03+00:00,15,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,56457.0,1.0,56472.0,loss,-62.34222709655478,-1.002573082494318,56454,34.00520308892764,25.7915339405,22.34415327800359,1.3184637706069067,1.5218837190131351,0.8090277777777778,15.25,-0.7518398074789773,-0.6593458151000691,4,22.398506233005012,6.868988823444852,0.20199817085290248,0.20199817085290248,49.01222200123421,-0.6766023405251004,Expansion
L01837,XAU,LONG,56569,2026-02-02T01:45:03+00:00,1,Asia,Monday,sub2,FILLED_CLOSED,True,56570.0,1.0,56616.0,loss,-135.73000565855364,-1.0011802020603497,56562,43.70588397823027,32.19320710518904,27.4727606205563,1.3576119904868245,1.5908806756583336,0.9236111111111112,1.75,0.44228869021900125,0.8968727415326884,0,27.47172534226004,1.002407781446891,0.022935305048313093,0.022935305048313093,43.71612686609997,-1.033796731408189,Expansion
L01838,XAU,LONG,56631,2026-02-02T06:55:03+00:00,6,Asia,Monday,sub2,FILLED_CLOSED,True,56632.0,1.0,56640.0,win,93.39167572736915,0.9982897152963232,56627,43.21882350303116,33.298500542325215,28.9901798903422,1.2979210114310216,1.4908090831622984,0.90625,6.916666666666667,0.9713420698132614,-0.23768589232617318,0,55.68847318121535,9.588406872631822,0.2218571931269563,0.2218571931269563,43.02263612702502,-1.0789511657282602,Expansion
L01839,XAU,SHORT,56704,2026-02-02T13:00:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,56705.0,1.0,56705.0,win,37.54298607398414,0.9957563042968032,56701,23.79277720200824,30.31442310894414,28.188455621971073,0.7848665671948176,0.8440610411967129,0.10416666666666667,13.0,-0.2588190451025208,-0.9659258262890683,0,26.43482907996914,27.18551240601664,1.1425951739556506,1.1425951739556506,46.567910821995355,0.6409508175747057,Compression
L01840,XAU,LONG,56705,2026-02-02T13:05:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,56706.0,1.0,56710.0,loss,-56.29018341124447,-1.0028505162512582,56704,25.86372168757908,30.454870464513238,28.273863762172564,0.8492474698822352,0.9147572438324472,0.13541666666666666,13.083333333333334,-0.2798290140309925,-0.9600498543859286,0,25.48446451334737,9.12364334875565,0.3527583330413439,0.3527583330413439,57.98263878861696,0.330037575531886,Compression
L01841,XAU,LONG,56718,2026-02-02T14:10:03+00:00,14,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,56719.0,1.0,56723.0,win,52.528975501524656,0.9969633116135419,56712,27.678334519571177,30.38030612676967,28.329535033053524,0.9110617386169902,0.9770133709316952,0.20833333333333334,14.166666666666666,-0.5372996083468236,-0.8433914458128858,0,25.972028073363425,4.524801898475744,0.1634781130084357,0.1634781130084357,47.90005215517882,-0.4426566920540752,Normal
L01842,XAU,LONG,56741,2026-02-02T16:05:03+00:00,16,Nueva York,Monday,sub2,FILLED_CLOSED,True,56742.0,1.0,56816.0,win,77.06462965020455,0.9974114934491336,56740,34.63746729840539,31.158424144287096,28.933057765850087,1.1116565824384343,1.1971588892788325,0.59375,16.083333333333332,-0.8767267557075072,-0.48098876891938847,0,24.441714774921714,2.9202303097963522,0.0843084248810187,0.0843084248810187,45.639082218010216,-0.9438623129787929,Normal
L01843,XAU,SHORT,56835,2026-02-03T00:55:03+00:00,0,Asia,Tuesday,sub2,FILLED_CLOSED,True,56836.0,1.0,56839.0,loss,-36.01042010088713,-1.0044629881476868,56831,20.54761474935011,26.726704623243176,26.805661188329612,0.768804648347131,0.7665401202002781,0.09375,0.9166666666666666,0.23768589232617307,0.9713420698132614,1,37.02944152213928,15.103821939113004,0.7350644891563735,0.7350644891563735,54.38767119184405,-0.1558331728066636,Compression
L01844,XAU,SHORT,56845,2026-02-03T01:45:03+00:00,1,Asia,Tuesday,sub2,FILLED_CLOSED,True,56846.0,1.0,56850.0,win,27.46955349971813,0.9942090993254202,56842,21.98850049813564,26.571323206073355,26.716944489720735,0.8275274937421924,0.8230170372437481,0.2708333333333333,1.75,0.44228869021900125,0.8968727415326884,1,34.65431329775842,3.7997232602820077,0.17280501963306585,0.17280501963306585,57.28743769504282,-2.064442730137469,Compression
L01846,XAU,LONG,56962,2026-02-03T11:30:03+00:00,11,Londres,Tuesday,sub2,FILLED_CLOSED,True,56966.0,4.0,56968.0,win,23.098956892744354,0.9931209296815126,56960,11.830115608770265,19.889155517131975,22.453245620818414,0.5948023081513002,0.5268777533792934,0.0625,11.5,0.130526192220052,-0.9914448613738104,1,16.97009992526851,7.40938362725592,0.6263154031870126,0.6263154031870126,52.505156907159616,-0.5008404140706519,Compression
L01848,XAU,SHORT,56990,2026-02-03T13:50:03+00:00,13,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,56991.0,1.0,56995.0,win,21.732122794752286,0.9908809556707536,56989,12.611086063167662,18.659026703515504,21.504747782500363,0.6758705190550821,0.586432642257261,0.16319444444444445,13.833333333333334,-0.46174861323503413,-0.8870108331782216,1,11.926753921764304,3.1159150052471887,0.24707745150892507,0.24707745150892507,51.77634634459283,-0.38926068503631434,Compression
L01849,XAU,SHORT,57026,2026-02-03T16:50:03+00:00,16,Nueva York,Tuesday,sub2,FILLED_CLOSED,True,57027.0,1.0,57030.0,win,31.61808046553051,0.9924665894337402,57023,15.323973307739566,18.080949763592322,20.83606111057715,0.8475203741009123,0.7354544232911927,0.4548611111111111,16.833333333333332,-0.9537169507482267,-0.3007057995042738,1,22.04415015780981,8.181665294469894,0.5339127868578081,0.5339127868578081,52.56351836990682,-0.9199963819357205,Compression
L01851,XAU,SHORT,57089,2026-02-03T23:05:03+00:00,23,Post-NY / transicion,Tuesday,sub2,FILLED_CLOSED,True,57091.0,2.0,57102.0,loss,-28.9082138721069,-1.0104864987846265,57088,15.55410921728927,17.613546196333786,20.033324121766224,0.8830765277992013,0.7764117987982692,0.5277777777777778,23.083333333333332,-0.23768589232617435,0.9713420698132611,1,12.389343976559138,17.681669727893677,1.136784465177826,1.136784465177826,42.762855722257164,1.2045048506651588,Compression
L01852,XAU,SHORT,57119,2026-02-04T01:35:03+00:00,1,Asia,Wednesday,sub2,FILLED_CLOSED,True,57120.0,1.0,57124.0,loss,-31.87521617200673,-1.007586482061474,57115,17.134434287954175,17.34796746309408,19.635170651652363,0.9876911704155444,0.8726399475683833,0.7256944444444444,1.5833333333333335,0.40274668985873724,0.9153114791194471,2,21.636283256282105,2.3269240679937866,0.13580396229536784,0.13580396229536784,59.50158515509039,-0.9717274419562135,Normal
L01853,XAU,SHORT,57130,2026-02-04T02:30:03+00:00,2,Asia,Wednesday,sub2,FILLED_CLOSED,True,57131.0,1.0,57143.0,loss,-17.588640247748117,-1.013833937217698,57125,14.780498459636174,17.090368251910345,19.405166994220412,0.8648437670723698,0.7616784985173466,0.4965277777777778,2.5,0.6087614290087207,0.7933533402912352,2,20.80980149076614,3.7529789522513965,0.25391423452330425,0.25391423452330425,57.94744685628593,-0.8381314090204813,Compression
L01854,XAU,SHORT,57152,2026-02-04T04:20:03+00:00,4,Asia,Wednesday,sub2,FILLED_CLOSED,True,57153.0,1.0,57157.0,loss,-10.780668931621221,-1.0227689534275946,57151,11.031462938460525,16.3068130550879,18.789729651495033,0.6764941071682053,0.5871006737759418,0.052083333333333336,4.333333333333333,0.9063077870366498,0.4226182617406996,2,17.29052069292712,1.7022933483785891,0.15431256560212397,0.15431256560212397,54.73193511079063,-0.00018129961643845809,Compression
L01855,XAU,SHORT,57166,2026-02-04T05:30:03+00:00,5,Asia,Wednesday,sub2,FILLED_CLOSED,True,57167.0,1.0,57168.0,loss,-8.82274510469233,-1.0279630814002112,57163,7.407435258465966,15.3928621257806,18.154900580290626,0.48122533664871125,0.40801298942433467,0.006944444444444444,5.5,0.9914448613738104,0.1305261922200517,2,23.48449409739578,1.4716733753084554,0.19867515866932192,0.19867515866932192,56.822154103601264,-0.500173119402627,Compression
L01856,XAU,SHORT,57171,2026-02-04T05:55:03+00:00,5,Asia,Wednesday,sub2,FILLED_CLOSED,True,57172.0,1.0,57173.0,win,9.746542805114586,0.9759676592106659,57170,7.83186849865683,15.18916038888781,17.99349436278941,0.5156222133506814,0.43526111942175905,0.03125,5.916666666666667,0.9997620270799091,0.021814885034560937,2,21.220913273769863,0.8850677948867087,0.11300851068151851,0.11300851068151851,55.938721087472814,0.42710114458304865,Compression
L01857,XAU,SHORT,57191,2026-02-04T07:35:03+00:00,7,Asia/Londres (overlap),Wednesday,sub2,FILLED_CLOSED,True,57192.0,1.0,57194.0,loss,-17.953916186749666,-1.013548669727776,57190,9.594304611762757,14.62123471615293,17.48224781018983,0.656189767692011,0.548802689215431,0.1076388888888889,7.583333333333333,0.9153114791194472,-0.40274668985873713,2,16.40082668045973,1.60471261325074,0.16725679225186774,0.16725679225186774,49.96177055246458,0.3957556231167919,Compression
L01858,XAU,SHORT,57198,2026-02-04T08:10:03+00:00,8,Londres,Wednesday,sub2,FILLED_CLOSED,True,57199.0,1.0,57211.0,win,12.217770437011495,0.9807349155121083,57196,9.994973494319849,14.44166379386301,17.312687529380273,0.6920929358961546,0.577320735290694,0.16319444444444445,8.166666666666666,0.8433914458128858,-0.5372996083468236,2,13.893055170850065,2.04790444298942,0.20489343409997493,0.20489343409997493,50.92732310166819,0.36418305682040497,Compression
L01859,XAU,LONG,57241,2026-02-04T11:45:03+00:00,11,Londres,Wednesday,sub2,FILLED_CLOSED,True,57242.0,1.0,57250.0,win,19.185725052086127,0.9876452487947671,57237,10.02897705719988,13.307779027113332,16.24484720372214,0.7536176424906661,0.6173635819056498,0.2881944444444444,11.75,0.06540312923014312,-0.9978589232386035,2,36.37716502120356,0.09006042791497748,0.008980021332317479,0.008980021332317479,44.149649780918686,-0.9634083261824723,Compression
L01861,XAU,SHORT,57268,2026-02-04T14:00:03+00:00,14,Londres/NY (overlap),Wednesday,sub2,FILLED_CLOSED,True,57269.0,1.0,57273.0,win,15.13583332138569,0.984391089901711,57266,11.691321773671744,12.96558670427045,15.781024306756384,0.9017194547641254,0.7408468263157226,0.4236111111111111,14.0,-0.4999999999999997,-0.8660254037844388,2,14.540250146624585,1.041708438614478,0.08910099805484371,0.08910099805484371,50.07615284227779,-1.4852897162667158,Normal
L01862,XAU,LONG,57304,2026-02-04T17:00:03+00:00,17,Nueva York,Wednesday,sub2,FILLED_CLOSED,True,57305.0,1.0,57364.0,win,59.34579367877632,0.9944701196304777,57301,25.742769062745875,15.76262217878615,17.076374775068253,1.6331527058607882,1.507507852330032,0.9756944444444444,17.0,-0.9659258262890683,-0.25881904510252063,2,43.8048371713674,3.4022872012237713,0.13216477189889622,0.13216477189889622,44.03469937013605,-0.6605350014426987,Expansion
L01863,XAU,SHORT,57377,2026-02-05T00:05:03+00:00,0,Asia,Thursday,sub2,FILLED_CLOSED,True,57378.0,1.0,57388.0,win,15.237512160315418,0.984493631953645,57373,11.872058723221784,15.032988581146128,16.373509591657,0.7897337684478336,0.7250772143115305,0.4618055555555556,0.08333333333333333,0.02181488503456112,0.9997620270799091,3,38.6428274185561,3.7064390796849693,0.31219851300391255,0.31219851300391255,60.272166012257394,0.2882398141534659,Compression
L01864,XAU,LONG,57396,2026-02-05T01:40:03+00:00,1,Asia,Thursday,sub2,FILLED_CLOSED,True,57397.0,1.0,57401.0,loss,-44.00737588090942,-1.0045654412294294,57393,15.68875456792585,15.1054023566996,16.325732595094006,1.038618780053053,0.9609831887507717,0.7222222222222222,1.6666666666666665,0.4226182617406994,0.9063077870366499,3,34.645360684346656,0.3370665190896034,0.021484593798076455,0.021484593798076455,46.70038245148124,-2.212412709353061,Normal
L01865,XAU,LONG,57422,2026-02-05T03:50:03+00:00,3,Asia,Thursday,sub2,FILLED_CLOSED,True,57424.0,2.0,57634.0,loss,-79.80496337923432,-1.00200891548205,57412,26.83781234104436,17.126768544588195,17.378625878587133,1.5670096942791178,1.5443000228293222,0.9618055555555556,3.8333333333333335,0.8433914458128856,0.5372996083468239,3,46.38232005071382,6.036581540766747,0.22492822678898877,0.22492822678898877,43.37594009241866,1.379732428614169,Expansion
L01866,XAU,LONG,57657,2026-02-06T00:25:03+00:00,0,Asia,Friday,sub2,FILLED_CLOSED,True,57658.0,1.0,57674.0,win,57.505317687799106,0.9972253686199025,57655,20.380875427963755,17.147307810630657,17.213487925011194,1.1885758191923523,1.1840061419713983,0.7777777777777778,0.4166666666666667,0.10886687485196457,0.9940563382223196,4,60.323885403835575,11.462884752200807,0.5624333848031404,0.5624333848031404,43.76918192559685,-0.7393205484846854,Expansion
L01867,XAU,SHORT,57692,2026-02-06T03:20:03+00:00,3,Asia,Friday,sub2,FILLED_CLOSED,True,57693.0,1.0,57717.0,loss,-33.24225151407518,-1.0048364301907258,57684,20.016272359458412,18.217009253431662,17.84201881947987,1.0987683038964153,1.1218614082843976,0.6111111111111112,3.3333333333333335,0.766044443118978,0.6427876096865394,4,25.720369770637767,10.826609805924818,0.540890412135547,0.540890412135547,52.57024621628084,1.6551533374966787,Normal
L01868,XAU,SHORT,57727,2026-02-06T06:15:03+00:00,6,Asia,Friday,sub2,FILLED_CLOSED,True,57728.0,1.0,57735.0,win,38.598420683007134,0.9950503243682735,57724,13.932519963741948,17.032569650993732,17.191286490857905,0.8179928366198744,0.8104407992474021,0.1701388888888889,6.25,0.9978589232386035,-0.06540312923014314,4,31.938679678516195,3.0037052369934827,0.21558951609689694,0.21558951609689694,57.18490573420072,-0.673388591899834,Compression
L01869,XAU,SHORT,57799,2026-02-06T12:15:03+00:00,12,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,57800.0,1.0,57801.0,win,15.791263480146881,0.9879874344662093,57797,10.50334137100838,14.944937649017183,15.895904218708242,0.7028026223782277,0.6607577163585803,0.024305555555555556,12.25,-0.06540312923014287,-0.9978589232386035,4,24.237472526235077,2.8708745998546874,0.27332964800886667,0.27332964800886667,52.87899021616106,0.5672480584555671,Compression
L01871,XAU,SHORT,57823,2026-02-06T14:15:03+00:00,14,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,57824.0,1.0,57824.0,win,16.905587832154197,0.9887703457421037,57816,12.16115067149585,14.595261332021797,15.61853124338677,0.8332259625125353,0.7786359986087136,0.22569444444444445,14.25,-0.555570233019602,-0.8314696123025455,4,28.40929914386541,0.15194828784751735,0.012494565025303429,0.012494565025303429,56.573073629330736,-1.0088683490088037,Compression
L01872,XAU,SHORT,57840,2026-02-06T15:40:03+00:00,15,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,57841.0,1.0,57849.0,win,20.406209333521474,0.9906788014001466,57833,14.932178653353118,14.802153282360635,15.678852435072022,1.0087842200058441,0.9523770132532997,0.5763888888888888,15.666666666666666,-0.8191520442889916,-0.5735764363510464,4,25.33397284399857,1.5903802664797695,0.10650691392060456,0.10650691392060456,55.07291451675213,-0.30317076329537995,Normal
L01873,XAU,SHORT,57863,2026-02-06T17:35:03+00:00,17,Nueva York,Friday,sub2,FILLED_CLOSED,True,57864.0,1.0,57870.0,loss,-15.868146300013905,-1.0127647518838676,57862,10.8979190260688,14.259024647713257,15.303206327756783,0.7642822209313256,0.7121330519018277,0.10416666666666667,17.583333333333332,-0.9940563382223195,-0.10886687485196507,4,11.79345954598313,2.92159677998643,0.26808758378528125,0.26808758378528125,52.15989809098061,-0.2569297857050893,Compression
L01874,XAU,SHORT,57872,2026-02-06T18:20:03+00:00,18,Nueva York,Friday,sub2,FILLED_CLOSED,True,57874.0,2.0,57898.0,win,13.332570192897037,0.988141621817607,57870,9.633125448732685,13.907823826473228,15.073212260178979,0.6926407444417183,0.6390890861519853,0.017361111111111112,18.333333333333332,-0.9961946980917455,0.08715574274765789,4,13.189266816103327,10.086284207103745,1.047041716707912,1.047041716707912,45.4313988758491,1.342658731980052,Compression
L01875,XAU,SHORT,57936,2026-02-09T00:40:03+00:00,0,Asia,Monday,sub2,FILLED_CLOSED,True,57940.0,4.0,57941.0,win,18.2502518204401,0.9870201875923358,57927,12.165311127923717,12.408782176567785,13.902521062745729,0.9803791342954002,0.8750435315306103,0.4583333333333333,0.6666666666666666,0.17364817766693033,0.984807753012208,0,43.73877427935999,0.78862465956081,0.06482568766783414,0.06482568766783414,61.79678590948931,1.0603099143426384,Normal
L01876,XAU,SHORT,58081,2026-02-09T12:45:03+00:00,12,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,58082.0,1.0,58085.0,loss,-9.659946395641782,-1.025477851987652,58079,7.229330586705518,10.371936278648874,12.034893443848452,0.697008773722168,0.6006975151409203,0.12152777777777778,12.75,-0.19509032201612792,-0.9807852804032305,0,17.131187544598795,0.10892536435767397,0.015067143914816103,0.015067143914816103,54.1060035063949,-0.25175221663642466,Compression
L01877,XAU,SHORT,58088,2026-02-09T13:20:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,58089.0,1.0,58089.0,win,8.121300762163628,0.9712963321346086,58086,8.447949044189908,10.360381221511028,11.988286905973638,0.8154090919598228,0.7046835891106663,0.3333333333333333,13.333333333333334,-0.34202014332566866,-0.9396926207859084,0,13.880196269124557,0.3256889978365507,0.03855243398521016,0.03855243398521016,54.02334164699027,-0.20004855511787212,Compression
L01878,XAU,SHORT,58111,2026-02-09T15:15:03+00:00,15,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,58112.0,1.0,58114.0,loss,-12.928107141527107,-1.0189153509915028,58108,9.099365912796321,10.245356293032986,11.798119803738913,0.8881453853375546,0.771255595312116,0.4826388888888889,15.25,-0.7518398074789773,-0.6593458151000691,0,20.37120512367053,2.607586178472957,0.28656789972650093,0.28656789972650093,53.71991907877675,-0.6874105360685488,Compression
L01879,XAU,SHORT,58132,2026-02-09T17:00:03+00:00,17,Nueva York,Monday,sub2,FILLED_CLOSED,True,58133.0,1.0,58141.0,win,11.586553529999037,0.979706682983254,58129,7.9569330449417395,9.95525995189867,11.52397137219191,0.7992692389136651,0.6904679635131977,0.21875,17.0,-0.9659258262890683,-0.25881904510252063,0,42.25439736970288,1.857676390000961,0.23346638453642574,0.23346638453642574,58.940433243043195,-0.4469058593197729,Compression
L01880,XAU,SHORT,58177,2026-02-09T20:45:03+00:00,20,Nueva York,Monday,sub2,FILLED_CLOSED,True,58178.0,1.0,58182.0,win,9.949879976479679,0.9764472201288185,58174,5.286434868692266,8.944000118511738,10.70587380667966,0.5910593468967795,0.4937882665302788,0.013888888888888888,20.75,-0.7518398074789772,0.6593458151000691,0,25.034341927381995,0.4765883835207205,0.09015307960062255,0.09015307960062255,57.57494147329673,-0.29547323267907744,Compression
L01881,XAU,LONG,58200,2026-02-09T23:40:03+00:00,23,Post-NY / transicion,Monday,sub2,FILLED_CLOSED,True,58201.0,1.0,58608.0,win,45.22202856286237,0.9488619502771612,58194,13.80302918675718,9.558609054298074,10.914789041607719,1.4440416077641112,1.2646171294872808,0.9513888888888888,23.666666666666668,-0.08715574274765743,0.9961946980917455,0,38.76412761531623,4.928267197137757,0.3570424383269439,0.3570424383269439,44.811488498563335,-1.6691988177569648,Expansion
L01882,XAU,SHORT,58625,2026-02-11T12:05:03+00:00,12,Londres/NY (overlap),Wednesday,sub2,FILLED_CLOSED,True,58626.0,1.0,58630.0,win,16.435602968961575,0.9856077168276015,58624,7.941181049862611,6.792256688194044,7.724717391486171,1.1691520822034847,1.0280222107044352,0.8263888888888888,12.083333333333334,-0.021814885034560975,-0.9997620270799091,2,46.242790961644324,3.3241646710384884,0.4185982727463441,0.4185982727463441,56.33588446550383,-0.4343182680691161,Expansion
L01883,XAU,LONG,58640,2026-02-11T13:20:03+00:00,13,Londres/NY (overlap),Wednesday,sub2,FILLED_CLOSED,True,58641.0,1.0,58642.0,loss,-33.28009789032785,-1.0048309035960483,58632,10.760551308263796,7.272550842004381,7.94931088933474,1.4796116991185022,1.353645801260683,0.9375,13.333333333333334,-0.34202014332566866,-0.9396926207859084,2,35.4278369386568,1.280905189672012,0.11903713415578562,0.11903713415578562,48.973445320869835,-0.03057464163077415,Expansion
L01884,XAU,LONG,58648,2026-02-11T14:00:03+00:00,14,Londres/NY (overlap),Wednesday,sub2,FILLED_CLOSED,True,58652.0,4.0,58950.0,loss,-53.61008882660859,-1.0149429801700003,58642,14.414034532283205,7.906771221139539,8.28800159972516,1.8229988106581168,1.7391447574963297,0.9791666666666666,14.0,-0.4999999999999997,-0.8660254037844388,2,43.42189262487154,3.09296257339156,0.21457993363788827,0.21457993363788827,48.42281166033939,-0.5434980735237509,Expansion
L01885,XAU,LONG,58964,2026-02-12T17:20:03+00:00,17,Nueva York,Thursday,sub2,FILLED_CLOSED,True,58966.0,2.0,59466.0,timeout,32.84609248541398,0.3879360041233911,58953,21.268943399251818,9.047149523432065,8.521134946181823,2.3508999540866853,2.4960223648121045,0.9652777777777778,17.333333333333332,-0.9848077530122079,-0.1736481776669312,3,36.95442880498558,10.551292485413796,0.49608917036212347,0.49608917036212347,45.5838775289533,1.6758237271558045,Expansion
L01886,XAU,LONG,59475,2026-02-16T13:55:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,59476.0,1.0,59483.0,loss,-7.850087926016386,-1.0208060039805988,59473,4.423237338477504,6.126125402416682,7.019475816328913,0.7220285331953196,0.6301378413738584,0.1597222222222222,13.916666666666666,-0.4809887689193874,-0.8767267557075078,0,25.830940664125443,0.42649395398439083,0.09642122304275713,0.09642122304275713,46.607285951263556,-1.0573703471244258,Compression
L01887,XAU,LONG,59498,2026-02-16T15:50:03+00:00,15,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,59499.0,1.0,59512.0,win,11.89359962911567,0.9834623266741594,59489,4.970381502269475,5.999138283140991,6.87802812078664,0.828515908065902,0.7226462897480873,0.3645833333333333,15.833333333333334,-0.8433914458128859,-0.5372996083468234,0,49.18472187946402,0.6201540908850802,0.12476991768175502,0.12476991768175502,43.38149705983987,1.5095420736969072,Compression
L01889,XAU,LONG,59546,2026-02-16T23:20:03+00:00,23,Post-NY / transicion,Monday,sub2,FILLED_CLOSED,True,59548.0,2.0,59554.0,loss,-9.763552390689581,-1.0879516159829234,59545,4.737251721340753,5.444954614691615,6.412560733523411,0.8700259334685118,0.738745708336995,0.4444444444444444,23.333333333333332,-0.1736481776669304,0.984807753012208,0,17.012757597354817,3.353154609309968,0.7078269863103129,0.7078269863103129,56.854779438856546,0.42197462106447503,Compression
L01890,XAU,LONG,59571,2026-02-17T01:25:03+00:00,1,Asia,Tuesday,sub2,FILLED_CLOSED,True,59572.0,1.0,59617.0,loss,-34.1098336267396,-1.0058979941394377,59566,8.259780486990755,5.8027437543685245,6.533382764807197,1.423426716158624,1.2642425500435996,0.9791666666666666,1.4166666666666667,0.36243803828370164,0.9320078692827986,1,44.46340458151058,0.1020750932611918,0.012358087896156706,0.012358087896156706,40.80045488981453,-2.29461303842768,Expansion
L01891,XAU,LONG,59629,2026-02-17T06:15:03+00:00,6,Asia,Tuesday,sub2,FILLED_CLOSED,True,59630.0,1.0,59676.0,win,39.544138551563265,0.995970193389486,59620,10.731277828698765,6.412925439497083,6.738529514916996,1.6733825973720253,1.5925251651629742,0.9722222222222222,6.25,0.9978589232386035,-0.06540312923014314,1,50.229509627707294,1.477204568435809,0.13765411650095444,0.13765411650095444,36.77002973339356,-0.10418144212150711,Expansion
L01892,XAU,SHORT,59696,2026-02-17T11:50:03+00:00,11,Londres,Tuesday,sub2,FILLED_CLOSED,True,59697.0,1.0,59698.0,loss,-5.5293010974883146,-1.0297990366147833,59690,5.6008678444835365,6.327673654578507,6.6253063415589555,0.8851385438360785,0.8453749239262549,0.6319444444444444,11.833333333333334,0.043619387365335625,-0.9990482215818578,1,12.671496935197856,0.1619309825118762,0.028911766356238332,0.028911766356238332,51.56796587608021,-1.1375022901629583,Compression
L01893,XAU,SHORT,59707,2026-02-17T12:45:03+00:00,12,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,59708.0,1.0,59711.0,win,8.97983787508474,0.9824942190237292,59701,5.90555482192935,6.33480306155551,6.618593174784997,0.9322396867818716,0.8922673846200239,0.6388888888888888,12.75,-0.19509032201612792,-0.9807852804032305,1,15.937049023949161,0.932938444915635,0.15797642610162804,0.15797642610162804,54.304515267975034,-0.9125306872080704,Normal
L01894,XAU,LONG,59737,2026-02-17T15:15:03+00:00,15,Londres/NY (overlap),Tuesday,sub2,FILLED_CLOSED,True,59738.0,1.0,59781.0,win,33.00555641021947,0.9951757179038144,59722,16.199726306263997,7.918790792544526,7.4955875559721425,2.0457323258894404,2.1612350179749145,1.0,15.25,-0.7518398074789773,-0.6593458151000691,1,40.303318463224045,0.3770856297796854,0.023277283989290395,0.023277283989290395,42.273858509535,-1.4601481255182742,Expansion
L01895,XAU,LONG,59820,2026-02-17T23:10:03+00:00,23,Post-NY / transicion,Tuesday,sub2,FILLED_CLOSED,True,59821.0,1.0,59828.0,loss,-18.733070263620903,-1.010791520085714,59818,6.9083448338458515,7.8391804888254795,7.579722536189083,0.8812585503922883,0.9114245014724793,0.5208333333333334,23.166666666666668,-0.21643961393810288,0.9762960071199334,1,15.26581375570901,4.368328096379628,0.6323262954359206,0.6323262954359206,54.497570823334975,0.430493855117036,Compression
L01898,XAU,SHORT,59922,2026-02-18T07:40:03+00:00,7,Asia/Londres (overlap),Wednesday,sub2,FILLED_CLOSED,True,59923.0,1.0,59927.0,win,6.989188287229808,0.977619836886146,59916,4.5190605431922615,6.616181225783211,6.921081652909374,0.6830315538488448,0.6529413709911385,0.15625,7.666666666666667,0.90630778703665,-0.42261826174069933,2,26.649943356048066,1.33050695277052,0.2944211390960146,0.2944211390960146,51.20458303559845,0.16485727351499993,Compression
L01899,XAU,SHORT,59967,2026-02-18T11:25:03+00:00,11,Londres,Wednesday,sub2,FILLED_CLOSED,True,59968.0,1.0,59968.0,win,1.7684817457575264,0.9170331788974144,59966,3.814307929935292,6.025615059635009,6.530362028156727,0.6330155332170085,0.5840882807858551,0.003472222222222222,11.416666666666666,0.15212338618991708,-0.9883615104677607,2,27.729405989250164,0.5332193342428582,0.13979451686584307,0.13979451686584307,44.46731782896836,-0.2558786594915045,Compression
