trade_id,limit_created_bar,direction,direction_sign,sub_periodo,pnl_r,pnl_usd,outcome,closed_ema200_slope,momentum_roc_atr_10,B0_state,B0_alignment,B1_state,B1_alignment,state_changed,alignment_changed
L01577,48211,SHORT,-1,sub2,0.922134276117572,1.8948193996302507,win,0.4267694384721533,-0.5966430186095874,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01578,48214,LONG,1,sub2,-1.0668241488202723,-2.554344003246115,loss,0.4267694384721533,0.010928587966024,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01580,48224,SHORT,-1,sub2,-1.032230930173154,-5.1241756890131,loss,0.4267694384721533,0.1077191210982276,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01581,48243,SHORT,-1,sub2,-1.0133469599417764,-12.147748573294848,loss,0.4267694384721533,0.3776324413385059,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01583,48343,LONG,1,sub2,0.957294538724872,3.586593415045172,win,0.4485830138951613,-0.0879124511075909,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01584,48347,SHORT,-1,sub2,0.9551153821607088,3.404695606248424,win,0.4485830138951613,0.55167699875023,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01586,48459,LONG,1,sub2,-1.0255389803188475,-6.4249329770527766,loss,0.4485830138951613,0.2456984308602776,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01587,48469,LONG,1,sub2,-1.037387338687085,-4.439523646734415,loss,0.4485830138951613,-1.0119410365951234,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01588,48499,LONG,1,sub2,-1.0260554160543651,-6.30075782424683,loss,0.4485830138951613,-1.3010218042445916,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01589,48507,LONG,1,sub2,0.9759549655147164,6.494180516887354,win,0.4485830138951613,1.0335763491133083,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01590,48521,SHORT,-1,sub2,0.9824169375041176,8.939666229209251,win,0.4485830138951613,0.1757073244250222,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01591,48527,LONG,1,sub2,0.991580787071918,18.84415173800608,win,0.4485830138951613,-1.6046955803773588,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01592,48550,SHORT,-1,sub2,0.9895214980678976,15.109358257182976,win,0.4485830138951613,-2.2480746170071217,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01593,48618,SHORT,-1,sub2,-1.0574593179610978,-2.944578823371557,loss,0.4534192747827603,-1.287256787436461,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01595,48646,LONG,1,sub2,0.986665810743536,11.839229718619208,win,0.4534192747827603,0.2001624207150455,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01596,48764,LONG,1,sub2,-1.0699602385492375,-2.447013356697425,loss,0.4534192747827603,-0.6278168719833899,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01597,48773,LONG,1,sub2,0.969058455207428,5.01104110581673,win,0.4534192747827603,-0.2464706137010758,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01598,48788,SHORT,-1,sub2,-1.030291993776108,-5.441923705069712,loss,0.4534192747827603,-1.472474856807621,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01599,48801,SHORT,-1,sub2,-1.0208990009656584,-7.815868348097865,loss,0.4534192747827603,0.251635797360382,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01600,48818,SHORT,-1,sub2,-1.0141599550090463,-11.459470930354655,loss,0.4534192747827603,-0.1573302176600971,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01602,48915,SHORT,-1,sub2,-1.0163228692901884,-9.962198201515092,loss,0.4650954162379013,0.3169244544160495,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01603,48971,SHORT,-1,sub2,-1.0195047526034051,-8.363128911869353,loss,0.4650954162379013,-0.4458195253333165,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01604,48996,SHORT,-1,sub2,0.9764522295762376,6.634698483997454,win,0.4650954162379013,-0.1770440491570513,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01605,49038,LONG,1,sub2,0.916627298434086,1.7590933842220693,win,0.4650954162379013,0.4543020377131303,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01607,49047,LONG,1,sub2,0.956245454275776,3.496762911179758,win,0.4650954162379013,0.2566163247956843,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01608,49060,SHORT,-1,sub2,-1.0140146354549209,-11.576636594973024,loss,0.4650954162379013,-1.1844824161099556,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01609,49074,SHORT,-1,sub2,0.9727843300487848,5.718966062076106,win,0.4650954162379013,1.1304148523163111,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01610,49079,SHORT,-1,sub2,0.975787539111018,6.4481676180494105,win,0.4650954162379013,0.8374759896133334,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01611,49109,SHORT,-1,sub2,0.9721164011269008,5.5781402138236444,win,0.4650954162379013,0.5865880848380665,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01612,49192,SHORT,-1,sub2,-1.0119975538771635,-13.496051801726026,loss,0.4605807211229383,-0.793821039783038,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01615,49321,SHORT,-1,sub2,-1.0250256328301943,-6.553444716682861,loss,0.4605807211229383,-0.9606385356084998,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01616,49337,SHORT,-1,sub2,0.9788409129682272,7.401762932379825,win,0.4605807211229383,-0.6201510969781232,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01618,49428,SHORT,-1,sub2,0.9779506901800464,7.0964629599002365,win,0.4605807211229383,0.3013347508614845,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01620,49466,SHORT,-1,sub2,-1.02275169614824,-7.192442722395754,loss,0.4823335623925995,-0.2575291583773202,1.0,AGAINST,1.0,AGAINST,False,False
L01621,49475,SHORT,-1,sub2,0.9774016444261554,6.920161185933466,win,0.4823335623925995,-0.0931038929290862,1.0,AGAINST,1.0,AGAINST,False,False
L01622,49495,LONG,1,sub2,-1.006067997331271,-26.527842842531754,loss,0.4823335623925995,-2.3206877069885614,1.0,ALIGNED,1.0,ALIGNED,False,False
L01624,49698,SHORT,-1,sub2,-1.0080151550245535,-20.1221840762546,loss,0.4941623197624603,-0.8502468007173377,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01626,49878,SHORT,-1,sub2,0.9850769717140712,10.561684428536864,win,0.4941623197624603,-1.4506011712562508,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01627,49950,SHORT,-1,sub2,0.9890794541922308,14.491282345798936,win,0.5181573476037107,-0.609733625712085,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01628,49972,LONG,1,sub2,-1.0049658463304172,-32.38008683994303,loss,0.5181573476037107,-1.863719666357308,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01629,50057,LONG,1,sub2,-1.0051167078669545,-31.430106513837018,loss,0.5181573476037107,-0.2130625429001447,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01630,50105,LONG,1,sub2,-1.00785285195295,-20.534763329104862,loss,0.5181573476037107,-1.412635819224208,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01631,50152,LONG,1,sub2,0.979055954641166,33.15712780071557,win,0.5181573476037107,-0.4713679552735326,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01632,50294,SHORT,-1,sub2,-1.0270873439099886,-6.06681760941683,loss,0.4356575981646563,-0.7239600086694956,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01633,50310,SHORT,-1,sub2,0.9756034658988468,6.398308624350648,win,0.4356575981646563,0.1330085195504158,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01634,50332,SHORT,-1,sub2,0.9870593585675288,12.204147545142405,win,0.4356575981646563,0.4157932008831853,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01635,50376,SHORT,-1,sub2,-1.0375137641768368,-4.425101183811421,loss,0.4356575981646563,-0.3498902195599332,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01636,50395,SHORT,-1,sub2,0.9779292870515162,7.089425986977403,win,0.4356575981646563,0.4644767719526091,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01637,50409,LONG,1,sub2,-1.0140107075503118,-11.579837251280878,loss,0.4356575981646563,1.4771815179429155,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01638,50419,LONG,1,sub2,-1.0090077556509922,-17.922471163638875,loss,0.4356575981646563,-1.878614684364433,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01639,50431,LONG,1,sub2,0.9844279664671868,10.114830173124574,win,0.4356575981646563,0.1239625472147657,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01640,50482,LONG,1,sub2,-1.0113478653511143,-14.259568072874572,loss,0.4356575981646563,-1.6546961400998126,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01641,50502,LONG,1,sub2,-1.033421890105449,-4.947281613787709,loss,0.4199635541264146,-0.287595880274028,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01642,50507,LONG,1,sub2,0.8515187018765451,10.368044195320117,win,0.4199635541264146,-1.0308752351252717,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01643,50538,SHORT,-1,sub2,0.9851952712866566,10.647357777224896,win,0.4199635541264146,-0.9468496003535068,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01644,50589,LONG,1,sub2,0.9951197619000604,32.62528561994441,win,0.4199635541264146,-2.438886648408581,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01645,50687,SHORT,-1,sub2,-1.014322513892914,-11.331223236097683,loss,0.4199635541264146,0.3506980009823288,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01647,50799,SHORT,-1,sub2,-1.0201280341950745,-8.109112091582574,loss,0.3908936206121233,0.0131396444218579,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01648,50845,SHORT,-1,sub2,-1.0292587298708349,-5.628453371222349,loss,0.3908936206121233,1.4388064370355358,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01650,50894,SHORT,-1,sub2,-1.0153543111119658,-10.580526120195827,loss,0.3908936206121233,-0.2883447187475567,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01651,50924,SHORT,-1,sub2,0.9671023533323232,4.703569774948846,win,0.3908936206121233,0.0462798672492555,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01654,50975,LONG,1,sub2,-1.0103841783566725,-15.56805584267022,loss,0.3908936206121233,-1.6010056054603037,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01655,50990,LONG,1,sub2,-1.0141230992927703,-11.48895809078931,loss,0.3908936206121233,-0.0333870069167765,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01656,51015,LONG,1,sub2,0.9796965457531258,7.720432465056547,win,0.3908936206121233,1.021358854514244,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01657,51080,SHORT,-1,sub2,-1.0062396362003574,-25.802520631361404,loss,0.3670623824719449,-0.8649259296028639,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01658,51156,SHORT,-1,sub2,-1.0291407684837313,-5.650589587202376,loss,0.3670623824719449,0.2083215235195208,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01659,51171,SHORT,-1,sub2,-1.0240705882381167,-6.807116323750051,loss,0.3670623824719449,0.2942701385041218,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01660,51182,SHORT,-1,sub2,-1.0290626700051588,-5.665344139800254,loss,0.3670623824719449,-0.4960103154832294,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01662,51218,LONG,1,sub2,-1.0177212124531916,-9.188727601030225,loss,0.3670623824719449,-0.4959298796795863,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01664,51249,SHORT,-1,sub2,-1.01118098180333,-14.47001345089393,loss,0.3670623824719449,-0.4490094411523762,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01665,51331,SHORT,-1,sub2,0.9847931720356754,10.361589405444647,win,0.342602326133668,-0.795544305758061,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01666,51352,LONG,1,sub2,0.9848721486048893,10.41651849036316,win,0.342602326133668,0.1259227997280076,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01667,51369,SHORT,-1,sub2,-1.0191983302476175,-8.49405811527322,loss,0.342602326133668,-2.4374722504850226,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01668,51391,SHORT,-1,sub2,-1.0420785839527091,-3.962409324887631,loss,0.342602326133668,0.6558573807390644,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01671,51488,SHORT,-1,sub2,-1.031633103240016,-5.217992533513097,loss,0.342602326133668,0.3357628412137984,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01673,51521,SHORT,-1,sub2,0.986793622024328,11.955358222716312,win,0.342602326133668,-1.232913271224634,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01674,51558,SHORT,-1,sub2,0.9714306781456972,5.440412947000368,win,0.342602326133668,0.1315919820252274,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01676,51620,LONG,1,sub2,-1.0411654635851046,-4.046753265126426,loss,0.3630137676074473,-0.5236969934324817,1.0,ALIGNED,1.0,ALIGNED,False,False
L01677,51625,LONG,1,sub2,-1.018280675318053,-8.912411889392388,loss,0.3630137676074473,-0.0749405332679716,1.0,ALIGNED,1.0,ALIGNED,False,False
L01678,51640,LONG,1,sub2,-1.0127651477754165,-12.694128301121964,loss,0.3630137676074473,-0.6183966221616263,1.0,ALIGNED,1.0,ALIGNED,False,False
L01679,51687,LONG,1,sub2,-1.0111936027935455,-14.453878651126615,loss,0.3630137676074473,-2.0891793034092383,1.0,ALIGNED,1.0,ALIGNED,False,False
L01680,51700,LONG,1,sub2,0.9817183899130176,8.591964364111845,win,0.3630137676074473,-0.9585162575340505,1.0,ALIGNED,1.0,ALIGNED,False,False
L01681,51763,LONG,1,sub2,-1.0146129757295324,-11.109173047382685,loss,0.3630137676074473,-0.3226816547998153,1.0,ALIGNED,1.0,ALIGNED,False,False
L01682,51776,LONG,1,sub2,-1.0106430147908667,-15.193334364728798,loss,0.3630137676074473,-1.0220303833933626,1.0,ALIGNED,1.0,ALIGNED,False,False
L01684,51822,SHORT,-1,sub2,0.9808860956758616,8.210869566287329,win,0.3630137676074473,0.8342082570076379,1.0,AGAINST,1.0,AGAINST,False,False
L01686,51903,LONG,1,sub2,-1.0145292832254291,-11.172243172452,loss,0.3758478203489901,-1.1921870931165977,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01687,51927,LONG,1,sub2,-1.017462174132347,-9.322662036651309,loss,0.3758478203489901,-0.1678490438041497,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01688,51961,LONG,1,sub2,0.9834499442952735,9.50764117622657,win,0.3758478203489901,-0.4909287715750286,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01689,52039,LONG,1,sub2,0.9873185094049788,12.456813362829052,win,0.3758478203489901,-1.4867044154318634,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01690,52056,SHORT,-1,sub2,-1.018204310712907,-8.949127065734501,loss,0.3758478203489901,-0.231135373146559,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01691,52084,SHORT,-1,sub2,-1.0170561352975214,-9.54078862584447,loss,0.3758478203489901,-0.0072725717000122,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01692,52103,SHORT,-1,sub2,0.9706057038670188,5.283232907364436,win,0.3758478203489901,0.7519512411196999,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01693,52149,SHORT,-1,sub2,-1.025203770171376,-6.50825658668964,loss,0.3758478203489901,1.044106000340665,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01694,52157,SHORT,-1,sub2,0.9811611734830356,8.33309800988809,win,0.3949965066175946,-0.04182761309769,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01697,52305,LONG,1,sub2,-1.0635669189662975,-2.6770324848475866,loss,0.3949965066175946,1.2721623589199875,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01699,52322,LONG,1,sub2,-1.020761336351501,-7.866633007190103,loss,0.3949965066175946,-1.2841244216158676,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01700,52342,SHORT,-1,sub2,-1.0156392800938518,-10.390649942944036,loss,0.3949965066175946,-0.6177634605000735,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01701,52360,SHORT,-1,sub2,0.9849240888017295,10.452957180207704,win,0.3949965066175946,0.7741017105963909,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01702,52457,SHORT,-1,sub2,-1.0070059413033965,-22.99775913484882,loss,0.4190963895878211,-1.195599378293345,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01704,52639,SHORT,-1,sub2,0.9800278867945392,7.85117029299181,win,0.4190963895878211,1.0052868724955246,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01706,52712,LONG,1,sub2,-1.0595961381569672,-12.611077899293702,loss,0.4190822212397535,-0.0236756535046992,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01707,52742,LONG,1,sub2,0.980330005817101,7.974216945471198,win,0.4190822212397535,-1.2854549507727997,1.0,ALIGNED,1.0,ALIGNED,False,False
L01708,52803,LONG,1,sub2,0.9847206961771552,10.311681292221692,win,0.4190822212397535,-0.9881291697088598,1.0,ALIGNED,1.0,ALIGNED,False,False
L01709,52855,LONG,1,sub2,0.901145723507754,1.458544039543085,win,0.4190822212397535,0.6862297280959283,1.0,ALIGNED,1.0,ALIGNED,False,False
L01710,52860,SHORT,-1,sub2,0.9706107657349162,5.284170425016782,win,0.4190822212397535,-0.1960132256458681,1.0,AGAINST,1.0,AGAINST,False,False
L01711,52869,LONG,1,sub2,0.9737522525092736,5.935761171749618,win,0.4190822212397535,-1.4959611514146534,1.0,ALIGNED,1.0,ALIGNED,False,False
L01712,52898,SHORT,-1,sub2,0.9884890165717984,13.739768077839472,win,0.4190822212397535,-0.0794546873811691,1.0,AGAINST,1.0,AGAINST,False,False
L01713,52967,LONG,1,sub2,0.9036435576927768,16.95472714469627,win,0.4190822212397535,-1.2252660503538555,1.0,ALIGNED,1.0,ALIGNED,False,False
L01714,53019,SHORT,-1,sub2,-1.0278469808267054,-5.905685717081724,loss,0.4329692951781563,0.5104183939483113,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01715,53031,SHORT,-1,sub2,0.9607222360703128,3.913551648364773,win,0.4329692951781563,-0.3626769854480241,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01719,53146,SHORT,-1,sub2,-1.0369768249644744,-4.487034572426637,loss,0.4329692951781563,-1.6078007293210967,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01721,53157,LONG,1,sub2,-1.0187085671339646,-8.712231651636102,loss,0.4329692951781563,-0.5807944458813902,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01722,53177,LONG,1,sub2,0.991730322573075,19.187792149536108,win,0.4329692951781563,-1.677940297695668,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01723,53234,SHORT,-1,sub2,0.9772380304416364,6.869268692658807,win,0.4329692951781563,0.953027955667962,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01724,53267,LONG,1,sub2,-1.0656572760172316,-11.51236773332617,loss,0.4595458241101613,-2.252639281966827,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01725,53292,LONG,1,sub2,-1.0077162358180638,-20.895498988417785,loss,0.4595458241101613,-0.5099567961703243,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01726,53313,LONG,1,sub2,0.9888459507682196,14.184566414856818,win,0.4595458241101613,-1.1743281536893475,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01727,53410,SHORT,-1,sub2,0.96469057368204,4.371367872110568,win,0.4595458241101613,0.5287177396931333,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01728,53421,LONG,1,sub2,-1.0527379469401,-3.193868576294335,loss,0.4595458241101613,0.1559305336128582,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01729,53440,LONG,1,sub2,0.9897055067149032,15.382289996097825,win,0.4595458241101613,-1.2627852141375189,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01731,53536,SHORT,-1,sub2,0.9743126837778264,6.06875502508683,win,0.4870753511081175,-0.0774132429439238,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01732,53559,LONG,1,sub2,-1.0170379758480934,-9.55078687670266,loss,0.4870753511081175,-1.0835029049535772,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01733,53583,LONG,1,sub2,0.9749076069132868,6.21643446150938,win,0.4870753511081175,-0.7611919932036221,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01734,53690,SHORT,-1,sub2,0.9706886492148488,5.298636184072166,win,0.4870753511081175,-1.2414430266205074,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01735,53710,LONG,1,sub2,0.9883873431389674,13.61807007600055,win,0.4870753511081175,-0.116339667551037,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01736,53729,SHORT,-1,sub2,0.9864151552566596,11.617830591570964,win,0.4870753511081175,-0.3415075214899548,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01738,53833,SHORT,-1,sub2,0.9914867446940804,18.63422080629971,win,0.4913007731044623,-0.5382093848139738,0.0,NEUTRAL_MIXED,-1.0,ALIGNED,True,True
L01739,53846,LONG,1,sub2,0.9825747127145872,9.02205808484996,win,0.4913007731044623,-0.3530073306145067,0.0,NEUTRAL_MIXED,-1.0,AGAINST,True,True
L01740,53958,LONG,1,sub2,-1.058141675707295,-2.9118986691291866,loss,0.4913007731044623,0.7110095074613622,0.0,NEUTRAL_MIXED,-1.0,AGAINST,True,True
L01741,53966,LONG,1,sub2,0.9628572953705408,4.147709995705554,win,0.4913007731044623,0.526318985818368,0.0,NEUTRAL_MIXED,-1.0,AGAINST,True,True
L01742,53984,SHORT,-1,sub2,0.9527870484148124,3.228900600954148,win,0.4913007731044623,-0.1424069181462002,0.0,NEUTRAL_MIXED,-1.0,ALIGNED,True,True
L01743,54019,SHORT,-1,sub2,-1.032551790422174,-5.075244228497468,loss,0.4913007731044623,-0.2245201113567377,0.0,NEUTRAL_MIXED,-1.0,ALIGNED,True,True
L01744,54047,SHORT,-1,sub2,0.9627795623037466,4.13871355370884,win,0.4913007731044623,-0.7860729584471982,0.0,NEUTRAL_MIXED,-1.0,ALIGNED,True,True
L01745,54069,LONG,1,sub2,-1.047880896542431,-3.501624981020541,loss,0.4896363019392984,-0.0487202870021885,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01747,54090,SHORT,-1,sub2,-1.028152450711491,-5.843341803509247,loss,0.4896363019392984,0.5400404298189422,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01748,54145,SHORT,-1,sub2,-1.019525383541373,-8.354461310366787,loss,0.4896363019392984,-0.8254115910983191,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01749,54161,SHORT,-1,sub2,-1.0273551957313294,-6.008980265807622,loss,0.4896363019392984,-0.7744448857814049,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01750,54168,SHORT,-1,sub2,-1.026369004661141,-6.227729975247712,loss,0.4896363019392984,0.0883621288563723,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01751,54178,SHORT,-1,sub2,-1.0219362854718586,-7.453851103693523,loss,0.4896363019392984,-1.000766179627899,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01752,54189,SHORT,-1,sub2,0.9733519153225656,5.844183862990576,win,0.4896363019392984,-0.7564754286638625,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01754,54211,SHORT,-1,sub2,0.97223700758524,5.603067525631559,win,0.4896363019392984,-0.7877502853816535,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01756,54241,SHORT,-1,sub2,0.9888117596610436,14.14072961900456,win,0.4896363019392984,-0.179395311938355,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01758,54332,SHORT,-1,sub2,-1.0394894325598851,-4.211716867726864,loss,0.4953315897664691,0.1218927110674643,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01759,54371,SHORT,-1,sub2,-1.007426015136105,-21.70587582537246,loss,0.4953315897664691,-0.2365961589255431,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01760,54382,SHORT,-1,sub2,-1.009539467832519,-16.93242408160677,loss,0.4953315897664691,-0.9217226761102064,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01762,54481,SHORT,-1,sub2,0.9755074344961908,6.372594553027739,win,0.4953315897664691,0.4305680987939436,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01763,54486,LONG,1,sub2,0.9827333377059616,9.106411613036473,win,0.4953315897664691,0.6315736960163685,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01765,54518,LONG,1,sub2,-1.0070144643082182,-22.970009855263925,loss,0.4953315897664691,-0.2536059820746217,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01766,54532,LONG,1,sub2,-1.0051382936153717,-31.29874215385462,loss,0.4953315897664691,-0.6460791145842175,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01767,54557,LONG,1,sub2,0.9912347189071914,18.09383559360413,win,0.4953315897664691,-0.2942465679504377,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01768,54586,LONG,1,sub2,0.995715842410866,37.18689881755654,win,0.4953315897664691,-1.5697970905274006,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01769,54627,LONG,1,sub2,-1.013150164533099,-12.32714814458268,loss,0.493711011404273,0.1177504253094585,1.0,ALIGNED,1.0,ALIGNED,False,False
