trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_short,atr_long_primary,atr_long_alt,atr_ratio_short_long,atr_ratio_short_long_alt,atr_pct_rank_causal,hour_utc_cont,hour_sin,hour_cos,weekday_num,adx_m5,dist_ema_m5_price,dist_ema_m5_atr,dist_ema_m5_signed_atr,rsi_level_m5,momentum_roc_atr_10,atr_regime_bucket,close_at_signal,daily_open_TV22,D_state_TV22,daily_open_UTC00,D_state_UTC00,daily_open_NY18,D_state_NY18,hch_level_src,hch_pivot_1,hch_pivot_2,hch_pivot_3,hch_active_level,hch_form_bar,HCH_state,combo_state,pine_label,ema50_m5,ema200_m5,ema200_m15_prev,ema200_m15_smooth,E1_px_ema50,E2_px_ema200,E3_px_ema200m15,E4_ema50_vs_ema200,E5_px_all3,roc_atr_3,momentum_status,alignment,alignment_status,origin_dist_atr,structure_status,entry_limit_price,month,D_boundary_primary
L00888,XAU,SHORT,27412,2025-09-02T18:45:03+00:00,18,Nueva York,Tuesday,sub1,EXPIRED,False,,,,,,,27410,2.3650951960535203,3.0031645568362886,2.737531440251912,0.7875343329654408,0.8639517929466703,0.3402777777777778,18.75,-0.9807852804032304,0.1950903220161283,1,39.120485828288686,1.481831652008168,0.6265420751269563,0.6265420751269563,53.11556571483221,0.7674109706148938,Compression,3527.493,3476.299,AGAINST,3479.183,AGAINST,3476.299,AGAINST,3532.064,3532.064,3531.321,3530.746,3482.595,27324.0,NO_HCH,NEITHER,(normal),3520.7315060275787,3499.4861252051032,3474.0608399094695,3474.5925031939523,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.41601065597208,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3061496861295214,AVAILABLE,3528.974831652008,2025-09,TV22
L00889,XAU,SHORT,27425,2025-09-02T19:50:03+00:00,19,Nueva York,Tuesday,sub1,FILLED_CLOSED,True,27426.0,1.0,27446.0,win,4.461450050595886,0.9653788316982396,27424,2.504522386468573,2.966494846017581,2.7284951541325806,0.8442699267894598,0.9179134449534284,0.4305555555555556,19.83333333333333,-0.887010833178222,0.4617486132350332,1,38.544109836442885,1.7631548294043569,0.7039884486280998,0.7039884486280998,53.89644992144525,-0.873220383980521,Compression,3533.879,3476.299,AGAINST,3479.183,AGAINST,3476.299,AGAINST,3540.122,3540.122,3539.988,3538.288,3482.595,27324.0,NO_HCH,NEITHER,(normal),3526.735277703309,3503.8421409772945,3476.447659417258,3477.0191155424595,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,2.3677169076383104,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7887023868499947,AVAILABLE,3535.6421548294043,2025-09,TV22
L00890,XAU,LONG,27460,2025-09-02T23:45:03+00:00,23,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,27461.0,1.0,27461.0,win,2.444059577057942,0.9385574733352948,27459,1.6106327218335712,2.7116235884530733,2.60840673355469,0.5939735620726049,0.6174775969998474,0.0347222222222222,23.75,-0.0654031292301428,0.9978589232386036,1,35.16629531518211,0.0629921429422211,0.039110184518361,0.039110184518361,43.9519266397463,-0.3091952580182996,Compression,3528.819,3531.828,AGAINST,3479.183,ALIGNED,3531.828,AGAINST,3526.293,3526.293,3526.514,3527.559,3531.791,27440.0,NO_HCH,NEITHER,(normal),3529.9845459441244,3512.1397719305514,3482.7309101767178,3483.1894981351584,AGAINST,ALIGNED,ALIGNED,ALIGNED,AGAINST,0.6053521617827016,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.529217570007947,AVAILABLE,3528.7560078570577,2025-09,TV22
L00891,XAU,SHORT,27463,2025-09-03T00:00:03+00:00,0,Asia,Wednesday,sub1,FILLED_CLOSED,True,27464.0,1.0,27467.0,loss,-6.046021503093471,-1.0271830471424137,27444,2.0042915779403656,2.728847918556997,2.6190953962655072,0.7344826966393299,0.7652610060703506,0.1388888888888889,0.0,0.0,1.0,2,29.93908608097833,0.9863798169062648,0.4921338929737362,0.4921338929737362,44.13216233760113,0.1806124438102342,Compression,3528.302,3531.828,ALIGNED,3530.01,ALIGNED,3531.828,ALIGNED,3535.033,3535.033,3534.675,3540.122,3534.675,27440.0,NO_HCH,D_ONLY,D✓,3530.019449727332,3512.6776085558367,3483.20109017496,3483.649855446851,ALIGNED,AGAINST,AGAINST,AGAINST,AGAINST,0.2579465012426489,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.8661599172096226,AVAILABLE,3529.2883798169064,2025-09,TV22
L00892,XAU,SHORT,27474,2025-09-03T00:55:03+00:00,0,Asia,Wednesday,sub1,FILLED_CLOSED,True,27475.0,1.0,27534.0,win,9.739082306787168,0.9838368855777516,27468,3.5083947586381763,2.8654686997763616,2.700256986699995,1.224370295481501,1.2992818001836977,0.75,0.9166666666666666,0.237685892326173,0.9713420698132614,2,40.58066636375845,1.0927956932132474,0.311480254758284,0.311480254758284,52.27852091399348,-1.6355058067146069,Expansion,3536.1,3531.828,AGAINST,3530.01,AGAINST,3531.828,AGAINST,3546.95,3546.95,3544.907,3535.033,3534.675,27440.0,NO_HCH,NEITHER,(normal),3532.861632148277,3515.292362058372,3484.7624798016436,3485.2733008981445,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.1729010795802013,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.781102178642529,AVAILABLE,3537.192795693213,2025-09,TV22
L00893,XAU,SHORT,27609,2025-09-03T12:10:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,EXPIRED,False,,,,,,,27601,2.7681974299249896,2.7177621324001757,2.6709274411117696,1.0185576570236017,1.0364180573818702,0.59375,12.166666666666666,-0.0436193873653353,-0.9990482215818578,2,34.34621167034793,0.5096180331665892,0.1840974302112542,0.1840974302112542,56.43341556103912,-0.0148110823154973,Normal,3545.819,3531.828,AGAINST,3530.01,AGAINST,3531.828,AGAINST,3549.594,3549.594,3546.642,3547.88,3546.642,27600.0,NO_HCH,NEITHER,(normal),3541.231437349779,3532.062354671249,3503.659158271209,3504.0786591839333,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,0.6256779163496671,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.1796058805393748,AVAILABLE,3546.3286180331665,2025-09,TV22
L00894,XAU,LONG,27612,2025-09-03T12:25:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,27613.0,1.0,27618.0,win,4.421819699383377,0.9650793766456168,27611,3.1467185690762136,2.754231069483446,2.6917337674080137,1.1425034754496393,1.1690303874689376,0.65625,12.416666666666666,-0.1088668748519643,-0.9940563382223196,2,28.79318468617836,1.384834500616762,0.4400884509425035,0.4400884509425035,57.66980248037484,-0.2888723538651128,Expansion,3547.18,3531.828,ALIGNED,3530.01,ALIGNED,3531.828,ALIGNED,3541.355,3541.355,3541.619,3544.286,3544.788,27600.0,NO_HCH,D_ONLY,D✓,3541.629289735955,3532.435719363615,3504.0786591839337,3504.50752824678,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED,0.4325140523766086,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.4110462699200206,AVAILABLE,3545.795165499383,2025-09,TV22
L00895,XAU,SHORT,27626,2025-09-03T13:35:03+00:00,13,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,27627.0,1.0,27635.0,loss,-7.710794731499845,-1.021189822487476,27625,4.176607655563426,2.895030407834936,2.7737747016337284,1.4426817916178385,1.5057487016171291,0.875,13.583333333333334,-0.4027466898587371,-0.9153114791194472,2,34.36497321408968,0.4726603485000851,0.1131684820503742,0.1131684820503742,56.31370315821619,-1.5857366902006986,Expansion,3553.496,3531.828,AGAINST,3530.01,AGAINST,3531.828,AGAINST,3561.377,3561.377,3561.276,3557.802,3546.642,27600.0,NO_HCH,NEITHER,(normal),3546.6090908426036,3535.09321803135,3506.4245765019314,3506.8929488750464,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,0.6790199688070072,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.773769590646499,AVAILABLE,3553.9686603485,2025-09,TV22
L00896,XAU,SHORT,27641,2025-09-03T14:50:03+00:00,14,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,27642.0,1.0,27649.0,loss,-7.281668793790686,-1.0224666443543895,27636,4.598957129560728,3.062462710885116,2.874675633549563,1.5017185721851722,1.5998177588760072,0.9305555555555556,14.833333333333334,-0.6755902076156601,-0.7372773368101241,2,29.416475781699763,3.638954086209196,0.7912563617562517,0.7912563617562517,48.69410736722093,0.115243518273537,Expansion,3554.954,3531.828,AGAINST,3530.01,AGAINST,3531.828,AGAINST,3565.572,3565.572,3565.327,3561.377,3546.642,27600.0,NO_HCH,NEITHER,(normal),3551.7332860644747,3538.229555608617,3508.8829468519,3509.341365291185,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.3276923067519408,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.5175279345248756,AVAILABLE,3558.5929540862094,2025-09,TV22
L00897,XAU,SHORT,27684,2025-09-03T18:25:03+00:00,18,Nueva York,Wednesday,sub1,EXPIRED,False,,,,,,,27682,1.9829098259881557,2.826702078324723,2.763951083762992,0.7014923295925651,0.7174185670784431,0.0763888888888889,18.416666666666668,-0.9940563382223196,0.1088668748519647,2,42.082032365017945,0.5184355697933825,0.2614519142518381,0.2614519142518381,58.674548381234864,-0.5310377638958623,Compression,3574.633,3531.828,AGAINST,3530.01,AGAINST,3531.828,AGAINST,3578.427,3578.427,3578.404,3577.396,3546.642,27600.0,NO_HCH,NEITHER,(normal),3567.8007947040874,3549.1597247857953,3516.7019978328603,3517.2784257151206,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.7605440016720348,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.651897825749393,AVAILABLE,3575.151435569793,2025-09,TV22
L00898,XAU,LONG,27719,2025-09-03T22:20:03+00:00,22,Post-NY / transicion,Wednesday,sub1,EXPIRED,False,,,,,,,27716,1.9750037239701372,2.752036927725115,2.7304507143841064,0.7176516070962435,0.7233251688322925,0.0729166666666666,22.33333333333333,-0.4226182617407,0.9063077870366496,2,37.365559281273775,0.2763312981815033,0.1399143175416521,0.1399143175416521,43.18152967930373,-1.0789853072864786,Compression,3561.708,3560.695,ALIGNED,3530.01,ALIGNED,3560.695,ALIGNED,3559.808,3559.808,3541.355,3541.619,3559.808,27716.0,HCH,D+HCH,D✓ HCH✓,3564.459328685366,3553.6049122849986,3522.197586984848,3522.5907254228096,AGAINST,ALIGNED,ALIGNED,ALIGNED,AGAINST,0.6941759062834174,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,0.8221091849663459,AVAILABLE,3561.4316687018186,2025-09,TV22
L00899,XAU,SHORT,27726,2025-09-03T22:55:03+00:00,22,Post-NY / transicion,Wednesday,sub1,EXPIRED,False,,,,,,,27721,1.8786585710840624,2.707697096498074,2.706117331251773,0.6938215406419624,0.6942265767223951,0.0555555555555555,22.916666666666668,-0.2798290140309924,0.9600498543859286,2,24.352482029183417,0.3722811959792125,0.1981633074307862,0.1981633074307862,44.74715311211715,-0.7696981358169367,Compression,3561.783,3560.695,AGAINST,3530.01,AGAINST,3560.695,AGAINST,3564.225,3564.225,3563.529,3561.877,3561.299,27716.0,NO_HCH,NEITHER,(normal),3563.9945399659246,3554.211337584231,3523.0038559982913,3523.3897181276616,ALIGNED,AGAINST,AGAINST,AGAINST,AGAINST,0.3039402735487069,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.10170034932238,AVAILABLE,3562.155281195979,2025-09,TV22
L00900,XAU,LONG,27738,2025-09-03T23:55:03+00:00,23,Post-NY / transicion,Wednesday,sub1,FILLED_CLOSED,True,27739.0,1.0,27740.0,loss,-4.891777338717475,-1.0338139325979394,27729,2.322069010373798,2.7128516588632365,2.709325585566607,0.8559513391700939,0.857065323837105,0.2569444444444444,23.916666666666668,-0.0218148850345609,0.9997620270799092,2,27.89358027409697,1.317398061282347,0.5673380314697353,0.5673380314697353,50.103081325121664,0.6985149850213711,Compression,3560.292,3560.695,AGAINST,3530.01,ALIGNED,3560.695,AGAINST,3554.385,3554.385,3558.067,3559.466,,27716.0,NO_HCH,NEITHER,(normal),3561.8321293973554,3554.673539294499,3524.3869572945564,3524.7442214010784,AGAINST,ALIGNED,ALIGNED,ALIGNED,AGAINST,0.8427828765023866,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.976514013241378,AVAILABLE,3558.9746019387176,2025-09,TV22
L00901,XAU,LONG,27743,2025-09-04T00:20:03+00:00,0,Asia,Thursday,sub1,FILLED_CLOSED,True,27746.0,3.0,27756.0,loss,-6.207814027196491,-1.026455839958098,27740,2.70198659611454,2.7426781480632902,2.7261403365061154,0.9851635701485848,0.9911399497420844,0.6041666666666666,0.3333333333333333,0.0871557427476581,0.9961946980917455,3,31.155040881098767,0.1692677728033231,0.0626456744999144,0.0626456744999144,46.544271226838205,0.4137696321690209,Normal,3558.12,3560.695,AGAINST,3560.341,AGAINST,3560.695,AGAINST,3552.045,3552.045,3554.385,3558.067,,27716.0,NO_HCH,NEITHER,(normal),3560.980766514421,3554.793476875639,3525.062517705545,3525.391447877629,AGAINST,ALIGNED,ALIGNED,ALIGNED,AGAINST,1.2061495807145972,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.185700045917676,AVAILABLE,3557.9507322271966,2025-09,TV22
L00902,XAU,LONG,27787,2025-09-04T04:00:03+00:00,4,Asia,Thursday,sub1,FILLED_CLOSED,True,27791.0,4.0,27881.0,win,18.83402318975959,0.991576297533104,27777,4.494204259328552,3.136699436137057,2.95729095786042,1.4327812883670183,1.5197031077997407,0.9444444444444444,4.0,0.8660254037844386,0.5000000000000001,3,51.58432560147657,2.162423690240757,0.4811583019957864,0.4811583019957864,45.93770169090234,3.8028979133568224,Expansion,3532.188,3560.695,AGAINST,3560.341,AGAINST,3560.695,AGAINST,3511.172,3511.172,3526.345,3530.05,,27716.0,NO_HCH,NEITHER,(normal),3541.228025189275,3549.95526744641,3527.504740018888,3527.5513396206898,AGAINST,AGAINST,ALIGNED,AGAINST,AGAINST,0.8063718938626273,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,4.195086654244794,AVAILABLE,3530.0255763097593,2025-09,TV22
L00903,XAU,SHORT,27889,2025-09-04T12:30:03+00:00,12,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,27890.0,1.0,27900.0,loss,-8.5806695039023,-1.0190008644711332,27886,3.1918962938604314,3.022296047691688,2.934469116418615,1.0561163577268606,1.0877252979087386,0.6701388888888888,12.5,-0.1305261922200517,-0.9914448613738104,3,23.25104492853328,0.2414826560975598,0.0756549191657787,0.0756549191657787,54.93795459536764,-0.1704316023821639,Normal,3545.284,3560.695,ALIGNED,3560.341,ALIGNED,3560.695,ALIGNED,3553.804,3553.804,3549.862,3547.358,3540.661,27876.0,NO_HCH,D_ONLY,D✓,3542.3990707840944,3543.369051257179,3530.8204294713387,3530.964345596002,AGAINST,AGAINST,AGAINST,ALIGNED,AGAINST,0.7240210167369382,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.5936047357885768,AVAILABLE,3545.5254826560977,2025-09,TV22
L00904,XAU,SHORT,27904,2025-09-04T13:45:03+00:00,13,Londres/NY (overlap),Thursday,sub1,EXPIRED,False,,,,,,,27902,4.510213000416894,3.1911210249433117,3.034075191856405,1.4133631927974326,1.486519850438285,0.9444444444444444,13.75,-0.4422886902190014,-0.8968727415326883,3,18.15572097812664,4.203863518435355,0.9320764935152236,0.9320764935152236,46.42996878331943,0.6210349710182257,Expansion,3545.457,3560.695,ALIGNED,3560.341,ALIGNED,3560.695,ALIGNED,3558.825,3558.825,3555.5,3554.191,3540.661,27876.0,NO_HCH,D_ONLY,D✓,3545.380727517259,3544.1115459280154,3531.696190193161,3531.833113673826,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.9101093449918936,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.031863346746043,AVAILABLE,3549.6608635184352,2025-09,TV22
L00905,XAU,LONG,27914,2025-09-04T14:35:03+00:00,14,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,27916.0,2.0,27928.0,win,8.10809956891353,0.9806485155789092,27907,5.042943663533309,3.3421469590922555,3.124588183008912,1.50889345240013,1.613954661595456,0.9583333333333334,14.583333333333334,-0.6259234721840591,-0.7798844830928818,3,17.796547356280193,0.6503027910862329,0.1289530152376523,0.1289530152376523,49.04618742280498,-0.3214392442497266,Expansion,3543.836,3560.695,AGAINST,3560.341,AGAINST,3560.695,AGAINST,3535.059,3535.059,3536.706,3511.172,,27876.0,NO_HCH,NEITHER,(normal),3544.19751699055,3543.8963541100798,3532.070847699824,3532.1879138918653,AGAINST,AGAINST,ALIGNED,ALIGNED,AGAINST,1.2219053812872536,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.6114987101044536,AVAILABLE,3543.1856972089136,2025-09,TV22
L00906,XAU,LONG,28006,2025-09-04T23:15:03+00:00,23,Post-NY / transicion,Thursday,sub1,FILLED_CLOSED,True,28007.0,1.0,28009.0,win,2.387161496576482,0.937184980137729,28000,1.6494726033710283,2.727704979758916,2.8096893540932317,0.6047107790655626,0.5870658266786797,0.0729166666666666,23.25,-0.1950903220161287,0.9807852804032304,3,30.253153499044934,1.6554348634235794,1.003614646305956,1.003614646305956,51.13900453390265,1.1488520610328228,Compression,3543.97,3544.755,AGAINST,3560.341,AGAINST,3544.755,AGAINST,3539.909,3539.909,3540.252,3542.474,3542.474,27992.0,NO_HCH,NEITHER,(normal),3545.0042076906934,3545.5867219681318,3536.044134990591,3536.1229993190427,AGAINST,AGAINST,ALIGNED,AGAINST,AGAINST,1.1518833329614595,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4583844143030078,AVAILABLE,3542.314565136576,2025-09,TV22
L00907,XAU,SHORT,28025,2025-09-05T00:50:03+00:00,0,Asia,Friday,sub1,FILLED_CLOSED,True,28026.0,1.0,28045.0,win,4.991650475573351,0.9689419923268277,28015,2.596227985909571,2.758111209865372,2.8220125580517954,0.9413064914218224,0.9199916486912812,0.2569444444444444,0.8333333333333334,0.2164396139381028,0.9762960071199334,4,36.4625981380265,0.1306097244273587,0.0503074942324837,0.0503074942324837,55.20870872882896,1.306510837418585,Normal,3551.365,3544.755,AGAINST,3552.532,ALIGNED,3544.755,AGAINST,3556.505,3556.505,3554.543,3554.133,3545.948,27992.0,NO_HCH,NEITHER,(normal),3548.3201902240753,3546.514128821147,3536.8602768688975,3537.004602472192,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,0.6262932257201386,AVAILABLE,NEUTRAL,AVAILABLE,1.929487819544462,AVAILABLE,3551.495609724427,2025-09,TV22
L00908,XAU,SHORT,28069,2025-09-05T04:30:03+00:00,4,Asia,Friday,sub1,FILLED_CLOSED,True,28070.0,1.0,28071.0,loss,-2.25920707330306,-1.0762192553724996,28062,1.7442178730212476,2.595293927772622,2.719161733363452,0.672069492536516,0.641454258354742,0.1111111111111111,4.5,0.9238795325112868,0.3826834323650898,4,21.28663999942879,0.0371558866972918,0.0213023196654511,0.0213023196654511,56.98115635645121,0.3892862299501364,Compression,3557.08,3544.755,AGAINST,3552.532,AGAINST,3544.755,AGAINST,3559.074,3559.074,3559.009,3558.242,3545.948,27992.0,NO_HCH,NEITHER,(normal),3553.779947685206,3549.232572713109,3539.240488056852,3539.417995638376,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,0.6031356611304025,AVAILABLE,NEUTRAL,AVAILABLE,1.1219034866976232,AVAILABLE,3557.117155886697,2025-09,TV22
L00909,XAU,SHORT,28077,2025-09-05T05:10:03+00:00,5,Asia,Friday,sub1,FILLED_CLOSED,True,28078.0,1.0,28088.0,win,3.05980839987933,0.9503076021523956,28076,1.6666803376435615,2.5449524718711425,2.68752093718688,0.6548964493699001,0.6201552942646592,0.09375,5.166666666666667,0.9762960071199334,0.2164396139381029,4,18.064555017864816,0.6526376001211247,0.3915793481093425,0.3915793481093425,52.57524350355844,0.4523962891804132,Compression,3557.42,3544.755,AGAINST,3552.532,AGAINST,3544.755,AGAINST,3561.15,3561.15,3560.004,3559.244,3545.948,27992.0,NO_HCH,NEITHER,(normal),3555.0514616172454,3549.9390602636304,3539.6214138149903,3539.79851417504,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,0.600595073567025,AVAILABLE,NEUTRAL,AVAILABLE,1.8464022946534704,AVAILABLE,3558.072637600121,2025-09,TV22
L00910,XAU,LONG,28154,2025-09-05T11:35:03+00:00,11,Londres,Friday,sub1,FILLED_CLOSED,True,28155.0,1.0,28157.0,loss,-2.645267948219498,-1.0643793761209823,28153,1.903226979501316,2.3653369029319444,2.546741990762328,0.804632514354373,0.7473183331506678,0.2465277777777778,11.583333333333334,0.1088668748519645,-0.9940563382223196,4,17.595579713527798,0.2876744117802445,0.1511508689602651,0.1511508689602651,51.30088181864242,-0.3273387812962203,Compression,3551.19,3544.755,ALIGNED,3552.532,AGAINST,3544.755,ALIGNED,3548.559,3548.559,3548.707,3539.909,3548.707,28152.0,NO_HCH,D_ONLY,D✓,3550.924704135281,3550.482797709773,3542.2555194777865,3542.34441978149,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED,0.530677639019629,AVAILABLE,NEUTRAL,AVAILABLE,1.2312381095152467,AVAILABLE,3550.90232558822,2025-09,TV22
L00911,XAU,LONG,28158,2025-09-05T11:55:03+00:00,11,Londres,Friday,sub1,FILLED_CLOSED,True,28159.0,1.0,28160.0,win,3.1703411330463496,0.9519568736030638,28157,2.0324953603065348,2.3646672375028226,2.5438232144885093,0.8595270100045561,0.798992378373751,0.3263888888888889,11.916666666666666,0.0218148850345612,-0.9997620270799092,4,16.82828827914462,2.144574666954213,1.0551436961857443,1.0551436961857443,58.11955254806615,0.0078720966908693,Compression,3553.228,3544.755,ALIGNED,3552.532,ALIGNED,3544.755,ALIGNED,3547.895,3547.895,3548.559,3548.707,3548.707,28152.0,NO_HCH,D_ONLY,D✓,3550.9632502829963,3550.509629930623,3542.3472556023858,3542.455521715795,ALIGNED,ALIGNED,ALIGNED,ALIGNED,ALIGNED,0.8624865936893329,AVAILABLE,NEUTRAL,AVAILABLE,1.5687245320771614,AVAILABLE,3551.083425333046,2025-09,TV22
L00912,XAU,SHORT,28187,2025-09-05T14:20:03+00:00,14,Londres/NY (overlap),Friday,sub1,EXPIRED,False,,,,,,,28184,5.842791270931667,3.0923404142421544,2.9479846794558417,1.8894398702102693,1.981961206124778,0.9583333333333334,14.333333333333334,-0.5735764363510458,-0.819152044288992,4,36.34325443146945,2.4005878452003344,0.4108631874534766,0.4108631874534766,57.01614357115879,-0.8569534265087081,Expansion,3585.492,3544.755,AGAINST,3552.532,AGAINST,3544.755,AGAINST,3597.893,3597.893,3597.369,3595.25,3551.275,28152.0,NO_HCH,NEITHER,(normal),3572.011808403636,3557.6579723139016,3545.5499362095356,3545.9473696800874,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.3238535558307358,AVAILABLE,NEUTRAL,AVAILABLE,1.7115812787207236,AVAILABLE,3587.8925878452005,2025-09,TV22
L00913,XAU,SHORT,28214,2025-09-05T16:35:03+00:00,16,Nueva York,Friday,sub1,FILLED_CLOSED,True,28216.0,2.0,28220.0,win,4.50721046107401,0.9657182804730344,28213,3.936349466930012,3.279747972698415,3.0718064809665093,1.200198765178709,1.2814444826913327,0.8333333333333334,16.583333333333332,-0.9320078692827984,-0.3624380382837018,4,21.61414487182063,1.6107954589260771,0.4092104810456142,0.4092104810456142,54.41203953997343,0.1468365562701832,Expansion,3594.014,3544.755,AGAINST,3552.532,AGAINST,3544.755,AGAINST,3600.148,3600.148,3599.967,3599.961,3551.275,28152.0,NO_HCH,NEITHER,(normal),3585.265244571772,3565.491058711952,3549.345803516336,3549.79026318284,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,1.3174643266732855,AVAILABLE,NEUTRAL,AVAILABLE,1.1490861213096557,AVAILABLE,3595.624795458926,2025-09,TV22
L00914,XAU,SHORT,28273,2025-09-07T22:35:03+00:00,22,Post-NY / transicion,Sunday,sub1,FILLED_CLOSED,True,28274.0,1.0,28302.0,loss,-5.467931337149821,-1.0301435700345296,28267,2.978364115174289,3.0296210554238128,2.9576271156235783,0.9830814021582798,1.0070113637521,0.7673611111111112,22.58333333333333,-0.3624380382837018,0.9320078692827984,6,21.379286012052173,0.2929373028500777,0.0983551008278702,0.0983551008278702,48.780274989670254,-0.4861729271523709,Normal,3591.259,3591.856,ALIGNED,3591.856,ALIGNED,3591.856,ALIGNED,3596.716,3596.716,3600.148,3599.967,3596.716,28268.0,HCH,D+HCH,D✓ HCH✓,3591.63664245053,3577.782835455986,3557.2692828708027,3557.607489011392,ALIGNED,AGAINST,AGAINST,AGAINST,AGAINST,0.4589767896529315,AVAILABLE,NEUTRAL,AVAILABLE,1.733858755160166,AVAILABLE,3591.55193730285,2025-09,TV22
L00915,XAU,SHORT,28303,2025-09-08T01:05:03+00:00,1,Asia,Monday,sub1,FILLED_CLOSED,True,28313.0,10.0,28332.0,win,6.393323673895793,0.9755849080616612,28302,3.240038735993628,2.998585277808157,2.9453394488067226,1.0805224583647537,1.1000561369272053,0.7916666666666666,1.0833333333333333,0.279829014030992,0.9600498543859288,0,14.637788179072285,2.9715627261043664,0.9171380246455828,0.9171380246455828,43.41499262686729,0.5339442336850571,Normal,3587.779,3591.856,ALIGNED,3591.11,ALIGNED,3591.856,ALIGNED,3597.16,3597.16,3596.716,3600.148,,28268.0,NO_HCH,D_ONLY,D✓,3590.8835653793644,3581.107595976902,3560.4690721670095,3560.740812742462,ALIGNED,AGAINST,AGAINST,AGAINST,AGAINST,1.3675762424615514,AVAILABLE,NEUTRAL,AVAILABLE,1.9781977303829672,AVAILABLE,3590.7505627261044,2025-09,TV22
L00916,XAU,LONG,28350,2025-09-08T05:00:03+00:00,5,Asia,Monday,sub1,FILLED_CLOSED,True,28351.0,1.0,28357.0,win,3.103636373744848,0.9509749305140052,28338,1.9223335041986107,2.879570345672484,2.888129223295488,0.6675765039348869,0.6655981625382883,0.1423611111111111,5.0,0.9659258262890684,0.2588190451025207,0,29.360455874670368,0.2475484262554346,0.1287749631969471,0.1287749631969471,44.64553528197472,0.605514078310263,Compression,3582.988,3591.856,AGAINST,3591.11,AGAINST,3591.856,AGAINST,3579.62,3579.62,3582.926,3583.038,3589.735,28268.0,NO_HCH,NEITHER,(normal),3586.0133152924877,3583.0117672486117,3564.2372740169003,3564.423848404792,AGAINST,AGAINST,ALIGNED,ALIGNED,AGAINST,0.4489335477506539,AVAILABLE,NEUTRAL,AVAILABLE,1.6232623355567892,AVAILABLE,3582.7404515737444,2025-09,TV22
