trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_m5,risk_price,risk_atr,risk_ticks,risk_usd,reward_price,reward_atr,reward_ticks,reward_usd,rr_nominal,rr_geometric,spread_price,spread_usd,spread_over_risk,spread_over_reward,breakeven_pct,rr_effective_net,cost_frac_of_target,swap_1night_estimate_usd,origin_retracement_frac,origin_dist_to_target_atr,distance_to_limit_atr,distance_to_limit_price,momentum_roc_atr_10
L00049,XAU,SHORT,1229,2025-04-22T06:20:03+00:00,6,Asia,Tuesday,sub1,EXPIRED,False,,,,,,,1228,5.458483963236792,10.651498052463012,1.951365640020466,10651.498052463012,10.651498052463012,10.651498052463012,1.951365640020466,10651.498052463012,10.651498052463012,1.0,1.0,0.16,0.16,0.015021361240638091,0.015021361240638091,50.7510680620319,0.970401881548034,0.015021361240638091,0.0,0.4966923084038245,3.8770828910481407,0.6630968034191219,3.6195032675368566,-1.1913564359258433
L00050,XAU,LONG,1294,2025-04-22T11:45:03+00:00,11,Londres,Tuesday,sub1,EXPIRED,False,,,,,,,1292,4.7652551645271535,6.294134955305708,1.320839018686686,6294.134955305708,6.294134955305708,6.294134955305708,1.320839018686686,6294.134955305708,6.294134955305708,1.0,1.0,0.16,0.16,0.025420490843642667,0.025420490843642667,51.27102454218213,0.9504193819596319,0.025420490843642667,-0.5493,0.4944610699121182,2.612734529578314,0.35733411662187703,1.7027882446941476,0.7642822628074762
L00051,XAU,SHORT,1298,2025-04-22T12:05:03+00:00,12,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,1299.0,1.0,1300.0,loss,-5.963489348211169,-1.027569620688486,1295,4.926415107092343,5.803489348211315,1.1780349852890566,5803.489348211315,5.803489348211315,5.803489348211315,1.1780349852890566,5803.489348211315,5.803489348211315,1.0,1.0,0.159,0.159,0.027397310559207827,0.027397310559207827,51.36986552796039,0.9466665713884426,0.027397310559207827,0.0,0.4939638773948864,2.3279661918687546,0.05926450074586792,0.2919615317887292,0.3207200298093579
L00052,XAU,SHORT,1301,2025-04-22T12:20:03+00:00,12,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,1302.0,1.0,1305.0,win,8.80728224343693,0.982266897730546,1300,5.534126818615876,8.96628224343658,1.6201801182574112,8966.28224343658,8.96628224343658,8.96628224343658,1.6201801182574112,8966.28224343658,8.96628224343658,1.0,1.0,0.159,0.159,0.017733102269492998,0.017733102269492998,50.88665511347465,0.9651517628149283,0.017733102269492998,0.0,0.4222001411358763,2.8040507338344907,0.4953464144230326,2.7413098765637187,-0.42391511378244034
L00053,XAU,LONG,1311,2025-04-22T13:10:03+00:00,13,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,1312.0,1.0,1317.0,loss,-20.980213809464203,-1.0076364424021895,1310,7.76244443048685,20.821213809464552,2.6823011740592486,20821.213809464552,20.821213809464552,20.821213809464552,2.6823011740592486,20821.213809464552,20.821213809464552,1.0,1.0,0.159,0.159,0.0076364424022063735,0.0076364424022063735,50.38182212011032,0.98484286180837,0.0076364424022063735,-0.5493,0.49835177640712347,5.346976323066038,0.27022508815617086,2.0976072305356865,-1.2787209092300562
L00054,XAU,LONG,1321,2025-04-22T14:00:03+00:00,14,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,1322.0,1.0,1345.0,loss,-21.171952539078575,-1.0075667614869424,1318,9.997654136917157,21.012952539078924,2.101788304667079,21012.952539078924,21.012952539078924,21.012952539078924,2.101788304667079,21012.952539078924,21.012952539078924,1.0,1.0,0.159,0.159,0.007566761486959013,0.007566761486959013,50.37833807434795,0.9849801288089496,0.007566761486959013,-0.5493,0.498372577839314,4.189939010140109,0.12256789884304382,1.2253914609214007,-1.260895788888223
L00055,XAU,LONG,1359,2025-04-22T17:10:03+00:00,17,Nueva York,Tuesday,sub1,FILLED_CLOSED,True,1370.0,11.0,1387.0,loss,-22.711402964528133,-1.0070725738865864,1353,9.304260265690873,22.55190296452838,2.423825464952621,22551.90296452838,22.55190296452838,22.55190296452838,2.423825464952621,22551.90296452838,22.55190296452838,1.0,1.0,0.159,0.159,0.007050402808582904,0.007050402808582904,50.35252014042915,0.9859979147241889,0.007050402808582904,-0.5493,0.49850030041307564,4.833154370678746,0.23397634344984147,2.176976795472001,-0.1471368986793959
L00056,XAU,LONG,1393,2025-04-22T20:00:03+00:00,20,Nueva York,Tuesday,sub1,FILLED_CLOSED,True,1401.0,8.0,1405.0,loss,-10.491090211946357,-1.0154380881091587,1388,5.747983797015706,10.331590211946605,1.7974285552632663,10331.590211946605,10.331590211946605,10.331590211946605,1.7974285552632663,10331.590211946605,10.331590211946605,1.0,1.0,0.159,0.159,0.015389692848652227,0.015389692848652227,50.769484642432616,0.969687120211991,0.015389692848652227,-0.5493,0.4967199590028067,3.5714282483800903,0.26828163796396276,1.5420785080536916,-0.5513237531472576
L00057,XAU,LONG,1418,2025-04-22T23:05:03+00:00,23,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,1423.0,5.0,1435.0,win,18.698545201028473,0.9118597078905134,1411,8.64458240400406,20.505945201028226,2.3721151864467314,20505.945201028226,20.505945201028226,20.505945201028226,2.3721151864467314,20505.945201028226,20.505945201028226,1.0,1.0,0.16,0.16,0.007802615213854037,0.007802615213854037,50.3901307606927,0.9845155884772172,0.007802615213854037,-0.5493,0.4983777440050517,4.728887440892615,0.4396612654431615,3.800688038972112,1.316431432792987
L00058,XAU,SHORT,1447,2025-04-23T01:30:03+00:00,1,Asia,Wednesday,sub1,FILLED_CLOSED,True,1448.0,1.0,1449.0,loss,-17.01243647269257,-1.0094642260272086,1441,7.469332540818007,16.852936472692818,2.2562841298865455,16852.936472692818,16.852936472692818,16.852936472692818,2.2562841298865455,16852.936472692818,16.852936472692818,1.0,1.0,0.159,0.159,0.009434557607075253,0.009434557607075253,50.471727880353754,0.9813072426816051,0.009434557607075253,0.0,0.49798591774834217,4.494463820151322,0.2340626284549151,1.7482916073076922,-0.6825241709537874
L00059,XAU,SHORT,1454,2025-04-23T02:05:03+00:00,2,Asia,Wednesday,sub1,FILLED_CLOSED,True,1455.0,1.0,1461.0,win,12.312691442687537,0.987211549731842,1450,7.723194162971491,12.47219144268729,1.6149006718599221,12472.19144268729,12.47219144268729,12.47219144268729,1.6149006718599221,12472.19144268729,12.47219144268729,1.0,1.0,0.16,0.16,0.01282853945397153,0.01282853945397153,50.641426972698575,0.9746678950004952,0.01282853945397153,0.0,0.49726981553140165,3.212261212377616,0.1530810144566035,1.1822743973129946,0.059690328932876506
L00060,XAU,LONG,1519,2025-04-23T07:30:03+00:00,7,Asia/Londres (overlap),Wednesday,sub1,FILLED_CLOSED,True,1520.0,1.0,1539.0,win,18.74303500751239,0.9915882073048504,1512,6.763116266705204,18.90203500751204,2.794870627992408,18902.03500751204,18.90203500751204,18.90203500751204,2.794870627992408,18902.03500751204,18.90203500751204,1.0,1.0,0.159,0.159,0.008411792695168022,0.008411792695168022,50.42058963475839,0.9833167506447225,0.008411792695168022,-0.5493,0.4982524272177358,5.570272343310878,0.024491004731606102,0.16563551248827935,-0.31716148524014126
L00061,XAU,SHORT,1571,2025-04-23T11:50:03+00:00,11,Londres,Wednesday,sub1,EXPIRED,False,,,,,,,1566,5.277381973286884,7.536029285374298,1.4279863241888235,7536.029285374298,7.536029285374298,7.536029285374298,1.4279863241888235,7536.029285374298,7.536029285374298,1.0,1.0,0.159,0.159,0.02109864412397952,0.02109864412397952,51.05493220619898,0.9586746212123699,0.02109864412397952,0.0,0.49552960233564675,2.830664258597244,1.2967666144437695,6.843532754625812,0.04528760684934421
L00062,XAU,LONG,1577,2025-04-23T12:20:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,1579.0,2.0,1584.0,loss,-12.90581774497059,-1.0125531372879537,1575,5.658600575002067,12.745817744970736,2.252468181139659,12745.817744970736,12.745817744970736,12.745817744970736,2.252468181139659,12745.817744970736,12.745817744970736,1.0,1.0,0.16,0.16,0.012553137287965147,0.012553137287965147,50.62765686439826,0.9752049807053333,0.012553137287965147,-0.5493,0.4973865215990687,4.48151169424645,0.4903567690017053,2.7747330950292053,-1.2163784859469953
L00063,XAU,LONG,1605,2025-04-23T14:40:03+00:00,14,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,1611.0,6.0,1630.0,win,21.33537922806954,0.9926027172819202,1599,9.405240345333713,21.494379228069192,2.2853620363602243,21494.379228069192,21.494379228069192,21.494379228069192,2.2853620363602243,21494.379228069192,21.494379228069192,1.0,1.0,0.159,0.159,0.007397282718096099,0.007397282718096099,50.369864135904805,0.9853140705360309,0.007397282718096099,-0.5493,0.4984786901574283,4.556859282963675,0.7933898739369262,7.462022451930807,1.4069815883615457
L00064,XAU,SHORT,1727,2025-04-24T01:50:03+00:00,1,Asia,Thursday,sub1,FILLED_CLOSED,True,1728.0,1.0,1737.0,win,15.397041037806503,0.9897788904250618,1724,6.377232701587872,15.556041037806153,2.4393089864719606,15556.041037806153,15.556041037806153,15.556041037806153,2.4393089864719606,15556.041037806153,15.556041037806153,1.0,1.0,0.159,0.159,0.010221109574960568,0.010221109574960568,50.511055478748034,0.9797646089987943,0.010221109574960568,0.0,0.4978257850753382,4.857495494542498,0.04730295040336737,0.3016619221939436,-1.9127418695201652
L00065,XAU,SHORT,1848,2025-04-24T11:55:03+00:00,11,Londres,Thursday,sub1,FILLED_CLOSED,True,1849.0,1.0,1857.0,loss,-6.930001893009376,-1.0236336713827312,1843,3.7780037244128324,6.770001893009521,1.7919521490312182,6770.001893009521,6.770001893009521,6.770001893009521,1.7919521490312182,6770.001893009521,6.770001893009521,1.0,1.0,0.159,0.159,0.02348596093661039,0.02348596093661039,51.174298046830515,0.9541059441301609,0.02348596093661039,0.0,0.4950112978196554,3.548499483838483,0.11507601863420613,0.43475762699063125,-0.4698248412330395
L00066,XAU,SHORT,1860,2025-04-24T12:55:03+00:00,12,Londres/NY (overlap),Thursday,sub1,EXPIRED,False,,,,,,,1857,4.1283110944428465,6.278455690950977,1.5208291108202718,6278.455690950977,6.278455690950977,6.278455690950977,1.5208291108202718,6278.455690950977,6.278455690950977,1.0,1.0,0.159,0.159,0.025324698911097482,0.025324698911097482,51.26623494555487,0.9506016017404194,0.025324698911097482,0.0,0.4946153328727362,3.009250596115341,0.6470764939796876,2.671333069049524,0.26427271953146975
L00067,XAU,LONG,1878,2025-04-24T14:25:03+00:00,14,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,1880.0,2.0,1882.0,win,10.505506617973424,0.9850445474894544,1874,5.637297540202354,10.665006617973177,1.8918651254285843,10665.006617973177,10.665006617973177,10.665006617973177,1.8918651254285843,10665.006617973177,10.665006617973177,1.0,1.0,0.16,0.16,0.015002334806840194,0.015002334806840194,50.75011674034201,0.9704388171487404,0.015002334806840194,-0.5493,0.4968800686760016,3.760266703109927,0.16360044426421946,0.9222643820266967,-0.9449563309387702
L00068,XAU,SHORT,1946,2025-04-24T20:05:03+00:00,20,Nueva York,Thursday,sub1,FILLED_CLOSED,True,1947.0,1.0,1954.0,loss,-7.169215640956281,-1.022827090532775,1944,2.693669109698216,7.009215640956427,2.602107146613008,7009.215640956427,7.009215640956427,7.009215640956427,2.602107146613008,7009.215640956427,7.009215640956427,1.0,1.0,0.159,0.159,0.022684421216965726,0.022684421216965726,51.13422106084828,0.9556374953087251,0.022684421216965726,0.0,0.4951787692220564,5.154512108381591,0.7026347787964139,1.8926655990435393,-0.4907803988397914
L00069,XAU,SHORT,1968,2025-04-24T23:15:03+00:00,23,Post-NY / transicion,Thursday,sub1,EXPIRED,False,,,,,,,1960,4.0958475064647475,10.908360462595283,2.663273094366403,10908.360462595283,10.908360462595283,10.908360462595283,2.663273094366403,10908.360462595283,10.908360462595283,1.0,1.0,0.16,0.16,0.014667648777159432,0.014667648777159432,50.73338243885798,0.9710887623256022,0.014667648777159432,0.0,0.4968906870215664,5.293627101831381,0.08825306528983193,0.36147109740522865,0.9075044893964707
L00070,XAU,LONG,1978,2025-04-25T00:05:03+00:00,0,Asia,Friday,sub1,EXPIRED,False,,,,,,,1976,4.492148899584117,6.586644814309238,1.4662570100735153,6586.644814309238,6.586644814309238,6.586644814309238,1.4662570100735153,6586.644814309238,6.586644814309238,1.0,1.0,0.16,0.16,0.02429157856704312,0.02429157856704312,51.21457892835216,0.9525690163321924,0.02429157856704312,-0.5493,0.4948664156723379,2.902711392720241,0.21442588997441142,0.9632330256908972,-1.1780553401713487
L00071,XAU,LONG,2003,2025-04-25T02:10:03+00:00,2,Asia,Friday,sub1,FILLED_CLOSED,True,2004.0,1.0,2021.0,loss,-7.631736079035363,-1.0213456853226643,2000,4.591610988746771,7.472236079035611,1.62736697367193,7472.236079035611,7.472236079035611,7.472236079035611,1.62736697367193,7472.236079035611,7.472236079035611,1.0,1.0,0.16,0.16,0.02141259969674969,0.02141259969674969,51.07062998483749,0.958072575758108,0.02141259969674969,-0.5493,0.495485840130656,3.225612090041983,0.49295991461638505,2.2634801609642636,0.8232404725190917
L00072,XAU,LONG,2055,2025-04-25T06:30:03+00:00,6,Asia,Friday,sub1,FILLED_CLOSED,True,2056.0,1.0,2064.0,win,13.158404107315619,0.98798654863521,2047,6.434204856342133,13.318404107315473,2.0699378407555136,13318.404107315473,13.318404107315473,13.318404107315473,2.0699378407555136,13318.404107315473,13.318404107315473,1.0,1.0,0.159,0.159,0.011938367293770971,0.011938367293770971,50.59691836468855,0.9764049517646063,0.011938367293770971,-0.5493,0.4975197348752615,4.119441069474959,0.036380000001640975,0.23407637268428516,-1.3928683030920648
L00073,XAU,LONG,2114,2025-04-25T11:25:03+00:00,11,Londres,Friday,sub1,FILLED_CLOSED,True,2115.0,1.0,2116.0,loss,-4.521930892887667,-1.036562183772306,2113,3.657198578183443,4.3624308928879145,1.1928340229900136,4362.4308928879145,4.3624308928879145,4.3624308928879145,1.1928340229900136,4362.4308928879145,4.3624308928879145,1.0,1.0,0.16,0.16,0.036676798768514256,0.036676798768514256,51.83383993842572,0.9292415942710722,0.036676798768514256,-0.5493,0.4783083876194356,2.28647345420586,0.005289137764539344,0.019343427112289646,-1.5036099031656054
L00074,XAU,SHORT,2116,2025-04-25T11:35:03+00:00,11,Londres,Friday,sub1,EXPIRED,False,,,,,,,2115,3.615793672005083,1.9145917924292917,0.5295080322897916,1914.5917924292917,1.9145917924292917,1.9145917924292917,0.5295080322897916,1914.5917924292917,1.9145917924292917,1.0,1.0,0.16,0.16,0.08356872761738271,0.08356872761738271,54.178436380869144,0.8457527880097855,0.08356872761738271,0.0,0.48215068036749026,1.0225137162786182,1.157807537521564,4.186393167570259,1.7774797411036136
L00075,XAU,LONG,2121,2025-04-25T12:00:03+00:00,12,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,2122.0,1.0,2133.0,loss,-8.234405203133974,-1.019752553867486,2118,4.053638411189879,8.074905203134222,1.992014181838179,8074.905203134222,8.074905203134222,8.074905203134222,1.992014181838179,8074.905203134222,8.074905203134222,1.0,1.0,0.16,0.16,0.019814474099076364,0.019814474099076364,50.99072370495382,0.9611410220146545,0.019814474099076364,-0.5493,0.4958948050186487,3.951584315475802,0.651417558501665,2.6406112368658796,0.017021745158494826
L00076,XAU,LONG,2142,2025-04-25T13:45:03+00:00,13,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,2144.0,2.0,2194.0,win,14.970843596800023,0.9894909686949254,2139,6.797113332407689,15.129843596799674,2.2259219255125093,15129.843596799674,15.129843596799674,15.129843596799674,2.2259219255125093,15129.843596799674,15.129843596799674,1.0,1.0,0.159,0.159,0.010509031305097716,0.010509031305097716,50.52545156525488,0.9792005197785811,0.010509031305097716,-0.5493,0.49783261119653377,4.432629388412299,0.2793478923099545,1.898759283199979,-1.5764044934946897
L00077,XAU,SHORT,2234,2025-04-27T22:30:03+00:00,22,Post-NY / transicion,Sunday,sub1,FILLED_CLOSED,True,2241.0,7.0,2244.0,win,14.497507895229319,0.98911783352101,2230,4.527067413940877,14.657007895229071,3.2376385317553593,14657.007895229071,14.657007895229071,14.657007895229071,3.2376385317553593,14657.007895229071,14.657007895229071,1.0,1.0,0.159,0.159,0.010848053104464472,0.010848053104464472,50.54240265522323,0.9785367285000974,0.010848053104464472,0.0,0.4977174906485342,6.445851630262249,1.2078907877387244,5.468203024771356,-0.07068593655458714
L00078,XAU,LONG,2252,2025-04-28T00:00:03+00:00,0,Asia,Monday,sub1,FILLED_CLOSED,True,2254.0,2.0,2262.0,win,7.975550450041283,0.9803934836078432,2251,4.753545974408867,8.135050450041035,1.711364630496222,8135.050450041035,8.135050450041035,8.135050450041035,1.711364630496222,8135.050450041035,8.135050450041035,1.0,1.0,0.16,0.16,0.01966797882601858,0.01966797882601858,50.983398941300926,0.9614227783269941,0.01966797882601858,-0.5493,0.4959120411711486,3.3949722474471304,0.3069064226606781,1.4588937899588927,-0.16387766189573244
L00079,XAU,LONG,2284,2025-04-28T02:40:03+00:00,2,Asia,Monday,sub1,FILLED_CLOSED,True,2285.0,1.0,2291.0,win,11.79264686340548,0.9866551171247648,2278,5.789135658660149,11.952146863405233,2.064582274130274,11952.146863405233,11.952146863405233,11.952146863405233,2.064582274130274,11952.146863405233,11.952146863405233,1.0,1.0,0.159,0.159,0.013303049386618734,0.013303049386618734,50.66515246933094,0.9737431967767757,0.013303049386618734,-0.5493,0.4972506425845539,4.106583616026803,0.03810192567605133,0.22057721659484741,-1.2889661669679144
L00080,XAU,SHORT,2406,2025-04-28T12:50:03+00:00,12,Londres/NY (overlap),Monday,sub1,FILLED_CLOSED,True,2407.0,1.0,2408.0,win,5.2295440736465935,0.9704929573134101,2402,3.4519412405738232,5.388544073646244,1.561018481516938,5388.544073646244,5.388544073646244,5.388544073646244,1.561018481516938,5388.544073646244,5.388544073646244,1.0,1.0,0.159,0.159,0.029507042686654713,0.029507042686654713,51.47535213433273,0.9426773368938758,0.029507042686654713,0.0,0.49379561297012703,3.0837711436602313,0.17831916694270317,0.6155472863542855,-0.40701735692528457
L00081,XAU,LONG,2411,2025-04-28T13:15:03+00:00,13,Londres/NY (overlap),Monday,sub1,FILLED_CLOSED,True,2415.0,4.0,2424.0,win,11.856680330149175,0.9867672911037172,2388,3.667374074114124,12.015680330148825,3.2763716183087443,12015.680330148825,12.015680330148825,12.015680330148825,3.2763716183087443,12015.680330148825,12.015680330148825,1.0,1.0,0.16,0.16,0.013315933480565412,0.013315933480565412,50.66579667402827,0.9737181010569379,0.013315933480565412,-0.5493,0.49725113573955065,6.516915007114602,0.7988591102639201,2.929715189851777,-0.6432395366076078
L00082,XAU,SHORT,2439,2025-04-28T15:35:03+00:00,15,Londres/NY (overlap),Monday,sub1,FILLED_CLOSED,True,2441.0,2.0,2446.0,loss,-11.034629310192031,-1.0146198436398195,2435,5.121159174097597,10.87562931019238,2.12366554923745,10875.62931019238,10.87562931019238,10.87562931019238,2.12366554923745,10875.62931019238,10.87562931019238,1.0,1.0,0.16,0.16,0.014711792341989058,0.014711792341989058,50.73558961709945,0.9710030129677831,0.014711792341989058,0.0,0.4969136161883989,4.221274154048132,0.5277735680386637,2.702812449807425,1.256356184463546
L00083,XAU,SHORT,2459,2025-04-28T17:15:03+00:00,17,Nueva York,Monday,sub1,FILLED_CLOSED,True,2460.0,1.0,2462.0,loss,-4.641262570073195,-1.035704223418722,2452,3.8528025022470453,4.481262570073341,1.1631176442238507,4481.262570073341,4.481262570073341,4.481262570073341,1.1631176442238507,4481.262570073341,4.481262570073341,1.0,1.0,0.16,0.16,0.03570422341875438,0.03570422341875438,51.785211170937714,0.9310532435584777,0.03570422341875438,0.0,0.49243566635455943,2.291566934717575,0.17605567623336815,0.6783077499267165,0.031146159173719396
L00084,XAU,SHORT,2466,2025-04-28T17:50:03+00:00,17,Nueva York,Monday,sub1,FILLED_CLOSED,True,2469.0,3.0,2472.0,loss,-3.804711642496841,-1.043899220485448,2463,3.5166184241052627,3.6447116424969863,1.0364251115542382,3644.7116424969863,3.6447116424969863,3.6447116424969863,1.0364251115542382,3644.7116424969863,3.6447116424969863,1.0,1.0,0.16,0.16,0.043899220485487916,0.043899220485487916,52.1949610242744,0.9158937575122018,0.043899220485487916,0.0,0.4906643960575271,2.034856985319443,0.23741446378725845,0.8348960775033447,0.3819009736154551
