period,group,n_trades,pct_of_period,wins,losses,win_rate,profit_factor,expectancy_r,net_r,net_usd,avg_winner_r,avg_loser_r,max_dd_r,max_dd_usd,max_losing_streak,muestra_insuficiente
sub3,G3_LONG_neutral,356,40.73226544622426,159,197,0.44662921348314605,0.7483675099483097,-0.14454248973638098,-51.45712634615163,-660.6341292682694,0.9624908600977762,-1.0380364116837462,57.71552726536829,746.3293072108177,6,False
sub3,G4_SHORT_alineado,51,5.835240274599542,30,21,0.5882352941176471,1.3508646891878362,0.14812339416785236,7.554293102560471,67.06251747807573,0.9694931900619378,-1.0252620285379839,4.0832077579503805,54.14620185094828,4,False
sub3,G5_SHORT_contra,41,4.691075514874142,21,20,0.5121951219512195,0.9816128593725713,-0.009258725741974188,-0.3796077554209417,46.24530332529548,0.9650322415389041,-1.0322642413868963,8.00300362400702,96.62720902543288,4,False
sub3,G6_SHORT_neutral,320,36.61327231121281,171,149,0.534375,1.0746482643785662,0.03584967283498085,11.471895307193872,53.57369046190706,0.9657966432839541,-1.0314049039890085,17.51799102301065,193.09413800447237,8,False
T1,G1_LONG_alineado,15,3.7406483790523692,9,6,0.6,1.380622621361123,0.1592766477464411,2.3891497161966164,-27.237165670301106,0.9629001299105158,-1.0461585754996707,2.0472824870019393,31.547216198703477,2,True
T1,G2_LONG_contra,24,5.985037406483791,10,14,0.4166666666666667,0.6592640870694334,-0.20436969168693805,-4.904872600486513,-29.982264035274152,0.9490066161034652,-1.028209911537226,7.733622206017603,49.08208231660784,4,False
T1,G3_LONG_neutral,153,38.15461346633416,69,84,0.45098039215686275,0.7688672122583032,-0.13064140472247177,-19.98813492253818,-186.460098430073,0.9636358869966979,-1.0295120372060755,24.958600867985908,254.32355413841773,6,False
T1,G4_SHORT_alineado,36,8.977556109725686,19,17,0.5277777777777778,1.0474799425684747,0.02309183106697897,0.831305918411243,-12.407922972831784,0.965256649848483,-1.0299159075711726,4.359334005403591,53.658552735008925,3,False
T1,G5_SHORT_contra,15,3.7406483790523692,9,6,0.6,1.4064568946268177,0.16869241979909216,2.5303862969863826,27.680512169815756,0.9728732207284049,-1.0375787815948767,5.165761817982636,27.202955269491213,5,True
T1,G6_SHORT_neutral,158,39.40149625935162,62,96,0.3924050632911392,0.6020424621332398,-0.25053562945029334,-39.58462945314635,-178.94300301058684,0.9658846902706179,-1.0361404192700485,41.02113245817895,191.497911389185,13,False
T2,G1_LONG_alineado,45,10.465116279069768,22,23,0.4888888888888889,0.8679371004709528,-0.07082053501640503,-3.1869240757382267,-79.55340020943426,0.9520427736884158,-1.0492115259514512,6.531710349308874,80.31841722199127,3,False
T2,G2_LONG_contra,17,3.953488372093023,5,12,0.29411764705882354,0.3848946937610419,-0.4517086217120787,-7.6790465691053384,-31.64711147461412,0.9610140727494774,-1.040343077737727,9.452015016912972,34.31368702657346,7,True
T2,G3_LONG_neutral,134,31.16279069767442,70,64,0.5223880597014925,0.9823322892639572,-0.008886785379908278,-1.1908292409077093,-6.560439121897955,0.9458659454446996,-1.0531475847193232,17.442670731491006,87.76218454010407,6,False
T2,G4_SHORT_alineado,15,3.488372093023256,10,5,0.6666666666666666,1.7972896359639323,0.2810097732004764,4.215146598007146,30.982622644962248,0.950199143816487,-1.0573689680315448,3.2598772541277574,16.1881637035126,3,True
T2,G5_SHORT_contra,54,12.558139534883722,20,34,0.37037037037037035,0.5401897305606109,-0.30195854939280126,-16.305761667211268,-54.89796306877497,0.9578086427186099,-1.0429980741642195,15.279801633208098,51.29799177469977,6,False
T2,G6_SHORT_neutral,165,38.372093023255815,87,78,0.5272727272727272,1.0144951552620998,0.007165096248921871,1.1822408810721088,-12.931414057118218,0.9510729417554581,-1.0456551929699067,8.462794847182463,64.64776513584684,6,False
T3,G1_LONG_alineado,41,10.098522167487685,23,18,0.5609756097560976,1.2295131816379774,0.10256662933295432,4.205231802651127,58.04344595464934,0.9794621544274978,-1.0179109860656292,4.16425772382854,82.51456455872085,3,False
T3,G2_LONG_contra,15,3.6945812807881775,4,11,0.26666666666666666,0.3485407972704427,-0.4877661935164382,-7.316492902746573,-65.2226487670524,0.9786093506938517,-1.0209936641383617,8.268832107763407,87.11872889405277,7,True
T3,G3_LONG_neutral,117,28.817733990147783,62,55,0.5299145299145299,1.0726121954407626,0.0349671920280986,4.091161467287536,44.347102734232905,0.9747384401283666,-1.0244113058303852,8.5102380796482,140.56163870920847,5,False
T3,G4_SHORT_alineado,10,2.4630541871921183,9,1,0.9,8.68641220607765,0.7791180031069498,7.791180031069498,69.99525999929301,0.9783122549702848,-1.013630263663066,1.0136302636630656,11.8985843704113,1,True
T3,G5_SHORT_contra,60,14.77832512315271,29,31,0.48333333333333334,0.8919214995498885,-0.05716739877214406,-3.4300439263286435,-17.921810357149752,0.9760880731332814,-1.0237612273288323,8.784195734923482,70.99891493997711,4,False
T3,G6_SHORT_neutral,163,40.14778325123153,95,67,0.5864197530864198,1.3515193465657716,0.14821200393540115,24.158556641470387,240.00411849452257,0.9744961723652019,-1.0257628087428354,7.237678007584142,58.85728783968807,6,False
T4,G1_LONG_alineado,37,10.192837465564738,21,16,0.5675675675675675,1.2512254833493168,0.1116026815073925,4.129299215773522,179.25416437454385,0.9793297540384419,-1.02728910118961,4.085777026494397,123.81233926014374,4,False
T4,G2_LONG_contra,14,3.8567493112947657,3,11,0.21428571428571427,0.2528513601812122,-0.609533373274145,-8.53346722583803,-141.43393831820106,0.962637008720811,-1.038307113818224,7.49445943567177,129.50482102069438,5,True
T4,G3_LONG_neutral,115,31.68044077134986,53,61,0.4649122807017544,0.8296677604384465,-0.09345520192724592,-10.747348221633281,-151.86973410284895,0.9803843625722813,-1.0343669341384365,11.691845401304999,396.90401158381144,5,False
T4,G4_SHORT_alineado,16,4.40771349862259,8,8,0.5,0.945762094696366,-0.027879385843474644,-0.4460701734955943,4.8576762206703314,0.9722818831798068,-1.0280406548667558,3.2933404302230818,36.23694900218379,2,True
T4,G5_SHORT_contra,34,9.366391184573002,17,17,0.5,0.970375608985972,-0.015002363914323988,-0.5100803730870156,-122.88837221339236,0.9828339095779384,-1.0128386374065865,8.257133799269443,171.89037272118458,4,False
T4,G6_SHORT_neutral,147,40.49586776859504,78,69,0.5306122448979592,1.0817770121733914,0.039193630634321526,5.761463703245265,-122.81291666392553,0.9771128774609105,-1.0210629092566055,10.632040580057396,312.59309403385487,5,False
T5,G1_LONG_alineado,35,7.559395248380129,16,19,0.45714285714285713,0.7902599820663408,-0.11723870710113195,-4.103354748539618,-92.74079461352231,0.9662906374340611,-1.0296844709202417,8.471197943838371,123.13181391922045,5,False
T5,G2_LONG_contra,26,5.615550755939525,7,19,0.2692307692307692,0.34466264949588543,-0.49545922650613883,-12.881939889159609,-120.85774397673822,0.9678599730634037,-1.034576826347549,12.839921113862896,145.11713195146604,9,False
T5,G3_LONG_neutral,187,40.38876889848812,76,111,0.40641711229946526,0.6387616065682666,-0.22283660511478012,-41.670445156463884,-498.56774315714097,0.9695259775135847,-1.0392290040314982,46.854318023593706,578.2338998655994,5,False
T5,G4_SHORT_alineado,21,4.535637149028078,12,9,0.5714285714285714,1.261839655960007,0.11501393399148231,2.4152926138211286,29.649112497790153,0.9699676664371469,-1.0249243759360704,3.1590832968422102,54.14620185094828,2,False
T5,G5_SHORT_contra,30,6.479481641468683,16,14,0.5333333333333333,1.0699244033327755,0.03381849699809137,1.0145549099427411,77.07254521628056,0.9702416153474909,-1.0363793525440794,4.662223128847345,46.6956067509318,4,False
