cfg_id,ema_periods,periodos_htf_min,buf_bp,rr,max_concurrent_por_direccion,n_trades,n_win,n_loss,win_rate,profit_factor,expectancy_r,net_r,net_usd,avg_winner_r,avg_loser_r,max_drawdown_r,max_drawdown_usd,longest_losing_streak,total_costs_usd,swap_total_usd,commission_total_usd,n_long,n_short
cfg_1813,14,800,1.2,2.5,2,1495,395,1088,0.2663519892110587,0.8772204922454002,-0.09209622969878685,-137.68386339968635,-1376.3687270984653,2.4661903278877104,-1.0304359487881114,140.56086263587324,1523.069125428512,20,462.042000000027,-153.076,0.0,732,763
cfg_1814,14,800,1.2,2.5,3,1495,395,1088,0.2663519892110587,0.8772204922454002,-0.09209622969878685,-137.68386339968635,-1376.3687270984653,2.4661903278877104,-1.0304359487881114,140.56086263587324,1523.069125428512,20,462.042000000027,-153.076,0.0,732,763
cfg_1815,14,800,1.2,3.0,1,1300,296,985,0.23106947697111632,0.8808304286887473,-0.0931135405469592,-121.04760271104695,-770.0487272300538,2.9651350405415364,-1.0309465997382754,125.81345303631963,935.5594183073397,29,427.42250000001786,-158.46599999999987,0.0,636,664
cfg_1816,14,800,1.2,3.0,2,1300,296,985,0.23106947697111632,0.8808304286887473,-0.0931135405469592,-121.04760271104695,-770.0487272300538,2.9651350405415364,-1.0309465997382754,125.81345303631963,935.5594183073397,29,427.42250000001786,-158.46599999999987,0.0,636,664
cfg_1817,14,800,1.2,3.0,3,1300,296,985,0.23106947697111632,0.8808304286887473,-0.0931135405469592,-121.04760271104695,-770.0487272300538,2.9651350405415364,-1.0309465997382754,125.81345303631963,935.5594183073397,29,427.42250000001786,-158.46599999999987,0.0,636,664
cfg_1818,14,800,1.7,0.5,1,2356,1631,725,0.6922750424448217,1.0289770470746173,0.00917260869539931,21.610666086360773,-36.62305608494499,0.4705066357723669,-1.0286698715287856,24.65466696270692,623.2552303279749,6,532.4730000000474,-45.27600000000001,0.0,1169,1187
cfg_1819,14,800,1.7,0.5,2,2356,1631,725,0.6922750424448217,1.0289770470746173,0.00917260869539931,21.610666086360773,-36.62305608494499,0.4705066357723669,-1.0286698715287856,24.65466696270692,623.2552303279749,6,532.4730000000474,-45.27600000000001,0.0,1169,1187
cfg_1820,14,800,1.7,0.5,3,2356,1631,725,0.6922750424448217,1.0289770470746173,0.00917260869539931,21.610666086360773,-36.62305608494499,0.4705066357723669,-1.0286698715287856,24.65466696270692,623.2552303279749,6,532.4730000000474,-45.27600000000001,0.0,1169,1187
cfg_1821,14,800,1.7,1.0,1,2273,1118,1153,0.49229414354909734,0.9148675844228107,-0.04443187463180328,-100.99365103808886,-1293.207114470282,0.9704233606148933,-1.0286963809825105,128.06802331234454,1509.199128104577,11,564.9065000000562,-93.24700000000014,0.0,1124,1149
cfg_1822,14,800,1.7,1.0,2,2273,1118,1153,0.49229414354909734,0.9148675844228107,-0.04443187463180328,-100.99365103808886,-1293.207114470282,0.9704233606148933,-1.0286963809825105,128.06802331234454,1509.199128104577,11,564.9065000000562,-93.24700000000014,0.0,1124,1149
cfg_1823,14,800,1.7,1.0,3,2273,1118,1153,0.49229414354909734,0.9148675844228107,-0.04443187463180328,-100.99365103808886,-1293.207114470282,0.9704233606148933,-1.0286963809825105,128.06802331234454,1509.199128104577,11,564.9065000000562,-93.24700000000014,0.0,1124,1149
cfg_1824,14,800,1.7,1.5,1,2033,806,1224,0.39704433497536945,0.9415595874690408,-0.03620149442894946,-73.59763817405425,-964.599447355753,1.469813147731871,-1.0287062566040166,97.20193045709692,1041.5997986644716,13,540.5615000000407,-120.19700000000019,0.0,993,1040
cfg_1825,14,800,1.7,1.5,2,2033,806,1224,0.39704433497536945,0.9415595874690408,-0.03620149442894946,-73.59763817405425,-964.599447355753,1.469813147731871,-1.0287062566040166,97.20193045709692,1041.5997986644716,13,540.5615000000407,-120.19700000000019,0.0,993,1040
cfg_1826,14,800,1.7,1.5,3,2033,806,1224,0.39704433497536945,0.9415595874690408,-0.03620149442894946,-73.59763817405425,-964.599447355753,1.469813147731871,-1.0287062566040166,97.20193045709692,1041.5997986644716,13,540.5615000000407,-120.19700000000019,0.0,993,1040
cfg_1827,14,800,1.7,2.0,1,1711,531,1172,0.3118027011156782,0.8700415288045877,-0.0916356579131081,-156.78861068932795,-1711.8762425666432,1.968959042863404,-1.0291605239480925,160.6770851969259,1861.8988725350257,19,499.086500000034,-144.99099999999999,0.0,840,871
cfg_1828,14,800,1.7,2.0,2,1711,531,1172,0.3118027011156782,0.8700415288045877,-0.0916356579131081,-156.78861068932795,-1711.8762425666432,1.968959042863404,-1.0291605239480925,160.6770851969259,1861.8988725350257,19,499.086500000034,-144.99099999999999,0.0,840,871
cfg_1829,14,800,1.7,2.0,3,1711,531,1172,0.3118027011156782,0.8700415288045877,-0.0916356579131081,-156.78861068932795,-1711.8762425666432,1.968959042863404,-1.0291605239480925,160.6770851969259,1861.8988725350257,19,499.086500000034,-144.99099999999999,0.0,840,871
cfg_1830,14,800,1.7,2.5,1,1459,379,1067,0.2621023513139696,0.8605997873561101,-0.10501803639576386,-153.22131510141946,-1539.6760762024003,2.467345982866664,-1.0298701212786134,156.12344361604528,1687.0497859824486,20,455.93200000002594,-154.15399999999997,0.0,719,740
cfg_1831,14,800,1.7,2.5,2,1459,379,1067,0.2621023513139696,0.8605997873561101,-0.10501803639576386,-153.22131510141946,-1539.6760762024003,2.467345982866664,-1.0298701212786134,156.12344361604528,1687.0497859824486,20,455.93200000002594,-154.15399999999997,0.0,719,740
cfg_1832,14,800,1.7,2.5,3,1459,379,1067,0.2621023513139696,0.8605997873561101,-0.10501803639576386,-153.22131510141946,-1539.6760762024003,2.467345982866664,-1.0298701212786134,156.12344361604528,1687.0497859824486,20,455.93200000002594,-154.15399999999997,0.0,719,740
cfg_1833,14,800,1.7,3.0,1,1268,291,958,0.23298638911128902,0.8920972421447538,-0.08394819942589136,-106.44631687203025,-661.6971065640087,2.966179127032588,-1.0294642759077808,112.38609698604554,907.877583396229,29,421.1630000000191,-158.46599999999987,0.0,622,646
cfg_1834,14,800,1.7,3.0,2,1268,291,958,0.23298638911128902,0.8920972421447538,-0.08394819942589136,-106.44631687203025,-661.6971065640087,2.966179127032588,-1.0294642759077808,112.38609698604554,907.877583396229,29,421.1630000000191,-158.46599999999987,0.0,622,646
cfg_1835,14,800,1.7,3.0,3,1268,291,958,0.23298638911128902,0.8920972421447538,-0.08394819942589136,-106.44631687203025,-661.6971065640087,2.966179127032588,-1.0294642759077808,112.38609698604554,907.877583396229,29,421.1630000000191,-158.46599999999987,0.0,622,646
cfg_1836,14,800,2.2,0.5,1,2350,1622,728,0.6902127659574468,1.0222266737979844,0.007075743896043079,16.627998155701235,-62.7070609402373,0.4714784544240904,-1.027623701813425,29.52028709420516,704.9885396330451,7,532.8595000000483,-46.35400000000003,0.0,1163,1187
cfg_1837,14,800,2.2,0.5,2,2350,1622,728,0.6902127659574468,1.0222266737979844,0.007075743896043079,16.627998155701235,-62.7070609402373,0.4714784544240904,-1.027623701813425,29.52028709420516,704.9885396330451,7,532.8595000000483,-46.35400000000003,0.0,1163,1187
cfg_1838,14,800,2.2,0.5,3,2350,1622,728,0.6902127659574468,1.0222266737979844,0.007075743896043079,16.627998155701235,-62.7070609402373,0.4714784544240904,-1.027623701813425,29.52028709420516,704.9885396330451,7,532.8595000000483,-46.35400000000003,0.0,1163,1187
cfg_1839,14,800,2.2,1.0,1,2243,1103,1138,0.4921909861668898,0.9160971867160556,-0.04375613471206031,-98.14501015915127,-1310.0967616990465,0.9711848153921083,-1.027699313133947,122.67038775791039,1460.1718542114068,12,561.0685000000599,-94.86400000000015,0.0,1107,1136
cfg_1840,14,800,2.2,1.0,2,2243,1103,1138,0.4921909861668898,0.9160971867160556,-0.04375613471206031,-98.14501015915127,-1310.0967616990465,0.9711848153921083,-1.027699313133947,122.67038775791039,1460.1718542114068,12,561.0685000000599,-94.86400000000015,0.0,1107,1136
cfg_1841,14,800,2.2,1.0,3,2243,1103,1138,0.4921909861668898,0.9160971867160556,-0.04375613471206031,-98.14501015915127,-1310.0967616990465,0.9711848153921083,-1.027699313133947,122.67038775791039,1460.1718542114068,12,561.0685000000599,-94.86400000000015,0.0,1107,1136
cfg_1842,14,800,2.2,1.5,1,1970,771,1196,0.3919674631418404,0.923394078907414,-0.047804840537923,-94.1755358597083,-1146.8067231335322,1.4709248422747891,-1.0276973846673068,105.43491451345929,1276.5848550550052,12,528.40850000004,-120.19700000000017,0.0,970,1000
cfg_1843,14,800,2.2,1.5,2,1970,771,1196,0.3919674631418404,0.923394078907414,-0.047804840537923,-94.1755358597083,-1146.8067231335322,1.4709248422747891,-1.0276973846673068,105.43491451345929,1276.5848550550052,12,528.40850000004,-120.19700000000017,0.0,970,1000
cfg_1844,14,800,2.2,1.5,3,1970,771,1196,0.3919674631418404,0.923394078907414,-0.047804840537923,-94.1755358597083,-1146.8067231335322,1.4709248422747891,-1.0276973846673068,105.43491451345929,1276.5848550550052,12,528.40850000004,-120.19700000000017,0.0,970,1000
cfg_1845,14,800,2.2,2.0,1,1675,516,1151,0.3095380923815237,0.8621412113647403,-0.09739548667917346,-163.13744018761554,-1690.1378762423842,1.9691898033285744,-1.027881981443062,170.05072456039895,1864.0689388635212,20,492.1035000000347,-144.99099999999999,0.0,818,857
cfg_1846,14,800,2.2,2.0,2,1675,516,1151,0.3095380923815237,0.8621412113647403,-0.09739548667917346,-163.13744018761554,-1690.1378762423842,1.9691898033285744,-1.027881981443062,170.05072456039895,1864.0689388635212,20,492.1035000000347,-144.99099999999999,0.0,818,857
cfg_1847,14,800,2.2,2.0,3,1675,516,1151,0.3095380923815237,0.8621412113647403,-0.09739548667917346,-163.13744018761554,-1690.1378762423842,1.9691898033285744,-1.027881981443062,170.05072456039895,1864.0689388635212,20,492.1035000000347,-144.99099999999999,0.0,818,857
cfg_1848,14,800,2.2,2.5,1,1425,370,1042,0.26203966005665724,0.8616689052898515,-0.10407154499789786,-148.30195162200445,-1571.24339129543,2.4677020343657348,-1.0286041679612739,153.69048771410812,1741.7136520448107,30,447.9855000000291,-152.53699999999995,0.0,703,722
cfg_1849,14,800,2.2,2.5,2,1425,370,1042,0.26203966005665724,0.8616689052898515,-0.10407154499789786,-148.30195162200445,-1571.24339129543,2.4677020343657348,-1.0286041679612739,153.69048771410812,1741.7136520448107,30,447.9855000000291,-152.53699999999995,0.0,703,722
cfg_1850,14,800,2.2,2.5,3,1425,370,1042,0.26203966005665724,0.8616689052898515,-0.10407154499789786,-148.30195162200445,-1571.24339129543,2.4677020343657348,-1.0286041679612739,153.69048771410812,1741.7136520448107,30,447.9855000000291,-152.53699999999995,0.0,703,722
cfg_1851,14,800,2.2,3.0,1,1240,282,939,0.23095823095823095,0.8834813013173438,-0.09073795904464371,-112.51506921535821,-678.3573610167555,2.96580905457808,-1.0280782637504893,115.36004037376406,906.9206703755134,29,413.63650000001735,-156.84899999999985,0.0,609,631
cfg_1852,14,800,2.2,3.0,2,1240,282,939,0.23095823095823095,0.8834813013173438,-0.09073795904464371,-112.51506921535821,-678.3573610167555,2.96580905457808,-1.0280782637504893,115.36004037376406,906.9206703755134,29,413.63650000001735,-156.84899999999985,0.0,609,631
cfg_1853,14,800,2.2,3.0,3,1240,282,939,0.23095823095823095,0.8834813013173438,-0.09073795904464371,-112.51506921535821,-678.3573610167555,2.96580905457808,-1.0280782637504893,115.36004037376406,906.9206703755134,29,413.63650000001735,-156.84899999999985,0.0,609,631
cfg_1854,14,800,2.7,0.5,1,2340,1613,727,0.6893162393162393,1.0209821485874875,0.0066952270836104,15.666831375648336,-85.39192093994411,0.47262315194125143,-1.0270623283433153,30.38954261846617,654.9266292337024,7,531.715000000047,-47.97100000000003,0.0,1155,1185
cfg_1855,14,800,2.7,0.5,2,2340,1613,727,0.6893162393162393,1.0209821485874875,0.0066952270836104,15.666831375648336,-85.39192093994411,0.47262315194125143,-1.0270623283433153,30.38954261846617,654.9266292337024,7,531.715000000047,-47.97100000000003,0.0,1155,1185
cfg_1856,14,800,2.7,0.5,3,2340,1613,727,0.6893162393162393,1.0209821485874875,0.0066952270836104,15.666831375648336,-85.39192093994411,0.47262315194125143,-1.0270623283433153,30.38954261846617,654.9266292337024,7,531.715000000047,-47.97100000000003,0.0,1155,1185
cfg_1857,14,800,2.7,1.0,1,2208,1084,1122,0.4913871260199456,0.9149990004754375,-0.04436306519967729,-97.95364796088745,-1340.3588462386235,0.9723664407487795,-1.0268795188936697,119.97369616391632,1480.6110490274084,12,555.524000000057,-96.48100000000014,0.0,1086,1122
cfg_1858,14,800,2.7,1.0,2,2208,1084,1122,0.4913871260199456,0.9149990004754375,-0.04436306519967729,-97.95364796088745,-1340.3588462386235,0.9723664407487795,-1.0268795188936697,119.97369616391632,1480.6110490274084,12,555.524000000057,-96.48100000000014,0.0,1086,1122
cfg_1859,14,800,2.7,1.0,3,2208,1084,1122,0.4913871260199456,0.9149990004754375,-0.04436306519967729,-97.95364796088745,-1340.3588462386235,0.9723664407487795,-1.0268795188936697,119.97369616391632,1480.6110490274084,12,555.524000000057,-96.48100000000014,0.0,1086,1122
cfg_1860,14,800,2.7,1.5,1,1946,762,1181,0.3921770458054555,0.9257237284501417,-0.046297117483861505,-90.09419062359449,-1088.2143546574132,1.4721487784355611,-1.0268730813222187,104.74329217866952,1311.4886602660004,11,522.2400000000396,-118.58000000000015,0.0,956,990
cfg_1861,14,800,2.7,1.5,2,1946,762,1181,0.3921770458054555,0.9257237284501417,-0.046297117483861505,-90.09419062359449,-1088.2143546574132,1.4721487784355611,-1.0268730813222187,104.74329217866952,1311.4886602660004,11,522.2400000000396,-118.58000000000015,0.0,956,990
cfg_1862,14,800,2.7,1.5,3,1946,762,1181,0.3921770458054555,0.9257237284501417,-0.046297117483861505,-90.09419062359449,-1088.2143546574132,1.4721487784355611,-1.0268730813222187,104.74329217866952,1311.4886602660004,11,522.2400000000396,-118.58000000000015,0.0,956,990
cfg_1863,14,800,2.7,2.0,1,1636,511,1117,0.31388206388206386,0.8807892117550662,-0.08361879097457328,-136.8003420344019,-1535.872840275311,1.969944173039682,-1.0271059030497032,142.55161728121996,1706.5013334486505,20,485.1135000000361,-145.53000000000003,0.0,801,835
cfg_1864,14,800,2.7,2.0,2,1636,511,1117,0.31388206388206386,0.8807892117550662,-0.08361879097457328,-136.8003420344019,-1535.872840275311,1.969944173039682,-1.0271059030497032,142.55161728121996,1706.5013334486505,20,485.1135000000361,-145.53000000000003,0.0,801,835
cfg_1865,14,800,2.7,2.0,3,1636,511,1117,0.31388206388206386,0.8807892117550662,-0.08361879097457328,-136.8003420344019,-1535.872840275311,1.969944173039682,-1.0271059030497032,142.55161728121996,1706.5013334486505,20,485.1135000000361,-145.53000000000003,0.0,801,835
cfg_1866,14,800,2.7,2.5,1,1386,362,1011,0.2636562272396213,0.8701826493110829,-0.0973371856300119,-134.9093392831965,-1444.1916269334738,2.468671972108182,-1.0276474084715264,141.36145697052058,1619.9195734815376,29,440.90950000002886,-153.076,0.0,683,703
cfg_1867,14,800,2.7,2.5,2,1386,362,1011,0.2636562272396213,0.8701826493110829,-0.0973371856300119,-134.9093392831965,-1444.1916269334738,2.468671972108182,-1.0276474084715264,141.36145697052058,1619.9195734815376,29,440.90950000002886,-153.076,0.0,683,703
cfg_1868,14,800,2.7,2.5,3,1386,362,1011,0.2636562272396213,0.8701826493110829,-0.0973371856300119,-134.9093392831965,-1444.1916269334738,2.468671972108182,-1.0276474084715264,141.36145697052058,1619.9195734815376,29,440.90950000002886,-153.076,0.0,683,703
cfg_1869,14,800,2.7,3.0,1,1214,278,917,0.23263598326359833,0.892877992008337,-0.08314312825968244,-100.93575770725448,-603.9130424239676,2.966465446041698,-1.0272384988735033,103.78579352767402,1061.9921913671135,29,408.1340000000188,-156.30999999999986,0.0,596,618
cfg_1870,14,800,2.7,3.0,2,1214,278,917,0.23263598326359833,0.892877992008337,-0.08314312825968244,-100.93575770725448,-603.9130424239676,2.966465446041698,-1.0272384988735033,103.78579352767402,1061.9921913671135,29,408.1340000000188,-156.30999999999986,0.0,596,618
cfg_1871,14,800,2.7,3.0,3,1214,278,917,0.23263598326359833,0.892877992008337,-0.08314312825968244,-100.93575770725448,-603.9130424239676,2.966465446041698,-1.0272384988735033,103.78579352767402,1061.9921913671135,29,408.1340000000188,-156.30999999999986,0.0,596,618
cfg_1872,14,800,3.2,0.5,1,2324,1594,730,0.6858864027538726,1.0078110181270137,0.002517805999994453,5.851381143987108,-149.26538785390397,0.473632534661468,-1.0261902453512233,42.068562540322574,654.9244978069595,7,529.3490000000493,-48.51000000000003,0.0,1147,1177
cfg_1873,14,800,3.2,0.5,2,2324,1594,730,0.6858864027538726,1.0078110181270137,0.002517805999994453,5.851381143987108,-149.26538785390397,0.473632534661468,-1.0261902453512233,42.068562540322574,654.9244978069595,7,529.3490000000493,-48.51000000000003,0.0,1147,1177
cfg_1874,14,800,3.2,0.5,3,2324,1594,730,0.6858864027538726,1.0078110181270137,0.002517805999994453,5.851381143987108,-149.26538785390397,0.473632534661468,-1.0261902453512233,42.068562540322574,654.9244978069595,7,529.3490000000493,-48.51000000000003,0.0,1147,1177
cfg_1875,14,800,3.2,1.0,1,2173,1069,1102,0.49239981575310915,0.9204640458301316,-0.041391999514105667,-89.94481494415162,-1148.0309445401128,0.9733794940477303,-1.0259958568133194,114.54902819117733,1369.4179514059708,12,547.6245000000547,-96.48100000000014,0.0,1069,1104
cfg_1876,14,800,3.2,1.0,2,2173,1069,1102,0.49239981575310915,0.9204640458301316,-0.041391999514105667,-89.94481494415162,-1148.0309445401128,0.9733794940477303,-1.0259958568133194,114.54902819117733,1369.4179514059708,12,547.6245000000547,-96.48100000000014,0.0,1069,1104
cfg_1877,14,800,3.2,1.0,3,2173,1069,1102,0.49239981575310915,0.9204640458301316,-0.041391999514105667,-89.94481494415162,-1148.0309445401128,0.9733794940477303,-1.0259958568133194,114.54902819117733,1369.4179514059708,12,547.6245000000547,-96.48100000000014,0.0,1069,1104
cfg_1878,14,800,3.2,1.5,1,1900,734,1163,0.38692672641012127,0.9063967038583227,-0.05882683985773438,-111.77099572969533,-1301.7000249233065,1.4730728282362775,-1.0265434856593199,122.24615783836413,1566.4175453599996,17,517.105000000041,-122.35300000000016,0.0,933,967
cfg_1879,14,800,3.2,1.5,2,1900,734,1163,0.38692672641012127,0.9063967038583227,-0.05882683985773438,-111.77099572969533,-1301.7000249233065,1.4730728282362775,-1.0265434856593199,122.24615783836413,1566.4175453599996,17,517.105000000041,-122.35300000000016,0.0,933,967
cfg_1880,14,800,3.2,1.5,3,1900,734,1163,0.38692672641012127,0.9063967038583227,-0.05882683985773438,-111.77099572969533,-1301.7000249233065,1.4730728282362775,-1.0265434856593199,122.24615783836413,1566.4175453599996,17,517.105000000041,-122.35300000000016,0.0,933,967
cfg_1881,14,800,3.2,2.0,1,1590,491,1091,0.31036662452591657,0.8673145471249417,-0.09348919128322121,-148.6478141403217,-1653.0235222854583,1.9706002921483112,-1.0266094570948947,154.42402588749246,1824.9007988088003,20,477.1625000000365,-146.608,0.0,770,820
cfg_1882,14,800,3.2,2.0,2,1590,491,1091,0.31036662452591657,0.8673145471249417,-0.09348919128322121,-148.6478141403217,-1653.0235222854583,1.9706002921483112,-1.0266094570948947,154.42402588749246,1824.9007988088003,20,477.1625000000365,-146.608,0.0,770,820
cfg_1883,14,800,3.2,2.0,3,1590,491,1091,0.31036662452591657,0.8673145471249417,-0.09348919128322121,-148.6478141403217,-1653.0235222854583,1.9706002921483112,-1.0266094570948947,154.42402588749246,1824.9007988088003,20,477.1625000000365,-146.608,0.0,770,820
cfg_1884,14,800,3.2,2.5,1,1338,352,972,0.26586102719033233,0.882155752430623,-0.08797262002519307,-117.70736559370833,-1305.4967212625563,2.469838961454579,-1.0273324044339958,127.06620569785645,1494.5991907881307,28,433.08350000002497,-155.23199999999994,0.0,659,679
cfg_1885,14,800,3.2,2.5,2,1338,352,972,0.26586102719033233,0.882155752430623,-0.08797262002519307,-117.70736559370833,-1305.4967212625563,2.469838961454579,-1.0273324044339958,127.06620569785645,1494.5991907881307,28,433.08350000002497,-155.23199999999994,0.0,659,679
cfg_1886,14,800,3.2,2.5,3,1338,352,972,0.26586102719033233,0.882155752430623,-0.08797262002519307,-117.70736559370833,-1305.4967212625563,2.469838961454579,-1.0273324044339958,127.06620569785645,1494.5991907881307,28,433.08350000002497,-155.23199999999994,0.0,659,679
cfg_1887,14,800,3.2,3.0,1,1186,273,893,0.23413379073756432,0.9025825805337314,-0.0753273469663038,-89.33823350203632,-610.1459609443517,2.9669999239722418,-1.0266460896698186,93.23520121584197,1047.3835949058441,28,401.4535000000204,-155.23199999999989,0.0,584,602
cfg_1888,14,800,3.2,3.0,2,1186,273,893,0.23413379073756432,0.9025825805337314,-0.0753273469663038,-89.33823350203632,-610.1459609443517,2.9669999239722418,-1.0266460896698186,93.23520121584197,1047.3835949058441,28,401.4535000000204,-155.23199999999989,0.0,584,602
cfg_1889,14,800,3.2,3.0,3,1186,273,893,0.23413379073756432,0.9025825805337314,-0.0753273469663038,-89.33823350203632,-610.1459609443517,2.9669999239722418,-1.0266460896698186,93.23520121584197,1047.3835949058441,28,401.4535000000204,-155.23199999999989,0.0,584,602
cfg_1890,17,200,0.2,0.5,1,3655,2567,1088,0.7023255813953488,1.048451128205434,0.015027833085559454,54.926729927719805,22.803565131352414,0.4630020697195633,-1.0419113814727934,27.987778125211705,552.8049197098196,5,807.8295000000554,-49.58800000000002,0.0,1854,1801
cfg_1891,17,200,0.2,0.5,2,3655,2567,1088,0.7023255813953488,1.048451128205434,0.015027833085559454,54.926729927719805,22.803565131352414,0.4630020697195633,-1.0419113814727934,27.987778125211705,552.8049197098196,5,807.8295000000554,-49.58800000000002,0.0,1854,1801
cfg_1892,17,200,0.2,0.5,3,3655,2567,1088,0.7023255813953488,1.048451128205434,0.015027833085559454,54.926729927719805,22.803565131352414,0.4630020697195633,-1.0419113814727934,27.987778125211705,552.8049197098196,5,807.8295000000554,-49.58800000000002,0.0,1854,1801
cfg_1893,17,200,0.2,1.0,1,2979,1532,1445,0.514612025529056,0.9874577488063635,-0.0063093549135743035,-18.79556828753785,-758.4247102805157,0.9657117304085328,-1.0367643490566776,65.5111432528972,1216.184675824315,11,720.8710000000542,-104.02700000000013,0.0,1530,1449
cfg_1894,17,200,0.2,1.0,2,2979,1532,1445,0.514612025529056,0.9874577488063635,-0.0063093549135743035,-18.79556828753785,-758.4247102805157,0.9657117304085328,-1.0367643490566776,65.5111432528972,1216.184675824315,11,720.8710000000542,-104.02700000000013,0.0,1530,1449
cfg_1895,17,200,0.2,1.0,3,2979,1532,1445,0.514612025529056,0.9874577488063635,-0.0063093549135743035,-18.79556828753785,-758.4247102805157,0.9657117304085328,-1.0367643490566776,65.5111432528972,1216.184675824315,11,720.8710000000542,-104.02700000000013,0.0,1530,1449
cfg_1896,17,200,0.2,1.5,1,2265,916,1346,0.40495137046861185,0.9665876759493359,-0.020508592095526915,-46.451961096368464,-599.2813815839013,1.4660626815592646,-1.0325472949206798,81.03013339273113,842.5859954353964,12,596.7080000000483,-127.74300000000014,0.0,1175,1090
cfg_1897,17,200,0.2,1.5,2,2265,916,1346,0.40495137046861185,0.9665876759493359,-0.020508592095526915,-46.451961096368464,-599.2813815839013,1.4660626815592646,-1.0325472949206798,81.03013339273113,842.5859954353964,12,596.7080000000483,-127.74300000000014,0.0,1175,1090
cfg_1898,17,200,0.2,1.5,3,2265,916,1346,0.40495137046861185,0.9665876759493359,-0.020508592095526915,-46.451961096368464,-599.2813815839013,1.4660626815592646,-1.0325472949206798,81.03013339273113,842.5859954353964,12,596.7080000000483,-127.74300000000014,0.0,1175,1090
cfg_1899,17,200,0.2,2.0,1,1776,575,1191,0.32559456398640996,0.9228459352991253,-0.053435780663270725,-94.9019464579688,-1434.5474809121906,1.9635463620660085,-1.0322941415533027,99.44420475347198,1491.867961215638,13,518.6200000000263,-152.53699999999995,0.0,904,872
cfg_1900,17,200,0.2,2.0,2,1776,575,1191,0.32559456398640996,0.9228459352991253,-0.053435780663270725,-94.9019464579688,-1434.5474809121906,1.9635463620660085,-1.0322941415533027,99.44420475347198,1491.867961215638,13,518.6200000000263,-152.53699999999995,0.0,904,872
cfg_1901,17,200,0.2,2.0,3,1776,575,1191,0.32559456398640996,0.9228459352991253,-0.053435780663270725,-94.9019464579688,-1434.5474809121906,1.9635463620660085,-1.0322941415533027,99.44420475347198,1491.867961215638,13,518.6200000000263,-152.53699999999995,0.0,904,872
cfg_1902,17,200,0.2,2.5,1,1525,397,1116,0.2623925974884336,0.8539146244051166,-0.11050351554763684,-168.51786121014618,-1903.155005313434,2.4619831464071,-1.033143347052631,181.22567793401868,2054.590258039895,15,475.19400000002474,-160.08299999999983,0.0,774,751
cfg_1903,17,200,0.2,2.5,2,1525,397,1116,0.2623925974884336,0.8539146244051166,-0.11050351554763684,-168.51786121014618,-1903.155005313434,2.4619831464071,-1.033143347052631,181.22567793401868,2054.590258039895,15,475.19400000002474,-160.08299999999983,0.0,774,751
cfg_1904,17,200,0.2,2.5,3,1525,397,1116,0.2623925974884336,0.8539146244051166,-0.11050351554763684,-168.51786121014618,-1903.155005313434,2.4619831464071,-1.033143347052631,181.22567793401868,2054.590258039895,15,475.19400000002474,-160.08299999999983,0.0,774,751
cfg_1905,17,200,0.2,3.0,1,1299,298,982,0.2328125,0.8872318000194719,-0.08823713717791354,-114.62004119410969,-1297.3605251565148,2.962335798939011,-1.034472780025525,125.16004316049717,1404.1613587045745,16,427.8420000000235,-160.62199999999982,0.0,667,632
cfg_1906,17,200,0.2,3.0,2,1299,298,982,0.2328125,0.8872318000194719,-0.08823713717791354,-114.62004119410969,-1297.3605251565148,2.962335798939011,-1.034472780025525,125.16004316049717,1404.1613587045745,16,427.8420000000235,-160.62199999999982,0.0,667,632
cfg_1907,17,200,0.2,3.0,3,1299,298,982,0.2328125,0.8872318000194719,-0.08823713717791354,-114.62004119410969,-1297.3605251565148,2.962335798939011,-1.034472780025525,125.16004316049717,1404.1613587045745,16,427.8420000000235,-160.62199999999982,0.0,667,632
cfg_1908,17,200,0.7,0.5,1,3613,2534,1079,0.7013562136728481,1.0523173156478012,0.016216450764831095,58.59003661333474,35.56663064814525,0.465070104141394,-1.0379032504920829,29.217672668586456,487.39102427049045,5,804.8985000000607,-54.439000000000036,0.0,1831,1782
cfg_1909,17,200,0.7,0.5,2,3613,2534,1079,0.7013562136728481,1.0523173156478012,0.016216450764831095,58.59003661333474,35.56663064814525,0.465070104141394,-1.0379032504920829,29.217672668586456,487.39102427049045,5,804.8985000000607,-54.439000000000036,0.0,1831,1782
cfg_1910,17,200,0.7,0.5,3,3613,2534,1079,0.7013562136728481,1.0523173156478012,0.016216450764831095,58.59003661333474,35.56663064814525,0.465070104141394,-1.0379032504920829,29.217672668586456,487.39102427049045,5,804.8985000000607,-54.439000000000036,0.0,1831,1782
cfg_1911,17,200,0.7,1.0,1,2912,1482,1428,0.5092783505154639,0.9708982172154056,-0.01476005374694089,-42.98127651109187,-965.0444896289482,0.9673648443254484,-1.033946553863638,78.61316255947158,1253.5540379232457,10,710.2770000000528,-107.26100000000014,0.0,1497,1415
cfg_1912,17,200,0.7,1.0,2,2912,1482,1428,0.5092783505154639,0.9708982172154056,-0.01476005374694089,-42.98127651109187,-965.0444896289482,0.9673648443254484,-1.033946553863638,78.61316255947158,1253.5540379232457,10,710.2770000000528,-107.26100000000014,0.0,1497,1415
