signal_bar,entry_bar,exit_bar,entry_time_utc,direction,entry_price,stop,target,exit_price,outcome,pnl_r,pnl_usd,nights_held,sub_periodo,session_utc,hour_utc,weekday,weekday_num,rsi_entry,adx_entry,atr_entry,atr_pct_entry,ema_entry,close_entry,dist_ema,dist_ema_abs,dist_ema_atr,htf_resistencia,htf_soporte,htf_width,htf_width_atr,htf_pos_in_block,htf_age_bars,d1_trend,aligned_with_d1,divergencia_score,divergencia_reason,tendencia_score,tendencia_reason,cvp_score,cvp_reason,cvp_margin,cvp_n_closed_before,cvp_aciertos_pct_causal,nodo_score,nodo_reason
45063,45066,45155,2025-12-02T02:05:03+00:00,LONG,4215.543647254313,4191.0153526799995,4240.071941828627,4191.0153526799995,loss,-1.0065230788677582,-24.68829457431366,0,sub2,Asia,2,Martes,1,50.34872913821783,36.668629977884585,5.7056724090017905,0.13520505877472894,4216.883838186386,4220.014,3.130161813613995,3.130161813613995,0.5486052456631695,4235.991,4191.183,44.80799999999999,7.853237407970846,0.6434342081771143,37,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -0.9 pts (49.4% aciertos vs 50.3% necesario) (gate desactivado en esta fase, se registra igual)",-0.9143892375058513,1105,49.411764705882355,-1,"POC~4225.722, zona 4209.853-4234.124 -- nodo en el camino a la salida"
45174,45175,45178,2025-12-02T11:10:03+00:00,LONG,4187.884012740374,4180.777762199999,4194.990263280748,4194.990263280748,win,0.9774846103313116,6.946250540374422,0,sub2,Londres,11,Martes,1,38.94421122568253,58.695237106534684,3.8000885062085072,0.09074428655538906,4187.8540107803165,4187.689,-0.1650107803161518,0.1650107803161518,0.04342287818995809,4235.991,4180.945,55.04600000000028,14.485452091462408,0.12251571413001058,146,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.8 pts (49.4% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-1.7586808758405112,1106,49.36708860759494,0,"POC~4216.496, zona 4203.881-4226.817 -- sin nodo en el camino"
45198,45199,45209,2025-12-02T13:10:03+00:00,SHORT,4205.869425414463,4215.43961084,4196.299239988926,4215.43961084,loss,-1.0167185893360977,-9.730185425536547,0,sub2,Londres/NY (overlap),13,Martes,1,54.47160756735504,25.78935210348073,3.989857064655684,0.09488458778079792,4205.72920611993,4204.958,-0.7712061199299569,0.7712061199299569,0.19329166620070645,4215.271,4189.701,25.56999999999971,6.4087508864697496,0.5966757919436755,22,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.4 pts (49.4% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-1.4231020051976913,1107,49.41282746160795,-1,"POC~4205.150, zona 4200.355-4213.140 -- nodo en el camino a la salida"
45217,45218,45223,2025-12-02T14:45:03+00:00,SHORT,4219.226523880404,4231.02823436,4207.424813400808,4207.424813400808,win,0.9864426431849456,11.64171047959644,0,sub2,Londres/NY (overlap),14,Martes,1,63.153640333134845,36.99444068927318,5.539898520361106,0.1311863493689349,4219.795212514187,4222.923,3.127787485812405,3.127787485812405,0.5645929206675301,4230.859,4189.701,41.15800000000036,7.429377965811107,0.8071820788181997,41,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.3 pts (49.4% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-1.3096367938219302,1108,49.36823104693141,-1,"POC~4204.278, zona 4201.705-4223.999 -- nodo en el camino a la salida"
45239,45244,45275,2025-12-02T16:55:03+00:00,LONG,4181.159375476471,4163.399457359999,4198.919293592942,4198.919293592942,win,0.9909909494542397,17.5999181164716,0,sub2,Nueva York,16,Martes,1,44.131875477614905,36.346035713193935,6.560942303577254,0.1567845034941017,4184.007369333279,4184.688,0.6806306667212993,0.6806306667212993,0.10373977322589711,4230.859,4163.566,67.29300000000057,10.25660597004642,0.3138810871858903,67,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.0 pts (49.4% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-1.0365661431585806,1109,49.413886384129846,-1,"POC~4207.026, zona 4185.997-4228.055 -- nodo en el camino a la salida"
45306,45307,45314,2025-12-02T23:10:03+00:00,LONG,4208.009680763569,4202.59388952,4213.4254720071385,4213.4254720071385,win,0.9704567637850083,5.255791243569547,0,sub2,Post-NY / transicion,23,Martes,1,53.739586474163524,23.948027181537437,3.475671705938143,0.08259960730439007,4207.98588372302,4207.855,-0.13088372302081552,0.13088372302081552,0.037657101732940505,4213.098,4202.762,10.33600000000024,2.9738136609223793,0.4927438080495094,2,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.0 pts (49.5% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-2.0177023512914687,1110,49.45945945945946,-1,"POC~4206.853, zona 4206.638-4212.667 -- nodo en el camino a la salida"
45317,45318,45326,2025-12-03T00:05:03+00:00,SHORT,4210.46975798753,4216.45065128,4204.48886469506,4204.48886469506,win,0.9732481433498735,5.820893292469918,0,sub2,Asia,0,Miercoles,2,51.37772583469425,18.747318820042043,3.563064116560509,0.08465072443752135,4210.264564450987,4209.136,-1.1285644509862323,1.1285644509862323,0.316739866044189,4216.282,4202.762,13.520000000000437,3.7944868679633923,0.4714497041420488,13,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.8 pts (49.5% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-1.832642337458033,1111,49.504950495049506,-1,"POC~4208.677, zona 4206.142-4211.775 -- nodo en el camino a la salida"
45340,45341,45342,2025-12-03T02:00:03+00:00,SHORT,4215.4894219402795,4221.2798444400005,4209.6989994405585,4221.2798444400005,loss,-1.0276318351566858,-5.950422499720844,0,sub2,Asia,2,Miercoles,2,62.7517552585893,22.8836683041603,3.9053065631250954,0.09251889056940718,4216.351203180237,4221.091,4.7397968197637965,4.7397968197637965,1.213681113927949,4221.214,4202.762,18.452000000000226,4.724853145775733,0.9933340559289188,36,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.8 pts (49.6% aciertos vs 51.4% necesario) (gate desactivado en esta fase, se registra igual)",-1.8312320456053328,1112,49.55035971223021,-1,"POC~4208.528, zona 4205.837-4216.601 -- nodo en el camino a la salida"
45354,45356,45365,2025-12-03T03:15:03+00:00,SHORT,4224.02718885823,4229.03315456,4219.02122315646,4219.02122315646,win,0.9680381349909607,4.845965701770183,0,sub2,Asia,3,Miercoles,2,58.83403614087222,22.79720558679466,3.615511433702864,0.08556238801734822,4224.084058294945,4225.585,1.5009417050550837,1.5009417050550837,0.4151395266140477,4228.864,4202.762,26.10199999999986,7.219448888111308,0.8743774423415999,51,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.1 pts (49.5% aciertos vs 51.6% necesario) (gate desactivado en esta fase, se registra igual)",-2.0922531785756036,1113,49.50584007187781,-1,"POC~4208.744, zona 4206.025-4220.163 -- nodo en el camino a la salida"
45412,45413,45426,2025-12-03T08:00:03+00:00,LONG,4206.07942550439,4199.79100164,4212.36784936878,4199.79100164,loss,-1.0254435775084911,-6.448423864389952,0,sub2,Londres,8,Miercoles,2,44.32868082628913,33.0074212275064,3.316438620389859,0.07884997496178348,4206.068898503715,4206.011,-0.057898503714568506,0.057898503714568506,0.017458035664704188,4228.864,4199.959,28.904999999999745,8.715674646377705,0.2093755405639385,108,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.7 pts (49.6% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-1.7210119095370189,1114,49.55116696588869,-1,"POC~4207.787, zona 4203.572-4219.229 -- nodo en el camino a la salida"
45436,45437,45439,2025-12-03T10:00:03+00:00,LONG,4202.022114705229,4196.8111208400005,4207.233108570457,4196.8111208400005,loss,-1.0307043155562883,-5.370993865228229,0,sub2,Londres,10,Miercoles,2,40.403519811435025,31.845649495187477,2.8652514675747844,0.06821296450558355,4201.780250904425,4200.45,-1.3302509044251565,1.3302509044251565,0.4642702113511565,4228.864,4196.979,31.88499999999931,11.128168106999528,0.1088599655010075,132,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.0 pts (49.5% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-2.0284893204167105,1115,49.506726457399104,-1,"POC~4206.943, zona 4203.622-4220.893 -- nodo en el camino a la salida"
45442,45444,45455,2025-12-03T10:35:03+00:00,LONG,4200.489212014254,4194.3122207999995,4206.6662032285085,4206.6662032285085,win,0.974097421471051,6.016991214254631,0,sub2,Londres,10,Miercoles,2,45.267790936962435,32.801077644920106,3.3925370146446796,0.08077397924457998,4200.716157714348,4200.037,-0.6791577143476388,0.6791577143476388,0.20019168882045965,4228.864,4194.48,34.384000000000015,10.135187870190785,0.16161586784552978,139,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.8 pts (49.5% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-1.8327633350507782,1116,49.46236559139785,-1,"POC~4208.090, zona 4198.778-4217.403 -- nodo en el camino a la salida"
45486,45487,45492,2025-12-03T14:10:03+00:00,SHORT,4225.130400153169,4240.9046294,4209.356170906338,4240.9046294,loss,-1.010143126329421,-15.93422924683091,0,sub2,Londres/NY (overlap),14,Miercoles,2,59.421406223109585,38.973338925201574,5.436253692499814,0.12862120510031239,4225.350492437296,4226.561,1.210507562703242,1.210507562703242,0.22267311850683713,4240.735,4201.267,39.46799999999985,7.260146827667793,0.6408736191344878,34,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.0 pts (49.5% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-0.999546647715917,1117,49.5076096687556,-1,"POC~4220.179, zona 4204.556-4227.579 -- nodo en el camino a la salida"
45528,45529,45543,2025-12-03T17:40:03+00:00,LONG,4211.744525008819,4195.590169679999,4227.89888033764,4195.590169679999,loss,-1.0099044497129765,-16.314355328820056,0,sub2,Nueva York,17,Miercoles,2,47.59349407401862,21.864424098377924,5.598842385950715,0.13290733389381298,4211.87475193054,4212.591,0.716248069460562,0.716248069460562,0.12792788581758566,4241.579,4195.758,45.82099999999991,8.184013201546707,0.36736430894132754,76,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.0 pts (49.5% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-1.031895115345165,1118,49.463327370304114,-1,"POC~4219.623, zona 4207.213-4228.215 -- nodo en el camino a la salida"
45548,45549,45558,2025-12-03T19:20:03+00:00,LONG,4202.620399809121,4195.059190919999,4210.1816086982435,4210.1816086982435,win,0.9788393625482246,7.401208889122245,0,sub2,Nueva York,19,Miercoles,2,46.847974056384125,29.088504362969722,4.489945532465092,0.1068059156557271,4202.807415223103,4203.836,1.0285847768973326,1.0285847768973326,0.22908624825402146,4241.579,4195.227,46.35199999999986,10.323510533668202,0.18573092854678125,96,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.6 pts (49.4% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-1.6389076545379098,1119,49.41912421805183,-1,"POC~4219.369, zona 4202.952-4226.128 -- nodo en el camino a la salida"
45582,45583,45587,2025-12-03T23:10:03+00:00,LONG,4206.649466694207,4204.273822319999,4209.025111068415,4204.273822319999,loss,-1.0673501479164853,-2.53564437420755,0,sub2,Post-NY / transicion,23,Miercoles,2,48.25048731502981,13.980183243613297,2.684545942456098,0.06381908407467354,4206.625548741252,4206.494,-0.1315487412521179,0.1315487412521179,0.04900223131654198,4207.657,4204.442,3.2150000000001455,1.1975954477645234,0.6382581648521266,2,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -3.9 pts (49.5% aciertos vs 53.4% necesario) (gate desactivado en esta fase, se registra igual)",-3.9032216815416163,1120,49.464285714285715,-1,"POC~4206.116, zona 4206.050-4207.657 -- nodo en el camino a la salida"
45591,45592,45595,2025-12-03T23:55:03+00:00,LONG,4206.306760847542,4202.226904200001,4210.386617495084,4210.386617495084,win,0.8299204947757151,3.3859566475415646,1,sub2,Post-NY / transicion,23,Miercoles,2,50.99745469620989,15.676197704779696,2.558290387219725,0.06080794043541732,4206.438797640228,4207.165,0.7262023597722873,0.7262023597722873,0.28386236503882684,4209.012,4202.395,6.61699999999928,2.586492930222218,0.720870485114107,11,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.5 pts (49.4% aciertos vs 52.0% necesario) (gate desactivado en esta fase, se registra igual)",-2.5406926381812838,1121,49.420160570918824,-1,"POC~4207.220, zona 4204.601-4207.633 -- nodo en el camino a la salida"
45605,45606,45606,2025-12-04T01:05:03+00:00,SHORT,4210.907948993356,4215.9956330800005,4205.820264906711,4205.820264906711,win,0.9685515064860548,4.927684086645058,0,sub2,Asia,1,Jueves,3,49.018965140068936,14.884127623920877,3.060973638763231,0.07272008084003537,4210.653649148224,4209.255,-1.3986491482237398,1.3986491482237398,0.45692949802366023,4215.827,4202.395,13.431999999999789,4.388146251866093,0.5107206670637121,25,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.1 pts (49.5% aciertos vs 51.6% necesario) (gate desactivado en esta fase, se registra igual)",-2.1071840339874655,1122,49.465240641711226,-1,"POC~4206.593, zona 4204.634-4211.909 -- nodo en el camino a la salida"
45637,45638,45660,2025-12-04T03:45:03+00:00,LONG,4196.606875426238,4187.07451032,4206.139240532476,4187.07451032,loss,-1.0167849214981441,-9.692365106237958,0,sub2,Asia,3,Jueves,3,43.47733998764411,44.84343402906206,3.655942332398983,0.08710612109797813,4196.684740745279,4197.113,0.4282592547215245,0.4282592547215245,0.11714059352804566,4216.842,4187.242,29.599999999999454,8.096407795518019,0.33347972972973905,57,bajista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.3 pts (49.5% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-1.3290056474814378,1123,49.51024042742654,-1,"POC~4211.292, zona 4200.809-4214.375 -- nodo en el camino a la salida"
45671,45672,45690,2025-12-04T06:35:03+00:00,LONG,4184.9637943727475,4174.667006639999,4195.260582105496,4195.260582105496,win,0.9844611733141798,10.136787732748417,0,sub2,Asia,6,Jueves,3,47.676892185862464,40.863969438018934,4.388160603061425,0.10479830177227373,4185.314595238478,4187.244,1.9294047615212548,1.9294047615212548,0.4396841720367287,4216.842,4174.834,42.00799999999981,9.573031572885617,0.29541992001523304,91,bajista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.3 pts (49.5% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-1.3107491634732042,1124,49.46619217081851,-1,"POC~4196.713, zona 4190.587-4215.092 -- nodo en el camino a la salida"
45731,45732,45737,2025-12-04T11:35:03+00:00,LONG,4200.3424198946495,4197.04311156,4203.641728229299,4197.04311156,loss,-1.0484950128242165,-3.459308334648995,0,sub2,Londres,11,Jueves,3,51.19465205800437,22.399778334850062,3.2278319063075034,0.07686655567048972,4200.176970680088,4199.267,-0.9099706800880085,0.9099706800880085,0.2819138996395183,4202.73,4197.211,5.518999999999323,1.7098164217333158,0.37253125566222817,3,bajista,False,-1,divergencia bajista RSI vigente -- en contra de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.9 pts (49.5% aciertos vs 52.4% necesario) (gate desactivado en esta fase, se registra igual)",-2.913639530101925,1125,49.51111111111111,-1,"POC~4198.936, zona 4198.361-4201.350 -- nodo en el camino a la salida"
45739,45740,45742,2025-12-04T12:15:03+00:00,LONG,4199.0585371691395,4193.401257240001,4204.715817098278,4193.401257240001,loss,-1.028282143009354,-5.817279929138749,0,sub2,Londres/NY (overlap),12,Jueves,3,48.57505163540233,15.990080100591921,3.2623963856328433,0.07771444354531196,4198.884608373887,4197.928,-0.9566083738873203,0.9566083738873203,0.2932226071914791,4202.73,4193.569,9.160999999999149,2.808058530331558,0.47582141687587315,11,bajista,False,-1,divergencia bajista RSI vigente -- en contra de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.9 pts (49.5% aciertos vs 51.4% necesario) (gate desactivado en esta fase, se registra igual)",-1.9469668307531833,1126,49.46714031971581,-1,"POC~4199.104, zona 4197.004-4200.821 -- nodo en el camino a la salida"
45753,45754,45761,2025-12-04T13:25:03+00:00,LONG,4191.885505299263,4185.307581,4198.463429598526,4198.463429598526,win,0.9756762174934455,6.417924299263177,0,sub2,Londres/NY (overlap),13,Jueves,3,53.556119690735244,24.042809442178356,3.8755098394441427,0.09236209566081909,4192.517889099377,4195.996,3.4781109006235056,3.4781109006235056,0.8974589266227653,4202.73,4185.475,17.2549999999992,4.452317427859776,0.6097363083164427,25,bajista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.8 pts (49.4% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-1.7929415654353136,1127,49.423247559893525,-1,"POC~4190.867, zona 4185.475-4196.978 -- nodo en el camino a la salida"
45769,45770,45786,2025-12-04T14:45:03+00:00,SHORT,4201.991958109588,4213.73054248,4190.253373739177,4213.73054248,loss,-1.013630263663066,-11.8985843704113,0,sub2,Londres/NY (overlap),14,Jueves,3,55.20384754354511,20.635966066188676,5.492872898753944,0.1306830888828287,4202.1779645542665,4203.201,1.0230354457335125,1.0230354457335125,0.18624779138173533,4213.562,4185.475,28.086999999999534,5.113353343087741,0.6311104781571528,41,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.2 pts (49.5% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-1.2134280767709456,1128,49.46808510638298,-1,"POC~4193.082, zona 4187.816-4201.859 -- nodo en el camino a la salida"
45792,45794,45822,2025-12-04T16:45:03+00:00,SHORT,4211.541493784002,4219.58277656,4203.500211008005,4203.500211008005,win,0.9801026770905953,7.8812827759975335,0,sub2,Nueva York,16,Jueves,3,56.57868826215854,13.680496308440919,4.899466978961451,0.11631049970673392,4211.604974839433,4212.403,0.7980251605667945,0.7980251605667945,0.16287999572066783,4219.414,4185.475,33.938999999999396,6.927080057021531,0.7934234950941502,65,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.6 pts (49.4% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-1.5705968806350015,1129,49.42426926483614,-1,"POC~4191.839, zona 4188.303-4206.687 -- nodo en el camino a la salida"
45873,45874,45875,2025-12-05T00:25:03+00:00,SHORT,4207.106757017176,4210.69442104,4203.519092994353,4203.519092994353,win,0.9554027358799511,3.427664022823592,0,sub2,Asia,0,Viernes,4,43.115918146594474,14.150798011506753,2.2095603565983244,0.052536092619785896,4206.904948245303,4205.795,-1.1099482453028031,1.1099482453028031,0.5023389571541722,4210.526,4203.89,6.6359999999995125,3.0033123920705234,0.28707052441227926,17,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.8 pts (49.5% aciertos vs 52.2% necesario) (gate desactivado en esta fase, se registra igual)",-2.7608366573319145,1130,49.469026548672566,-1,"POC~4207.899, zona 4205.273-4208.867 -- nodo en el camino a la salida"
45887,45888,45903,2025-12-05T01:35:03+00:00,LONG,4201.1398283309445,4194.65620704,4207.623449621889,4207.623449621889,win,0.9753224328164707,6.323621290945084,0,sub2,Asia,1,Viernes,4,42.98045600707374,20.53457974273269,2.954083550710046,0.07032438886787472,4201.064931664645,4200.653,-0.41193166464472597,0.41193166464472597,0.13944482529809077,4210.526,4194.824,15.702000000000226,5.315354061744828,0.37122659533820845,31,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.7 pts (49.5% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-1.720173673059108,1131,49.51370468611848,-1,"POC~4207.582, zona 4200.058-4209.217 -- nodo en el camino a la salida"
45952,45953,45955,2025-12-05T07:00:03+00:00,SHORT,4224.589079222037,4229.50817356,4219.669984884074,4229.50817356,loss,-1.0325263125703994,-5.079094337962488,0,sub2,Asia/Londres (overlap),7,Viernes,4,63.712563776978904,47.386563092382126,2.5971978600605863,0.06146969446092053,4224.678143957109,4225.168,0.4898560428910059,0.4898560428910059,0.18860944344054664,4229.339,4194.824,34.51500000000033,13.289322515919206,0.879153991018391,96,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.1 pts (49.6% aciertos vs 51.6% necesario) (gate desactivado en esta fase, se registra igual)",-2.0680117415956474,1132,49.5583038869258,0,"POC~4204.172, zona 4196.262-4216.396 -- sin nodo en el camino"
45959,45960,45966,2025-12-05T07:35:03+00:00,SHORT,4226.682035832535,4230.8592276,4222.50484406507,4222.50484406507,win,0.9616967549237149,4.017191767465192,0,sub2,Asia/Londres (overlap),7,Viernes,4,58.974474872497474,44.29046261040058,2.6900050603325445,0.06363481021799362,4226.770030319837,4227.254,0.4839696801627724,0.4839696801627724,0.1799140407947571,4230.69,4194.824,35.865999999999985,13.333060420178596,0.9041989628060086,103,sin_secuencia,,1,divergencia bajista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.4 pts (49.5% aciertos vs 51.9% necesario) (gate desactivado en esta fase, se registra igual)",-2.4005991470198893,1133,49.51456310679612,0,"POC~4204.538, zona 4196.318-4218.735 -- sin nodo en el camino"
46006,46007,46008,2025-12-05T11:30:03+00:00,SHORT,4223.379443290289,4225.810025639999,4220.948860940578,4220.948860940578,win,0.9341721542498241,2.2705823497108213,0,sub2,Londres,11,Viernes,4,45.24974405200072,14.443208653806815,2.343211076028461,0.055500893098481906,4223.157067399475,4221.934,-1.2230673994745302,1.2230673994745302,0.5219621108771486,4225.641,4221.023,4.617999999999483,1.9707998341432356,0.19727154612389783,2,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -3.7 pts (49.6% aciertos vs 53.3% necesario) (gate desactivado en esta fase, se registra igual)",-3.7323093950955766,1134,49.55908289241622,-1,"POC~4224.198, zona 4221.215-4224.294 -- nodo en el camino a la salida"
46018,46019,46025,2025-12-05T12:30:03+00:00,SHORT,4224.880110185712,4229.84518704,4219.915033331423,4229.84518704,loss,-1.032225080234488,-5.125076854288636,0,sub2,Londres/NY (overlap),12,Viernes,4,49.95491582690552,16.731644452517152,2.631342270026857,0.06229235080370252,4224.772708618679,4224.182,-0.5907086186789456,0.5907086186789456,0.22448946509452627,4229.676,4220.478,9.19800000000032,3.4955543810370364,0.40269623831263257,14,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.0 pts (49.6% aciertos vs 51.6% necesario) (gate desactivado en esta fase, se registra igual)",-2.0077297826509692,1135,49.60352422907489,-1,"POC~4222.969, zona 4221.628-4226.610 -- nodo en el camino a la salida"
46028,46029,46030,2025-12-05T13:20:03+00:00,SHORT,4225.842853096382,4233.585336640001,4218.100369552763,4233.585336640001,loss,-1.0206652037551602,-7.902483543618473,0,sub2,Londres/NY (overlap),13,Viernes,4,58.70388354791873,23.6705748263666,3.2929409901491207,0.0778668542823073,4226.319029543092,4228.938,2.618970456907846,2.618970456907846,0.7953286939372837,4233.416,4220.478,12.938000000000102,3.929010583154788,0.6538877724532361,24,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.5 pts (49.6% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-1.4734010328293792,1136,49.559859154929576,-1,"POC~4225.599, zona 4222.095-4228.025 -- nodo en el camino a la salida"
46041,46042,46046,2025-12-05T14:25:03+00:00,SHORT,4233.92775086511,4239.72658228,4228.128919450221,4239.72658228,loss,-1.0275917660908405,-5.958831414889573,0,sub2,Londres/NY (overlap),14,Viernes,4,51.30953546497413,32.67102212742957,3.9910143510018727,0.09431075769717807,4233.595789193555,4231.77,-1.8257891935545558,1.8257891935545558,0.4574749757780811,4239.557,4220.478,19.078999999999724,4.7804889489335665,0.5918549190209411,37,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.9 pts (49.5% aciertos vs 51.4% necesario) (gate desactivado en esta fase, se registra igual)",-1.8633174162407258,1137,49.51627088830255,-1,"POC~4225.645, zona 4221.273-4233.992 -- nodo en el camino a la salida"
46050,46051,46053,2025-12-05T15:10:03+00:00,SHORT,4237.693234829037,4245.85582744,4229.530642218073,4245.85582744,loss,-1.0196016152741654,-8.322592610963511,0,sub2,Londres/NY (overlap),15,Viernes,4,57.4947604405861,28.630278454629295,4.657903812511679,0.10986692365345208,4237.9845833168765,4239.587,1.60241668312392,1.60241668312392,0.34402099047636825,4245.686,4220.478,25.20799999999963,5.411876460885252,0.7580529990479474,46,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.5 pts (49.5% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-1.5073215369956259,1138,49.47275922671353,-1,"POC~4233.607, zona 4224.679-4238.334 -- nodo en el camino a la salida"
46078,46079,46124,2025-12-05T17:30:03+00:00,LONG,4216.8013620667325,4198.48005408,4235.122670053465,4198.48005408,loss,-1.0087330009470785,-18.481307986732645,0,sub2,Nueva York,17,Viernes,4,39.39815541642678,29.848169733651556,6.165550338506358,0.14635720214947512,4216.166229441082,4212.673,-3.493229441081894,3.493229441081894,0.5665722035006773,4259.24,4198.648,60.59199999999964,9.827508766180705,0.2314662001584321,74,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.0 pts (49.4% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-1.0073260789610003,1139,49.42932396839333,-1,"POC~4232.731, zona 4213.796-4249.141 -- nodo en el camino a la salida"
46134,46135,46136,2025-12-07T23:15:03+00:00,SHORT,4197.9217592991245,4205.31020568,4190.533312918249,4205.31020568,loss,-1.0757940128589174,-7.948446380874884,0,sub2,Post-NY / transicion,23,Domingo,6,45.435145509445675,35.42318837595534,3.662492954834088,0.08723791844409862,4197.977027099259,4198.281,0.3039729007405185,0.3039729007405185,0.0829961735050733,4205.142,4191.952,13.1899999999996,3.6013721152938327,0.47983320697497467,2,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -4.4 pts (49.4% aciertos vs 53.8% necesario) (gate desactivado en esta fase, se registra igual)",-4.403735730668615,1140,49.3859649122807,0,"POC~4199.371, zona 4199.097-4205.142 -- sin nodo en el camino"
