config,bar,timestamp_utc,dir,valido,match_status
A,98759,1788528303,1,True,same
A,98818,1788546003,1,True,same
A,98821,1788546903,-1,True,A_only
A,98838,1788552003,-1,True,A_only
A,98852,1788732603,1,True,A_only
A,98853,1788732903,-1,True,A_only
A,98861,1788735303,-1,True,A_only
A,98893,1788744903,1,True,same
A,98934,1788757203,1,True,same
A,98943,1788759903,-1,True,A_only
A,98950,1788762003,1,True,same
A,98980,1788771003,-1,True,A_only
A,99016,1788782703,1,True,same
A,99058,1788795303,-1,True,A_only
A,99093,1788818403,1,False,A_only
A,99098,1788819903,-1,True,same
A,99105,1788822003,1,True,A_only
A,99119,1788826203,-1,True,same
A,99126,1788828303,-1,True,same
A,99142,1788833103,-1,True,same
A,99169,1788841203,-1,True,same
A,99174,1788842703,-1,True,same
A,99176,1788843303,1,True,A_only
A,99177,1788843603,-1,True,A_only
A,99218,1788855903,1,True,same
A,99258,1788867903,-1,True,A_only
A,99260,1788868503,1,True,same
A,99266,1788870303,1,True,same
A,99269,1788871203,-1,True,A_only
A,99277,1788873603,-1,True,A_only
A,99314,1788884703,1,True,same
A,99369,1788904803,1,True,same
A,99370,1788905103,-1,True,A_only
A,99385,1788909603,1,True,A_only
A,99390,1788911103,-1,True,A_only
A,99400,1788914103,1,True,same
A,99421,1788920403,-1,True,A_only
A,99435,1788924603,-1,True,A_only
A,99490,1788941103,-1,True,same
A,99517,1788949203,1,True,A_only
A,99537,1788955203,-1,True,same
A,99547,1788958203,1,True,A_only
A,99559,1788961803,-1,True,same
A,99579,1788967803,1,True,same
A,99615,1788978603,-1,True,same
A,99640,1788986103,1,True,A_only
A,99652,1788993303,-1,True,A_only
A,99657,1788994803,1,True,A_only
A,99672,1788999303,1,True,same
A,99688,1789004103,-1,True,A_only
A,99706,1789009503,-1,True,A_only
A,99730,1789016703,1,True,A_only
A,99742,1789020303,-1,True,same
A,99763,1789026603,1,True,A_only
A,99786,1789033503,1,True,same
A,99806,1789039503,1,True,same
A,99809,1789040403,-1,True,A_only
A,99830,1789046703,1,True,same
A,99839,1789049403,-1,True,A_only
A,99921,1789077603,1,True,same
A,99924,1789078503,-1,True,A_only
A,99933,1789081203,1,True,same
A,99945,1789084803,1,True,same
A,99961,1789089603,-1,True,A_only
A,99994,1789099503,1,True,same
A,100023,1789108203,-1,True,same
A,100024,1789108503,1,True,same
A,100094,1789129503,1,True,same
A,100095,1789129803,-1,True,same
A,100096,1789130103,1,True,same
A,100114,1789135503,-1,True,same
A,100175,1789153803,1,True,A_only
A,100176,1789154103,-1,True,same
A,100184,1789156503,1,True,A_only
A,100206,1789339803,1,True,same
A,100207,1789340103,-1,True,A_only
A,100211,1789341303,-1,True,A_only
A,100224,1789345203,-1,True,A_only
A,100236,1789348803,1,True,same
A,100239,1789349703,1,True,same
A,100251,1789353303,-1,True,A_only
A,100279,1789361703,1,True,same
A,100281,1789362303,-1,True,A_only
A,100289,1789364703,-1,True,A_only
A,100293,1789365903,-1,True,A_only
A,100343,1789380903,1,True,same
A,100359,1789385703,-1,True,A_only
A,100365,1789387503,1,True,same
A,100380,1789392003,1,True,same
A,100381,1789392303,-1,True,A_only
A,100430,1789407003,-1,True,A_only
A,100437,1789409103,1,True,A_only
A,100440,1789410003,-1,True,A_only
A,100442,1789410603,1,True,A_only
A,100463,1789416903,1,True,A_only
A,100475,1789424103,-1,True,A_only
A,100478,1789425003,1,True,A_only
A,100501,1789431903,1,True,A_only
A,100503,1789432503,1,True,A_only
B,35,1744670703,-1,True,same
B,46,1744674003,-1,True,B_only
B,48,1744674603,-1,True,B_only
B,50,1744675203,-1,True,B_only
B,56,1744677003,-1,True,B_only
B,76,1744683003,-1,False,same
B,78,1744683603,-1,False,B_only
B,112,1744693803,-1,True,same
B,162,1744708803,-1,True,B_only
B,194,1744718403,1,True,same
B,202,1744720803,1,True,same
B,218,1744725603,1,True,same
B,234,1744730403,1,True,B_only
B,282,1744744803,-1,True,same
B,293,1744748103,-1,True,same
B,297,1744749303,-1,True,B_only
B,324,1744761003,-1,False,same
B,343,1744766703,-1,False,same
B,358,1744771203,-1,False,same
B,365,1744773303,-1,False,B_only
B,378,1744777203,-1,False,same
B,398,1744783203,-1,False,same
B,406,1744785603,-1,False,same
B,427,1744791903,-1,False,same
B,442,1744796403,-1,False,B_only
B,452,1744799403,-1,False,B_only
B,458,1744801203,-1,False,B_only
B,477,1744806903,-1,True,same
B,500,1744813803,-1,True,same
B,526,1744821603,-1,False,same
B,540,1744825803,-1,False,B_only
B,543,1744826703,-1,True,same
B,562,1744832403,-1,False,same
B,565,1744833303,-1,False,B_only
B,567,1744833903,-1,False,B_only
B,591,1744844703,-1,False,same
B,594,1744845603,-1,False,B_only
B,597,1744846503,-1,False,B_only
B,600,1744847403,-1,False,B_only
B,608,1744849803,-1,False,B_only
B,615,1744851903,-1,False,B_only
B,619,1744853103,-1,False,B_only
B,629,1744856103,1,True,same
B,632,1744857003,-1,True,B_only
B,653,1744863303,-1,True,B_only
B,656,1744864203,-1,True,B_only
B,694,1744875603,1,True,same
B,697,1744876503,1,True,B_only
B,699,1744877103,1,True,B_only
B,707,1744879503,1,False,same
B,719,1744883103,1,True,B_only
B,784,1744902603,1,False,same
B,789,1744904103,1,False,B_only
B,794,1744905603,1,False,B_only
B,836,1744918203,1,True,same
B,915,1745205003,-1,False,same
B,924,1745207703,-1,False,B_only
B,968,1745220903,-1,False,same
B,980,1745224503,-1,False,B_only
B,994,1745228703,-1,False,same
B,997,1745229603,-1,False,B_only
B,1003,1745231403,-1,False,same
B,1010,1745233503,-1,False,B_only
B,1025,1745238003,-1,False,same
B,1039,1745242203,-1,False,same
B,1052,1745246103,-1,False,same
B,1070,1745251503,-1,False,B_only
B,1096,1745259303,-1,True,same
B,1110,1745263503,-1,True,same
B,1142,1745276703,-1,True,same
B,1150,1745279103,-1,False,same
B,1157,1745281203,1,True,same
B,1158,1745281503,-1,True,B_only
B,1163,1745283003,-1,True,B_only
B,1178,1745287503,-1,False,same
B,1203,1745295003,-1,False,same
B,1205,1745295603,-1,False,B_only
B,1209,1745296803,-1,True,B_only
B,1229,1745302803,-1,True,same
B,1245,1745307603,-1,True,B_only
B,1311,1745327403,1,False,same
B,1313,1745328003,1,False,B_only
B,1321,1745330403,1,False,same
B,1323,1745331003,1,False,B_only
B,1326,1745331903,1,False,B_only
B,1332,1745333703,1,False,B_only
B,1340,1745336103,1,False,B_only
B,1343,1745337003,1,False,B_only
B,1359,1745341803,1,False,same
B,1366,1745343903,1,False,B_only
B,1393,1745352003,1,True,same
B,1418,1745363103,1,False,same
B,1426,1745365503,1,False,B_only
B,1429,1745366403,1,False,B_only
B,1448,1745372103,1,False,B_only
B,1483,1745382603,1,False,B_only
B,1519,1745393403,1,False,same
B,1529,1745396403,1,False,B_only
B,1551,1745403003,1,True,B_only
B,1605,1745419203,1,False,same
B,1617,1745422803,1,False,B_only
B,1621,1745424003,1,False,B_only
B,1647,1745431803,1,True,same
B,1727,1745459403,-1,False,same
B,1732,1745460903,-1,False,B_only
B,1756,1745468103,-1,False,B_only
B,1761,1745469603,-1,True,B_only
B,1848,1745495703,-1,True,same
B,1857,1745498403,-1,True,B_only
B,1860,1745499303,-1,True,same
B,1878,1745504703,1,True,same
B,1886,1745507103,1,True,B_only
B,1946,1745525103,-1,True,same
B,1968,1745536503,-1,False,same
B,1984,1745541303,-1,False,B_only
B,1991,1745543403,-1,False,B_only
B,2005,1745547603,-1,True,B_only
B,2018,1745551503,-1,True,B_only
B,2055,1745562603,1,False,same
B,2059,1745563803,-1,True,same
B,2060,1745564103,1,False,B_only
B,2070,1745567103,1,False,B_only
B,2080,1745570103,1,False,B_only
B,2083,1745571003,1,False,B_only
B,2098,1745575503,1,False,B_only
B,2100,1745576103,1,False,B_only
B,2114,1745580303,1,True,same
B,2142,1745588703,1,False,same
B,2146,1745589903,1,False,B_only
B,2149,1745590803,1,False,B_only
B,2164,1745595303,1,False,B_only
B,2178,1745599503,1,False,B_only
B,2182,1745600703,1,False,B_only
B,2208,1745608503,1,True,same
B,2234,1745793003,-1,True,same
B,2284,1745808003,1,False,same
B,2288,1745809203,1,False,B_only
B,2303,1745813703,1,True,B_only
B,2406,1745844603,-1,True,same
B,2416,1745847603,-1,True,B_only
B,2439,1745854503,-1,False,same
B,2442,1745855403,-1,False,B_only
B,2459,1745860503,-1,False,same
B,2466,1745862603,-1,False,same
B,2487,1745868903,-1,False,same
B,2495,1745871303,-1,False,same
B,2516,1745881203,1,True,same
B,2517,1745881503,-1,True,same
B,2524,1745883603,1,True,B_only
B,2530,1745885403,1,True,B_only
B,2544,1745889603,1,False,same
B,2546,1745890203,1,False,B_only
B,2554,1745892603,1,False,same
B,2558,1745893803,1,False,B_only
B,2560,1745894403,1,False,B_only
B,2576,1745899203,1,False,same
B,2581,1745900703,1,False,B_only
B,2594,1745904603,1,True,same
B,2601,1745906703,1,True,B_only
B,2654,1745922603,1,True,B_only
B,2661,1745924703,1,True,B_only
B,2677,1745929503,1,True,same
B,2682,1745931003,1,True,B_only
B,2700,1745936403,1,True,same
B,2736,1745947203,-1,True,same
B,2741,1745948703,-1,True,B_only
B,2798,1745969403,1,True,same
B,2802,1745970603,1,True,B_only
B,2808,1745972403,-1,True,same
B,2818,1745975403,1,True,same
B,2842,1745982603,1,False,same
B,2860,1745988003,1,True,same
B,2919,1746005703,1,False,same
B,2930,1746009003,1,False,same
B,2937,1746011103,1,False,same
B,2940,1746012003,1,True,B_only
B,2950,1746015003,1,True,same
B,2972,1746021603,-1,True,same
B,2989,1746026703,-1,True,B_only
B,3069,1746054303,1,False,same
B,3072,1746055203,1,False,B_only
B,3097,1746062703,1,False,same
B,3099,1746063303,1,False,B_only
B,3107,1746065703,1,False,same
B,3137,1746074703,1,True,same
B,3206,1746095403,1,False,same
B,3218,1746099003,1,True,same
B,3228,1746102003,1,False,same
B,3238,1746105003,1,True,B_only
B,3271,1746114903,1,True,B_only
B,3279,1746117303,1,False,B_only
B,3294,1746121803,1,True,B_only
B,3297,1746122703,1,True,same
B,3338,1746138603,-1,True,same
B,3346,1746141003,-1,True,B_only
B,3363,1746146103,-1,False,same
B,3365,1746146703,-1,True,B_only
B,3371,1746148503,-1,True,B_only
B,3410,1746160203,-1,False,same
B,3412,1746160803,-1,True,B_only
B,3435,1746167703,-1,True,same
B,3453,1746173103,-1,True,same
B,3457,1746174303,-1,True,B_only
B,3463,1746176103,-1,True,B_only
B,3477,1746180303,-1,False,same
B,3482,1746181803,-1,False,B_only
B,3498,1746186603,-1,True,same
B,3516,1746192003,1,True,same
B,3518,1746192603,-1,True,B_only
B,3526,1746195003,1,True,B_only
B,3562,1746205803,1,False,same
B,3569,1746207903,1,False,B_only
B,3581,1746211503,1,True,same
B,3617,1746399003,-1,True,same
B,3631,1746403203,-1,False,same
B,3635,1746404403,-1,False,B_only
B,3657,1746411003,-1,False,same
B,3668,1746414303,-1,False,same
B,3684,1746419103,-1,False,B_only
B,3690,1746420903,-1,True,same
B,3769,1746444603,-1,True,same
B,3787,1746450003,-1,True,same
B,3791,1746451203,-1,True,B_only
B,3793,1746451803,-1,True,B_only
B,3798,1746453303,-1,True,B_only
B,3801,1746454203,-1,True,same
B,3805,1746455403,-1,True,B_only
B,3870,1746474903,-1,False,same
B,3874,1746476103,-1,False,B_only
B,3884,1746482703,-1,True,same
B,3938,1746498903,-1,False,same
B,3947,1746501603,-1,False,B_only
B,3968,1746507903,-1,True,same
B,4044,1746530703,-1,True,same
B,4051,1746532803,-1,True,B_only
B,4070,1746538503,-1,False,same
B,4074,1746539703,-1,False,same
B,4078,1746540903,-1,False,same
B,4097,1746546603,-1,False,same
B,4123,1746554403,-1,True,same
B,4151,1746562803,-1,False,same
B,4159,1746568803,-1,True,same
B,4173,1746573003,1,False,same
B,4180,1746575103,1,False,B_only
B,4197,1746580203,1,False,same
B,4203,1746582003,1,False,same
B,4205,1746582603,1,False,B_only
B,4231,1746590403,1,False,B_only
B,4239,1746592803,1,True,B_only
B,4351,1746626403,-1,True,same
B,4435,1746655203,1,True,same
B,4492,1746672303,-1,False,same
B,4494,1746672903,-1,False,B_only
B,4499,1746674403,-1,False,B_only
B,4545,1746688203,1,False,same
B,4546,1746688503,-1,True,same
B,4548,1746689103,1,False,B_only
B,4559,1746692403,1,False,B_only
B,4563,1746693603,1,False,B_only
B,4567,1746694803,1,False,B_only
B,4575,1746697203,1,False,B_only
B,4580,1746698703,1,False,B_only
B,4589,1746701403,1,False,B_only
B,4593,1746702603,1,False,B_only
B,4628,1746713103,1,True,same
B,4674,1746726903,1,False,same
B,4680,1746728703,1,True,same
B,4695,1746733203,1,True,same
B,4725,1746745803,-1,False,same
B,4729,1746747003,-1,False,B_only
B,4732,1746747903,-1,False,B_only
B,4736,1746749103,-1,False,B_only
B,4749,1746753003,-1,False,B_only
B,4765,1746757803,1,False,same
B,4801,1746768603,-1,True,same
B,4806,1746770103,1,True,same
B,4809,1746771003,-1,True,B_only
B,4816,1746773103,-1,True,B_only
B,4824,1746775503,-1,False,same
B,4831,1746777603,-1,False,B_only
B,4848,1746782703,-1,False,B_only
B,4850,1746783303,-1,False,B_only
B,4859,1746786003,-1,False,B_only
B,4866,1746788103,-1,False,B_only
B,4873,1746790203,-1,True,same
B,4885,1746793803,-1,False,B_only
B,4891,1746795603,-1,True,B_only
B,4901,1746798603,-1,False,same
B,4931,1746807603,-1,False,same
B,4944,1746811503,-1,False,B_only
B,4952,1746813903,-1,True,same
B,5003,1747005903,1,False,same
B,5005,1747006503,1,False,B_only
B,5008,1747007403,1,False,B_only
B,5015,1747009503,1,False,B_only
B,5030,1747014003,1,False,same
B,5033,1747014903,1,False,B_only
B,5039,1747016703,1,False,B_only
B,5043,1747017903,1,False,B_only
B,5047,1747019103,1,False,B_only
B,5081,1747029303,1,True,same
B,5113,1747038903,1,False,same
B,5142,1747047603,1,False,same
B,5150,1747050003,1,True,same
B,5263,1747087503,-1,True,same
B,5284,1747093803,-1,True,B_only
B,5290,1747095603,-1,True,same
B,5300,1747098603,-1,True,same
B,5302,1747099203,-1,True,B_only
B,5312,1747102203,1,True,same
B,5314,1747102803,-1,True,B_only
B,5320,1747104603,-1,True,B_only
B,5355,1747115103,-1,False,same
B,5359,1747116303,-1,False,B_only
B,5362,1747117203,-1,False,B_only
B,5374,1747120803,-1,False,same
B,5386,1747124403,-1,False,B_only
B,5398,1747128003,-1,False,B_only
B,5405,1747130103,-1,False,B_only
B,5407,1747130703,-1,False,B_only
B,5412,1747132203,-1,False,B_only
B,5417,1747133703,-1,False,B_only
B,5420,1747134603,-1,False,B_only
B,5426,1747136403,-1,True,same
B,5438,1747140003,1,True,same
B,5442,1747141203,1,False,B_only
B,5447,1747142703,1,False,same
B,5457,1747145703,1,False,same
B,5490,1747155603,1,True,B_only
B,5501,1747158903,1,True,B_only
B,5557,1747179303,-1,True,same
B,5562,1747180803,-1,True,B_only
B,5578,1747185603,1,False,same
B,5616,1747197003,1,False,same
B,5619,1747197903,1,True,same
B,5623,1747199103,1,True,same
B,5642,1747204803,1,True,B_only
B,5727,1747230303,1,False,same
B,5739,1747233903,1,False,B_only
B,5745,1747235703,1,False,B_only
B,5747,1747236303,1,False,B_only
B,5758,1747239603,1,False,B_only
B,5763,1747241103,1,False,same
B,5770,1747243203,1,False,B_only
B,5794,1747250403,1,True,same
B,5796,1747251003,1,True,B_only
B,5814,1747260003,1,True,B_only
B,5824,1747263003,-1,True,same
B,5829,1747264503,-1,True,same
B,5838,1747267203,-1,False,same
B,5842,1747268403,-1,False,B_only
B,5845,1747269303,-1,False,B_only
B,5853,1747271703,-1,False,same
B,5856,1747272603,-1,False,B_only
B,5858,1747273203,-1,False,B_only
B,5914,1747290003,1,False,same
B,5926,1747293603,-1,True,same
B,5932,1747295403,1,False,B_only
B,5958,1747303203,1,True,B_only
B,5991,1747313103,-1,False,same
B,6002,1747316403,-1,False,same
B,6006,1747317603,-1,False,B_only
B,6048,1747330203,-1,False,same
B,6053,1747331703,-1,False,B_only
B,6063,1747334703,-1,True,same
B,6102,1747350003,-1,False,same
B,6105,1747350903,-1,False,B_only
B,6109,1747352103,-1,False,B_only
B,6126,1747357203,-1,True,B_only
B,6141,1747361703,1,True,same
B,6142,1747362003,-1,True,B_only
B,6162,1747368003,1,False,same
B,6182,1747374003,1,True,same
B,6206,1747381203,1,True,same
B,6217,1747384503,1,False,same
B,6221,1747385703,1,True,B_only
B,6224,1747386603,1,False,B_only
B,6262,1747398003,1,True,same
B,6276,1747402203,1,True,B_only
B,6296,1747408203,1,True,B_only
B,6353,1747425303,-1,False,same
B,6359,1747427103,-1,False,same
B,6384,1747611303,-1,False,same
B,6401,1747616403,-1,False,same
B,6417,1747621203,-1,False,B_only
B,6419,1747621803,-1,False,B_only
B,6427,1747624203,-1,False,B_only
B,6430,1747625103,-1,False,B_only
B,6447,1747630203,-1,True,same
B,6533,1747656003,-1,True,same
B,6665,1747699203,1,False,same
B,6673,1747701603,1,False,same
B,6682,1747704303,1,False,B_only
B,6704,1747710903,1,False,same
B,6709,1747712403,1,False,B_only
B,6713,1747713603,1,False,B_only
B,6721,1747716003,1,True,B_only
B,6786,1747735503,-1,False,same
B,6789,1747736403,-1,False,B_only
B,6792,1747737303,-1,False,B_only
B,6810,1747742703,-1,True,same
B,6820,1747745703,-1,False,same
B,6846,1747753503,-1,False,same
B,6851,1747755003,-1,False,B_only
B,6856,1747756503,-1,False,B_only
B,6862,1747758303,-1,False,B_only
B,6866,1747759503,-1,False,B_only
B,6868,1747760103,-1,False,B_only
B,6884,1747764903,-1,True,same
B,6910,1747772703,-1,False,same
B,6923,1747780203,-1,True,same
B,6925,1747780803,-1,True,B_only
B,6929,1747782003,-1,True,B_only
B,6955,1747789803,-1,False,same
B,6964,1747792503,-1,True,B_only
B,6968,1747793703,-1,True,B_only
B,6989,1747800003,-1,False,B_only
B,6991,1747800603,-1,False,B_only
B,6993,1747801203,-1,False,B_only
B,6999,1747803003,-1,True,same
B,7025,1747810803,-1,False,same
B,7034,1747813503,-1,True,B_only
B,7069,1747824003,-1,True,B_only
B,7074,1747825503,-1,True,B_only
B,7079,1747827003,-1,True,same
B,7095,1747831803,1,True,same
B,7108,1747835703,1,True,B_only
B,7113,1747837203,1,True,B_only
B,7167,1747853403,-1,True,same
B,7179,1747857003,-1,False,same
B,7199,1747866603,-1,True,same
B,7221,1747873203,-1,True,same
B,7246,1747880703,-1,False,same
B,7258,1747884303,-1,False,same
B,7278,1747890303,-1,True,same
B,7355,1747913403,1,True,same
B,7390,1747923903,1,True,same
B,7402,1747927503,1,True,B_only
B,7493,1747958403,-1,True,same
B,7502,1747961103,-1,False,same
B,7504,1747961703,1,True,same
B,7508,1747962903,-1,False,B_only
B,7511,1747963803,-1,False,B_only
B,7518,1747965903,-1,False,B_only
B,7588,1747986903,-1,False,same
B,7612,1747994103,-1,False,B_only
B,7617,1747995603,-1,False,B_only
B,7619,1747996203,-1,False,B_only
B,7624,1747997703,-1,False,B_only
B,7631,1747999803,-1,True,same
B,7652,1748006103,-1,False,same
B,7663,1748009403,-1,False,B_only
B,7676,1748013303,-1,False,B_only
B,7695,1748019003,-1,False,B_only
B,7700,1748020503,-1,False,B_only
B,7708,1748022903,-1,False,same
B,7716,1748025303,-1,True,same
B,7753,1748213103,1,False,same
B,7756,1748214003,1,False,B_only
B,7761,1748215503,1,False,B_only
B,7778,1748220603,1,False,same
B,7783,1748222103,1,False,B_only
B,7785,1748222703,1,False,B_only
B,7804,1748228403,1,False,B_only
B,7810,1748230203,1,False,B_only
B,7816,1748232003,1,False,B_only
B,7822,1748233803,1,False,B_only
B,7824,1748234403,1,True,B_only
B,7889,1748253903,1,False,same
B,7899,1748256903,1,False,B_only
B,7909,1748259903,1,True,same
B,8006,1748302803,-1,False,same
B,8013,1748304903,-1,False,same
B,8017,1748306103,-1,False,same
B,8035,1748311503,1,False,same
B,8055,1748317503,-1,False,B_only
B,8106,1748332803,1,False,same
B,8108,1748333403,-1,True,same
B,8110,1748334003,1,False,B_only
B,8119,1748336703,1,False,B_only
B,8134,1748341203,1,False,same
B,8142,1748343603,1,False,B_only
B,8155,1748347503,1,True,same
B,8166,1748350803,1,True,B_only
B,8180,1748355003,1,True,same
B,8202,1748361603,1,True,B_only
B,8249,1748375703,-1,False,same
B,8255,1748377503,-1,True,B_only
B,8258,1748378403,-1,True,B_only
B,8264,1748383803,-1,True,same
B,8296,1748393403,-1,False,same
B,8311,1748397903,1,True,same
B,8318,1748400003,-1,True,B_only
B,8341,1748406903,1,False,same
B,8342,1748407203,-1,True,B_only
B,8344,1748407803,1,True,same
B,8388,1748421003,-1,False,same
B,8408,1748427003,-1,False,same
B,8443,1748437503,-1,True,same
B,8480,1748448603,1,True,same
B,8492,1748452203,1,False,same
B,8501,1748454903,1,True,B_only
B,8524,1748461803,1,True,same
B,8569,1748478903,1,False,same
B,8583,1748483103,1,False,same
B,8612,1748491803,1,False,B_only
B,8614,1748492403,1,False,B_only
B,8627,1748496303,1,True,same
B,8705,1748519703,-1,True,same
B,8726,1748526003,-1,False,same
B,8729,1748526903,-1,False,B_only
B,8734,1748528403,-1,False,B_only
B,8764,1748537403,-1,False,same
B,8776,1748541003,-1,False,B_only
B,8780,1748542203,-1,True,same
B,8831,1748561103,1,True,same
B,8836,1748562603,1,False,same
B,8851,1748567103,1,False,same
B,8875,1748574303,1,False,same
B,8895,1748580303,1,True,same
B,8902,1748582403,1,True,same
B,8917,1748586903,1,True,B_only
B,8926,1748589603,1,True,same
B,8997,1748610903,-1,True,same
B,9017,1748616903,1,False,same
B,9020,1748617803,1,False,B_only
B,9038,1748623203,1,True,B_only
B,9054,1748628003,1,True,B_only
B,9111,1748821803,-1,False,same
B,9119,1748824203,-1,False,B_only
B,9128,1748826903,-1,False,B_only
B,9141,1748830803,-1,False,B_only
B,9145,1748832003,-1,False,B_only
B,9147,1748832603,-1,False,B_only
B,9154,1748834703,-1,False,B_only
B,9215,1748853003,-1,False,same
B,9220,1748854503,-1,False,B_only
B,9234,1748858703,-1,False,B_only
B,9239,1748860203,-1,False,B_only
B,9241,1748860803,-1,False,B_only
B,9245,1748862003,-1,False,B_only
B,9267,1748868603,-1,True,same
B,9295,1748877003,-1,False,same
B,9297,1748877603,-1,False,B_only
B,9303,1748879403,-1,False,B_only
B,9307,1748880603,-1,False,same
B,9312,1748882103,-1,False,B_only
B,9322,1748885103,-1,False,B_only
B,9329,1748887203,-1,True,B_only
B,9358,1748895903,-1,False,same
B,9382,1748906703,-1,False,same
B,9389,1748908803,-1,False,same
B,9409,1748914803,1,True,same
B,9417,1748917203,-1,True,B_only
B,9422,1748918703,1,True,B_only
B,9446,1748925903,1,True,same
B,9458,1748929503,1,True,same
B,9464,1748931303,1,True,B_only
B,9476,1748934903,1,False,same
B,9481,1748936403,1,False,B_only
B,9494,1748940303,1,True,B_only
B,9505,1748943603,1,True,B_only
B,9514,1748946303,1,False,B_only
B,9523,1748949003,1,False,B_only
B,9540,1748954103,1,True,same
B,9562,1748960703,1,False,same
B,9564,1748961303,1,False,B_only
B,9567,1748962203,1,False,B_only
B,9571,1748963403,1,False,B_only
B,9579,1748965803,1,False,B_only
B,9585,1748967603,1,False,B_only
B,9592,1748969703,1,False,B_only
B,9608,1748974503,1,True,same
B,9660,1748993703,-1,False,same
B,9665,1748995203,-1,False,B_only
B,9669,1748996403,-1,False,B_only
B,9671,1748997003,-1,False,B_only
B,9677,1748998803,1,True,same
B,9695,1749004203,-1,False,same
B,9699,1749005403,1,True,same
B,9700,1749005703,-1,False,B_only
B,9706,1749007503,-1,False,B_only
B,9734,1749015903,-1,True,same
B,9810,1749038703,1,True,same
B,9812,1749039303,1,True,B_only
B,9815,1749040203,1,True,B_only
B,9847,1749049803,-1,False,same
B,9851,1749051003,-1,False,B_only
B,9855,1749052203,-1,False,B_only
B,9859,1749053403,-1,False,B_only
B,9865,1749055203,-1,False,B_only
B,9869,1749056403,-1,False,B_only
B,9873,1749057603,-1,False,B_only
B,9888,1749062103,-1,True,same
B,9956,1749086103,-1,True,same
B,9971,1749090603,1,True,same
B,9977,1749092403,1,True,same
B,9980,1749093303,1,True,B_only
B,10013,1749103203,1,True,same
B,10022,1749105903,1,True,B_only
B,10078,1749122703,-1,True,same
B,10142,1749141903,1,False,same
B,10148,1749143703,1,False,B_only
B,10152,1749144903,1,False,B_only
B,10156,1749146103,1,False,B_only
B,10162,1749147903,1,True,same
B,10211,1749166203,-1,True,same
B,10224,1749170103,-1,False,same
B,10236,1749173703,-1,False,same
B,10248,1749177303,-1,False,B_only
B,10252,1749178503,-1,False,B_only
B,10280,1749186903,-1,True,same
B,10304,1749194103,-1,True,B_only
B,10312,1749196503,1,True,same
B,10341,1749205203,1,True,same
B,10370,1749213903,1,True,same
B,10374,1749215103,1,True,B_only
B,10402,1749223503,1,False,same
B,10410,1749225903,1,False,B_only
B,10423,1749229803,1,False,B_only
B,10441,1749235203,1,True,same
B,10463,1749241803,1,False,same
B,10467,1749243003,1,False,B_only
B,10469,1749420303,1,True,B_only
B,10507,1749431703,1,True,same
B,10512,1749433203,1,False,B_only
B,10520,1749435603,1,False,same
B,10522,1749436203,1,False,B_only
B,10534,1749439803,1,False,B_only
B,10554,1749445803,1,True,same
B,10583,1749454503,-1,False,same
B,10588,1749456003,-1,False,B_only
B,10594,1749457803,-1,False,B_only
B,10601,1749459903,-1,False,B_only
B,10603,1749460503,-1,False,B_only
B,10609,1749462303,-1,True,B_only
B,10634,1749469803,-1,True,same
B,10699,1749489303,-1,False,same
B,10701,1749489903,-1,False,B_only
B,10707,1749491703,-1,False,B_only
B,10715,1749494103,-1,True,same
B,10756,1749510003,1,False,same
B,10801,1749523503,1,False,same
B,10809,1749525903,1,False,B_only
B,10816,1749528003,1,False,B_only
B,10819,1749528903,1,False,B_only
B,10825,1749530703,1,True,same
B,10856,1749540003,-1,True,same
B,10869,1749543903,-1,False,same
B,10877,1749546303,-1,False,B_only
B,10881,1749547503,-1,False,B_only
B,10909,1749555903,-1,True,same
B,10936,1749564003,-1,False,same
B,10959,1749570903,-1,True,B_only
B,10996,1749582003,1,True,same
B,11039,1749598503,1,True,same
B,11056,1749603603,-1,True,same
B,11065,1749606303,-1,True,same
B,11092,1749614403,-1,False,same
B,11098,1749616203,-1,False,same
B,11106,1749618603,-1,True,same
B,11152,1749632403,-1,False,same
B,11188,1749643203,-1,True,same
B,11198,1749646203,-1,True,same
B,11204,1749648003,-1,True,B_only
B,11260,1749664803,1,True,same
B,11313,1749684303,-1,False,same
B,11315,1749684903,-1,False,B_only
B,11320,1749686403,-1,False,B_only
B,11331,1749689703,-1,False,B_only
B,11340,1749692403,-1,False,same
B,11345,1749693903,-1,False,B_only
B,11356,1749697203,-1,False,same
B,11362,1749699003,-1,False,B_only
B,11364,1749699603,-1,False,B_only
B,11378,1749703803,-1,True,same
B,11419,1749716103,1,False,same
B,11429,1749719103,1,True,B_only
B,11457,1749727503,-1,True,same
B,11458,1749727803,1,True,same
B,11478,1749733803,-1,True,same
B,11490,1749737403,-1,False,same
B,11493,1749738303,-1,False,B_only
B,11511,1749743703,-1,True,B_only
B,11514,1749744603,-1,True,B_only
B,11519,1749746103,-1,True,B_only
B,11521,1749746703,-1,True,B_only
B,11581,1749768303,1,True,same
B,11585,1749769503,1,True,B_only
B,11634,1749784203,-1,False,same
B,11642,1749786603,-1,False,B_only
B,11649,1749788703,-1,False,B_only
B,11653,1749789903,-1,True,same
B,11762,1749822603,-1,False,same
B,11774,1749826203,-1,False,B_only
B,11789,1749830703,-1,True,B_only
B,11808,1749836403,-1,False,B_only
B,11815,1749838503,-1,True,same
B,11862,1750029303,-1,False,same
