ema_periods,periodos_htf_min,buf_bp,rr,max_concurrent_por_direccion,valid_bars,orden_viva,max_bars_trade,fixed_lot,entrada_viva,una_operacion_a_la_vez,n_sig,n_fill,n_win,n_loss,n_none,n_open_timeout,n_skip_stop,n_skip_concurrency,n_trades,win_rate,expectancy_r,expectancy_usd,max_drawdown_r
17,200,3.2,3.0,3,10,True,500,0.01,False,True,7613,1105,257,828,61,19,16,6431,1104,0.2368663594470046,0.852274631460091,0.1327077241445509,17.9740819582388
17,350,0.2,0.5,1,10,True,500,0.01,False,True,5996,3160,2207,953,1622,0,19,1194,3160,0.6984177215189873,0.16480735619275008,0.015426418797855765,14.44208447350476
17,350,0.2,0.5,2,10,True,500,0.01,False,True,5996,3160,2207,953,1622,0,19,1194,3160,0.6984177215189873,0.16480735619275008,0.015426418797855765,14.44208447350476
17,350,0.2,0.5,3,10,True,500,0.01,False,True,5996,3160,2207,953,1622,0,19,1194,3160,0.6984177215189873,0.16480735619275008,0.015426418797855765,14.44208447350476
17,350,0.2,1.0,1,10,True,500,0.01,False,True,5996,2776,1395,1378,762,2,19,2439,2775,0.5030652722683014,0.2764755934198629,0.030421999397192527,20.539182459329197
17,350,0.2,1.0,2,10,True,500,0.01,False,True,5996,2776,1395,1378,762,2,19,2439,2775,0.5030652722683014,0.2764755934198629,0.030421999397192527,20.539182459329197
17,350,0.2,1.0,3,10,True,500,0.01,False,True,5996,2776,1395,1378,762,2,19,2439,2775,0.5030652722683014,0.2764755934198629,0.030421999397192527,20.539182459329197
17,350,0.2,1.5,1,10,True,500,0.01,False,True,5996,2269,914,1351,350,3,19,3358,2268,0.40353200883002205,0.42949858632934296,0.05153477922483767,21.395999515561414
17,350,0.2,1.5,2,10,True,500,0.01,False,True,5996,2269,914,1351,350,3,19,3358,2268,0.40353200883002205,0.42949858632934296,0.05153477922483767,21.395999515561414
17,350,0.2,1.5,3,10,True,500,0.01,False,True,5996,2269,914,1351,350,3,19,3358,2268,0.40353200883002205,0.42949858632934296,0.05153477922483767,21.395999515561414
17,350,0.2,2.0,1,10,True,500,0.01,False,True,5996,1828,589,1230,200,8,19,3949,1827,0.3238042880703683,0.49186109291878155,0.06738531417017488,18.89764512588971
17,350,0.2,2.0,2,10,True,500,0.01,False,True,5996,1828,589,1230,200,8,19,3949,1827,0.3238042880703683,0.49186109291878155,0.06738531417017488,18.89764512588971
17,350,0.2,2.0,3,10,True,500,0.01,False,True,5996,1828,589,1230,200,8,19,3949,1827,0.3238042880703683,0.49186109291878155,0.06738531417017488,18.89764512588971
17,350,0.2,2.5,1,10,True,500,0.01,False,True,5996,1508,401,1094,128,12,19,4341,1507,0.2682274247491639,0.6333924469692832,0.09010675554457771,28.661597702527956
17,350,0.2,2.5,2,10,True,500,0.01,False,True,5996,1508,401,1094,128,12,19,4341,1507,0.2682274247491639,0.6333924469692832,0.09010675554457771,28.661597702527956
17,350,0.2,2.5,3,10,True,500,0.01,False,True,5996,1508,401,1094,128,12,19,4341,1507,0.2682274247491639,0.6333924469692832,0.09010675554457771,28.661597702527956
17,350,0.2,3.0,1,10,True,500,0.01,False,True,5996,1308,303,987,80,17,19,4589,1307,0.23488372093023255,0.7872054005866788,0.10780992435976966,21.952046726810295
17,350,0.2,3.0,2,10,True,500,0.01,False,True,5996,1308,303,987,80,17,19,4589,1307,0.23488372093023255,0.7872054005866788,0.10780992435976966,21.952046726810295
17,350,0.2,3.0,3,10,True,500,0.01,False,True,5996,1308,303,987,80,17,19,4589,1307,0.23488372093023255,0.7872054005866788,0.10780992435976966,21.952046726810295
17,350,0.7,0.5,1,10,True,500,0.01,False,True,5996,3128,2176,952,1582,0,16,1269,3128,0.6956521739130435,0.19778686506357102,0.017256873207685795,14.248311596283552
17,350,0.7,0.5,2,10,True,500,0.01,False,True,5996,3128,2176,952,1582,0,16,1269,3128,0.6956521739130435,0.19778686506357102,0.017256873207685795,14.248311596283552
17,350,0.7,0.5,3,10,True,500,0.01,False,True,5996,3128,2176,952,1582,0,16,1269,3128,0.6956521739130435,0.19778686506357102,0.017256873207685795,14.248311596283552
17,350,0.7,1.0,1,10,True,500,0.01,False,True,5996,2711,1357,1351,724,2,16,2545,2710,0.5011078286558346,0.3075080828634599,0.031941018419778346,19.60296177329269
17,350,0.7,1.0,2,10,True,500,0.01,False,True,5996,2711,1357,1351,724,2,16,2545,2710,0.5011078286558346,0.3075080828634599,0.031941018419778346,19.60296177329269
17,350,0.7,1.0,3,10,True,500,0.01,False,True,5996,2711,1357,1351,724,2,16,2545,2710,0.5011078286558346,0.3075080828634599,0.031941018419778346,19.60296177329269
17,350,0.7,1.5,1,10,True,500,0.01,False,True,5996,2195,873,1318,319,3,16,3466,2194,0.3984481971702419,0.42921692111572674,0.05283041084806289,23.617060049466318
17,350,0.7,1.5,2,10,True,500,0.01,False,True,5996,2195,873,1318,319,3,16,3466,2194,0.3984481971702419,0.42921692111572674,0.05283041084806289,23.617060049466318
17,350,0.7,1.5,3,10,True,500,0.01,False,True,5996,2195,873,1318,319,3,16,3466,2194,0.3984481971702419,0.42921692111572674,0.05283041084806289,23.617060049466318
17,350,0.7,2.0,1,10,True,500,0.01,False,True,5996,1768,569,1190,175,8,16,4037,1767,0.3234792495736214,0.5316477023458391,0.07201668222292441,16.718242072769044
17,350,0.7,2.0,2,10,True,500,0.01,False,True,5996,1768,569,1190,175,8,16,4037,1767,0.3234792495736214,0.5316477023458391,0.07201668222292441,16.718242072769044
17,350,0.7,2.0,3,10,True,500,0.01,False,True,5996,1768,569,1190,175,8,16,4037,1767,0.3234792495736214,0.5316477023458391,0.07201668222292441,16.718242072769044
17,350,0.7,2.5,1,10,True,500,0.01,False,True,5996,1471,389,1068,109,13,16,4400,1470,0.2669869595058339,0.6558089609983708,0.09542970470078314,28.58711827101837
17,350,0.7,2.5,2,10,True,500,0.01,False,True,5996,1471,389,1068,109,13,16,4400,1470,0.2669869595058339,0.6558089609983708,0.09542970470078314,28.58711827101837
17,350,0.7,2.5,3,10,True,500,0.01,False,True,5996,1471,389,1068,109,13,16,4400,1470,0.2669869595058339,0.6558089609983708,0.09542970470078314,28.58711827101837
17,350,0.7,3.0,1,10,True,500,0.01,False,True,5996,1284,300,966,70,17,16,4626,1283,0.23696682464454977,0.7816771996459015,0.10842317783670878,21.953247702372323
17,350,0.7,3.0,2,10,True,500,0.01,False,True,5996,1284,300,966,70,17,16,4626,1283,0.23696682464454977,0.7816771996459015,0.10842317783670878,21.953247702372323
17,350,0.7,3.0,3,10,True,500,0.01,False,True,5996,1284,300,966,70,17,16,4626,1283,0.23696682464454977,0.7816771996459015,0.10842317783670878,21.953247702372323
17,350,1.2,0.5,1,10,True,500,0.01,False,True,5996,3111,2154,957,1542,0,16,1326,3111,0.6923818707810994,0.19932060289639206,0.017515542249339558,18.040403473391258
17,350,1.2,0.5,2,10,True,500,0.01,False,True,5996,3111,2154,957,1542,0,16,1326,3111,0.6923818707810994,0.19932060289639206,0.017515542249339558,18.040403473391258
17,350,1.2,0.5,3,10,True,500,0.01,False,True,5996,3111,2154,957,1542,0,16,1326,3111,0.6923818707810994,0.19932060289639206,0.017515542249339558,18.040403473391258
17,350,1.2,1.0,1,10,True,500,0.01,False,True,5996,2676,1329,1344,675,2,16,2629,2675,0.49719416386083054,0.31381683543967676,0.03382375014637665,18.520835775142928
17,350,1.2,1.0,2,10,True,500,0.01,False,True,5996,2676,1329,1344,675,2,16,2629,2675,0.49719416386083054,0.31381683543967676,0.03382375014637665,18.520835775142928
17,350,1.2,1.0,3,10,True,500,0.01,False,True,5996,2676,1329,1344,675,2,16,2629,2675,0.49719416386083054,0.31381683543967676,0.03382375014637665,18.520835775142928
17,350,1.2,1.5,1,10,True,500,0.01,False,True,5996,2156,856,1296,302,3,16,3522,2155,0.39776951672862454,0.4329270273784409,0.05487256855773811,22.35954928936536
17,350,1.2,1.5,2,10,True,500,0.01,False,True,5996,2156,856,1296,302,3,16,3522,2155,0.39776951672862454,0.4329270273784409,0.05487256855773811,22.35954928936536
17,350,1.2,1.5,3,10,True,500,0.01,False,True,5996,2156,856,1296,302,3,16,3522,2155,0.39776951672862454,0.4329270273784409,0.05487256855773811,22.35954928936536
17,350,1.2,2.0,1,10,True,500,0.01,False,True,5996,1723,546,1168,163,8,16,4094,1722,0.3185530921820303,0.5409400585801845,0.07159053817128147,18.572454208752106
17,350,1.2,2.0,2,10,True,500,0.01,False,True,5996,1723,546,1168,163,8,16,4094,1722,0.3185530921820303,0.5409400585801845,0.07159053817128147,18.572454208752106
17,350,1.2,2.0,3,10,True,500,0.01,False,True,5996,1723,546,1168,163,8,16,4094,1722,0.3185530921820303,0.5409400585801845,0.07159053817128147,18.572454208752106
17,350,1.2,2.5,1,10,True,500,0.01,False,True,5996,1427,379,1034,102,13,16,4451,1426,0.26822363765038926,0.6800108472913632,0.09936382444758299,25.062585114272224
17,350,1.2,2.5,2,10,True,500,0.01,False,True,5996,1427,379,1034,102,13,16,4451,1426,0.26822363765038926,0.6800108472913632,0.09936382444758299,25.062585114272224
17,350,1.2,2.5,3,10,True,500,0.01,False,True,5996,1427,379,1034,102,13,16,4451,1426,0.26822363765038926,0.6800108472913632,0.09936382444758299,25.062585114272224
17,350,1.2,3.0,1,10,True,500,0.01,False,True,5996,1252,294,940,68,17,16,4660,1251,0.23824959481361427,0.8137168353285789,0.1122827867770092,20.94174290563376
17,350,1.2,3.0,2,10,True,500,0.01,False,True,5996,1252,294,940,68,17,16,4660,1251,0.23824959481361427,0.8137168353285789,0.1122827867770092,20.94174290563376
17,350,1.2,3.0,3,10,True,500,0.01,False,True,5996,1252,294,940,68,17,16,4660,1251,0.23824959481361427,0.8137168353285789,0.1122827867770092,20.94174290563376
17,350,1.7,0.5,1,10,True,500,0.01,False,True,5996,3092,2141,951,1511,0,15,1377,3092,0.6924320827943079,0.1927671062990668,0.017702876604515142,18.79484665559493
17,350,1.7,0.5,2,10,True,500,0.01,False,True,5996,3092,2141,951,1511,0,15,1377,3092,0.6924320827943079,0.1927671062990668,0.017702876604515142,18.79484665559493
17,350,1.7,0.5,3,10,True,500,0.01,False,True,5996,3092,2141,951,1511,0,15,1377,3092,0.6924320827943079,0.1927671062990668,0.017702876604515142,18.79484665559493
17,350,1.7,1.0,1,10,True,500,0.01,False,True,5996,2620,1308,1309,638,2,15,2723,2619,0.49980894153611005,0.29608530404878464,0.03397490831911234,15.32077959251405
17,350,1.7,1.0,2,10,True,500,0.01,False,True,5996,2620,1308,1309,638,2,15,2723,2619,0.49980894153611005,0.29608530404878464,0.03397490831911234,15.32077959251405
17,350,1.7,1.0,3,10,True,500,0.01,False,True,5996,2620,1308,1309,638,2,15,2723,2619,0.49980894153611005,0.29608530404878464,0.03397490831911234,15.32077959251405
17,350,1.7,1.5,1,10,True,500,0.01,False,True,5996,2097,826,1267,280,3,15,3604,2096,0.39464882943143814,0.45760641540170016,0.05747834327063592,21.66782801093916
17,350,1.7,1.5,2,10,True,500,0.01,False,True,5996,2097,826,1267,280,3,15,3604,2096,0.39464882943143814,0.45760641540170016,0.05747834327063592,21.66782801093916
17,350,1.7,1.5,3,10,True,500,0.01,False,True,5996,2097,826,1267,280,3,15,3604,2096,0.39464882943143814,0.45760641540170016,0.05747834327063592,21.66782801093916
17,350,1.7,2.0,1,10,True,500,0.01,False,True,5996,1675,529,1137,150,8,15,4156,1674,0.3175270108043217,0.546004863326891,0.07318015606501299,18.688736500265463
17,350,1.7,2.0,2,10,True,500,0.01,False,True,5996,1675,529,1137,150,8,15,4156,1674,0.3175270108043217,0.546004863326891,0.07318015606501299,18.688736500265463
17,350,1.7,2.0,3,10,True,500,0.01,False,True,5996,1675,529,1137,150,8,15,4156,1674,0.3175270108043217,0.546004863326891,0.07318015606501299,18.688736500265463
17,350,1.7,2.5,1,10,True,500,0.01,False,True,5996,1400,361,1025,96,13,15,4485,1399,0.26046176046176045,0.6884221182486129,0.09918405773061904,25.026005214143538
17,350,1.7,2.5,2,10,True,500,0.01,False,True,5996,1400,361,1025,96,13,15,4485,1399,0.26046176046176045,0.6884221182486129,0.09918405773061904,25.026005214143538
17,350,1.7,2.5,3,10,True,500,0.01,False,True,5996,1400,361,1025,96,13,15,4485,1399,0.26046176046176045,0.6884221182486129,0.09918405773061904,25.026005214143538
17,350,1.7,3.0,1,10,True,500,0.01,False,True,5996,1223,290,916,68,16,15,4690,1222,0.24046434494195687,0.7984392991256839,0.1150899876969123,20.943382227456482
17,350,1.7,3.0,2,10,True,500,0.01,False,True,5996,1223,290,916,68,16,15,4690,1222,0.24046434494195687,0.7984392991256839,0.1150899876969123,20.943382227456482
17,350,1.7,3.0,3,10,True,500,0.01,False,True,5996,1223,290,916,68,16,15,4690,1222,0.24046434494195687,0.7984392991256839,0.1150899876969123,20.943382227456482
17,350,2.2,0.5,1,10,True,500,0.01,False,True,5996,3077,2135,942,1464,0,14,1440,3077,0.693857653558661,0.20889639977385377,0.018886894427389233,13.309169466488793
17,350,2.2,0.5,2,10,True,500,0.01,False,True,5996,3077,2135,942,1464,0,14,1440,3077,0.693857653558661,0.20889639977385377,0.018886894427389233,13.309169466488793
17,350,2.2,0.5,3,10,True,500,0.01,False,True,5996,3077,2135,942,1464,0,14,1440,3077,0.693857653558661,0.20889639977385377,0.018886894427389233,13.309169466488793
17,350,2.2,1.0,1,10,True,500,0.01,False,True,5996,2572,1282,1287,595,2,14,2815,2571,0.4990268586998832,0.3140726429484414,0.03525410782495908,17.092088541979933
17,350,2.2,1.0,2,10,True,500,0.01,False,True,5996,2572,1282,1287,595,2,14,2815,2571,0.4990268586998832,0.3140726429484414,0.03525410782495908,17.092088541979933
17,350,2.2,1.0,3,10,True,500,0.01,False,True,5996,2572,1282,1287,595,2,14,2815,2571,0.4990268586998832,0.3140726429484414,0.03525410782495908,17.092088541979933
17,350,2.2,1.5,1,10,True,500,0.01,False,True,5996,2044,795,1245,263,3,14,3675,2043,0.3897058823529412,0.4432563314601468,0.05847256202101936,24.13250995310875
17,350,2.2,1.5,2,10,True,500,0.01,False,True,5996,2044,795,1245,263,3,14,3675,2043,0.3897058823529412,0.4432563314601468,0.05847256202101936,24.13250995310875
17,350,2.2,1.5,3,10,True,500,0.01,False,True,5996,2044,795,1245,263,3,14,3675,2043,0.3897058823529412,0.4432563314601468,0.05847256202101936,24.13250995310875
17,350,2.2,2.0,1,10,True,500,0.01,False,True,5996,1630,516,1105,145,8,14,4207,1629,0.3183220234423196,0.5684952044268933,0.07778717100067745,19.757427976086774
17,350,2.2,2.0,2,10,True,500,0.01,False,True,5996,1630,516,1105,145,8,14,4207,1629,0.3183220234423196,0.5684952044268933,0.07778717100067745,19.757427976086774
17,350,2.2,2.0,3,10,True,500,0.01,False,True,5996,1630,516,1105,145,8,14,4207,1629,0.3183220234423196,0.5684952044268933,0.07778717100067745,19.757427976086774
17,350,2.2,2.5,1,10,True,500,0.01,False,True,5996,1365,356,995,90,13,14,4527,1364,0.26350851221317545,0.7043351733781978,0.10326376958538318,24.274143219739074
17,350,2.2,2.5,2,10,True,500,0.01,False,True,5996,1365,356,995,90,13,14,4527,1364,0.26350851221317545,0.7043351733781978,0.10326376958538318,24.274143219739074
17,350,2.2,2.5,3,10,True,500,0.01,False,True,5996,1365,356,995,90,13,14,4527,1364,0.26350851221317545,0.7043351733781978,0.10326376958538318,24.274143219739074
17,350,2.2,3.0,1,10,True,500,0.01,False,True,5996,1193,286,890,64,16,14,4725,1192,0.24319727891156462,0.817281054233956,0.11952948235681925,20.945134819783902
17,350,2.2,3.0,2,10,True,500,0.01,False,True,5996,1193,286,890,64,16,14,4725,1192,0.24319727891156462,0.817281054233956,0.11952948235681925,20.945134819783902
17,350,2.2,3.0,3,10,True,500,0.01,False,True,5996,1193,286,890,64,16,14,4725,1192,0.24319727891156462,0.817281054233956,0.11952948235681925,20.945134819783902
17,350,2.7,0.5,1,10,True,500,0.01,False,True,5996,3055,2118,937,1404,0,14,1522,3055,0.6932896890343699,0.20205839595802166,0.018665418146105617,12.671882222735757
17,350,2.7,0.5,2,10,True,500,0.01,False,True,5996,3055,2118,937,1404,0,14,1522,3055,0.6932896890343699,0.20205839595802166,0.018665418146105617,12.671882222735757
17,350,2.7,0.5,3,10,True,500,0.01,False,True,5996,3055,2118,937,1404,0,14,1522,3055,0.6932896890343699,0.20205839595802166,0.018665418146105617,12.671882222735757
17,350,2.7,1.0,1,10,True,500,0.01,False,True,5996,2523,1254,1266,558,2,14,2901,2522,0.4976190476190476,0.3512607436549215,0.038435474850861594,15.788658768415871
17,350,2.7,1.0,2,10,True,500,0.01,False,True,5996,2523,1254,1266,558,2,14,2901,2522,0.4976190476190476,0.3512607436549215,0.038435474850861594,15.788658768415871
17,350,2.7,1.0,3,10,True,500,0.01,False,True,5996,2523,1254,1266,558,2,14,2901,2522,0.4976190476190476,0.3512607436549215,0.038435474850861594,15.788658768415871
17,350,2.7,1.5,1,10,True,500,0.01,False,True,5996,1981,777,1200,252,3,14,3749,1980,0.3930197268588771,0.4782011309533162,0.06284202694150243,23.061413720733356
17,350,2.7,1.5,2,10,True,500,0.01,False,True,5996,1981,777,1200,252,3,14,3749,1980,0.3930197268588771,0.4782011309533162,0.06284202694150243,23.061413720733356
17,350,2.7,1.5,3,10,True,500,0.01,False,True,5996,1981,777,1200,252,3,14,3749,1980,0.3930197268588771,0.4782011309533162,0.06284202694150243,23.061413720733356
17,350,2.7,2.0,1,10,True,500,0.01,False,True,5996,1577,496,1072,132,8,14,4273,1576,0.3163265306122449,0.5711944692695756,0.08043810813818505,21.739815096562324
17,350,2.7,2.0,2,10,True,500,0.01,False,True,5996,1577,496,1072,132,8,14,4273,1576,0.3163265306122449,0.5711944692695756,0.08043810813818505,21.739815096562324
17,350,2.7,2.0,3,10,True,500,0.01,False,True,5996,1577,496,1072,132,8,14,4273,1576,0.3163265306122449,0.5711944692695756,0.08043810813818505,21.739815096562324
17,350,2.7,2.5,1,10,True,500,0.01,False,True,5996,1323,349,960,82,13,14,4577,1322,0.2666157372039725,0.7475600849419223,0.10848427885771206,23.19311484862027
17,350,2.7,2.5,2,10,True,500,0.01,False,True,5996,1323,349,960,82,13,14,4577,1322,0.2666157372039725,0.7475600849419223,0.10848427885771206,23.19311484862027
17,350,2.7,2.5,3,10,True,500,0.01,False,True,5996,1323,349,960,82,13,14,4577,1322,0.2666157372039725,0.7475600849419223,0.10848427885771206,23.19311484862027
17,350,2.7,3.0,1,10,True,500,0.01,False,True,5996,1146,269,860,59,16,14,4777,1145,0.2382639503985828,0.8118982316428619,0.12168021644347343,26.570192665115655
17,350,2.7,3.0,2,10,True,500,0.01,False,True,5996,1146,269,860,59,16,14,4777,1145,0.2382639503985828,0.8118982316428619,0.12168021644347343,26.570192665115655
17,350,2.7,3.0,3,10,True,500,0.01,False,True,5996,1146,269,860,59,16,14,4777,1145,0.2382639503985828,0.8118982316428619,0.12168021644347343,26.570192665115655
17,350,3.2,0.5,1,10,True,500,0.01,False,True,5996,3028,2100,928,1376,0,12,1579,3028,0.6935270805812418,0.1973328438799509,0.019209735950432242,11.590765356794346
17,350,3.2,0.5,2,10,True,500,0.01,False,True,5996,3028,2100,928,1376,0,12,1579,3028,0.6935270805812418,0.1973328438799509,0.019209735950432242,11.590765356794346
17,350,3.2,0.5,3,10,True,500,0.01,False,True,5996,3028,2100,928,1376,0,12,1579,3028,0.6935270805812418,0.1973328438799509,0.019209735950432242,11.590765356794346
17,350,3.2,1.0,1,10,True,500,0.01,False,True,5996,2477,1230,1244,525,2,12,2982,2476,0.4971705739692805,0.3712413070152944,0.04117642768390117,13.897451986675492
17,350,3.2,1.0,2,10,True,500,0.01,False,True,5996,2477,1230,1244,525,2,12,2982,2476,0.4971705739692805,0.3712413070152944,0.04117642768390117,13.897451986675492
17,350,3.2,1.0,3,10,True,500,0.01,False,True,5996,2477,1230,1244,525,2,12,2982,2476,0.4971705739692805,0.3712413070152944,0.04117642768390117,13.897451986675492
17,350,3.2,1.5,1,10,True,500,0.01,False,True,5996,1920,750,1165,236,4,12,3828,1919,0.391644908616188,0.445986628808502,0.0625695020201178,23.238274331814978
17,350,3.2,1.5,2,10,True,500,0.01,False,True,5996,1920,750,1165,236,4,12,3828,1919,0.391644908616188,0.445986628808502,0.0625695020201178,23.238274331814978
17,350,3.2,1.5,3,10,True,500,0.01,False,True,5996,1920,750,1165,236,4,12,3828,1919,0.391644908616188,0.445986628808502,0.0625695020201178,23.238274331814978
17,350,3.2,2.0,1,10,True,500,0.01,False,True,5996,1529,479,1040,125,9,12,4330,1528,0.315339038841343,0.5824569549963444,0.08328512010955104,22.574147080179614
17,350,3.2,2.0,2,10,True,500,0.01,False,True,5996,1529,479,1040,125,9,12,4330,1528,0.315339038841343,0.5824569549963444,0.08328512010955104,22.574147080179614
17,350,3.2,2.0,3,10,True,500,0.01,False,True,5996,1529,479,1040,125,9,12,4330,1528,0.315339038841343,0.5824569549963444,0.08328512010955104,22.574147080179614
17,350,3.2,2.5,1,10,True,500,0.01,False,True,5996,1280,338,928,77,13,12,4627,1279,0.2669826224328594,0.7488912663524301,0.11235197403951565,21.834860998214367
17,350,3.2,2.5,2,10,True,500,0.01,False,True,5996,1280,338,928,77,13,12,4627,1279,0.2669826224328594,0.7488912663524301,0.11235197403951565,21.834860998214367
17,350,3.2,2.5,3,10,True,500,0.01,False,True,5996,1280,338,928,77,13,12,4627,1279,0.2669826224328594,0.7488912663524301,0.11235197403951565,21.834860998214367
17,350,3.2,3.0,1,10,True,500,0.01,False,True,5996,1110,255,838,53,16,12,4821,1109,0.23330283623055809,0.797811731244942,0.12308125885958954,26.55530054705531
17,350,3.2,3.0,2,10,True,500,0.01,False,True,5996,1110,255,838,53,16,12,4821,1109,0.23330283623055809,0.797811731244942,0.12308125885958954,26.55530054705531
17,350,3.2,3.0,3,10,True,500,0.01,False,True,5996,1110,255,838,53,16,12,4821,1109,0.23330283623055809,0.797811731244942,0.12308125885958954,26.55530054705531
17,500,0.2,0.5,1,10,True,500,0.01,False,True,4687,2555,1769,786,1268,0,7,856,2555,0.6923679060665362,0.1747680170542084,0.01653295833085095,18.888526096929112
17,500,0.2,0.5,2,10,True,500,0.01,False,True,4687,2555,1769,786,1268,0,7,856,2555,0.6923679060665362,0.1747680170542084,0.01653295833085095,18.888526096929112
17,500,0.2,0.5,3,10,True,500,0.01,False,True,4687,2555,1769,786,1268,0,7,856,2555,0.6923679060665362,0.1747680170542084,0.01653295833085095,18.888526096929112
17,500,0.2,1.0,1,10,True,500,0.01,False,True,4687,2401,1209,1190,625,2,7,1653,2401,0.503959983326386,0.3285398205902843,0.036393925066908965,27.583028948918468
17,500,0.2,1.0,2,10,True,500,0.01,False,True,4687,2401,1209,1190,625,2,7,1653,2401,0.503959983326386,0.3285398205902843,0.036393925066908965,27.583028948918468
17,500,0.2,1.0,3,10,True,500,0.01,False,True,4687,2401,1209,1190,625,2,7,1653,2401,0.503959983326386,0.3285398205902843,0.036393925066908965,27.583028948918468
17,500,0.2,1.5,1,10,True,500,0.01,False,True,4687,2055,818,1234,311,3,7,2313,2055,0.398635477582846,0.46341270145707875,0.0570877380347927,19.112206005036228
17,500,0.2,1.5,2,10,True,500,0.01,False,True,4687,2055,818,1234,311,3,7,2313,2055,0.398635477582846,0.46341270145707875,0.0570877380347927,19.112206005036228
17,500,0.2,1.5,3,10,True,500,0.01,False,True,4687,2055,818,1234,311,3,7,2313,2055,0.398635477582846,0.46341270145707875,0.0570877380347927,19.112206005036228
17,500,0.2,2.0,1,10,True,500,0.01,False,True,4687,1694,552,1131,172,10,7,2814,1693,0.32798573975044565,0.5994081485419578,0.07982502581601567,29.022378120400845
17,500,0.2,2.0,2,10,True,500,0.01,False,True,4687,1694,552,1131,172,10,7,2814,1693,0.32798573975044565,0.5994081485419578,0.07982502581601567,29.022378120400845
17,500,0.2,2.0,3,10,True,500,0.01,False,True,4687,1694,552,1131,172,10,7,2814,1693,0.32798573975044565,0.5994081485419578,0.07982502581601567,29.022378120400845
17,500,0.2,2.5,1,10,True,500,0.01,False,True,4687,1444,385,1047,107,11,7,3129,1443,0.26885474860335196,0.7151047928658931,0.09628947090709929,23.74954660859811
17,500,0.2,2.5,2,10,True,500,0.01,False,True,4687,1444,385,1047,107,11,7,3129,1443,0.26885474860335196,0.7151047928658931,0.09628947090709929,23.74954660859811
17,500,0.2,2.5,3,10,True,500,0.01,False,True,4687,1444,385,1047,107,11,7,3129,1443,0.26885474860335196,0.7151047928658931,0.09628947090709929,23.74954660859811
17,500,0.2,3.0,1,10,True,500,0.01,False,True,4687,1241,285,938,74,17,7,3365,1240,0.2330335241210139,0.8310926569895694,0.11254714364103754,20.70478557783946
17,500,0.2,3.0,2,10,True,500,0.01,False,True,4687,1241,285,938,74,17,7,3365,1240,0.2330335241210139,0.8310926569895694,0.11254714364103754,20.70478557783946
17,500,0.2,3.0,3,10,True,500,0.01,False,True,4687,1241,285,938,74,17,7,3365,1240,0.2330335241210139,0.8310926569895694,0.11254714364103754,20.70478557783946
17,500,0.7,0.5,1,10,True,500,0.01,False,True,4687,2541,1753,788,1235,0,7,903,2541,0.6898858717040536,0.21376698898046242,0.01829576955402363,12.041975907095505
17,500,0.7,0.5,2,10,True,500,0.01,False,True,4687,2541,1753,788,1235,0,7,903,2541,0.6898858717040536,0.21376698898046242,0.01829576955402363,12.041975907095505
17,500,0.7,0.5,3,10,True,500,0.01,False,True,4687,2541,1753,788,1235,0,7,903,2541,0.6898858717040536,0.21376698898046242,0.01829576955402363,12.041975907095505
17,500,0.7,1.0,1,10,True,500,0.01,False,True,4687,2361,1181,1178,600,2,7,1718,2361,0.5006358626536668,0.3553200652480083,0.03803252765667776,27.27973705013858
17,500,0.7,1.0,2,10,True,500,0.01,False,True,4687,2361,1181,1178,600,2,7,1718,2361,0.5006358626536668,0.3553200652480083,0.03803252765667776,27.27973705013858
17,500,0.7,1.0,3,10,True,500,0.01,False,True,4687,2361,1181,1178,600,2,7,1718,2361,0.5006358626536668,0.3553200652480083,0.03803252765667776,27.27973705013858
17,500,0.7,1.5,1,10,True,500,0.01,False,True,4687,2004,793,1208,281,3,7,2394,2004,0.3963018490754623,0.49998383055367457,0.060001869690865524,16.801319896921
17,500,0.7,1.5,2,10,True,500,0.01,False,True,4687,2004,793,1208,281,3,7,2394,2004,0.3963018490754623,0.49998383055367457,0.060001869690865524,16.801319896921
17,500,0.7,1.5,3,10,True,500,0.01,False,True,4687,2004,793,1208,281,3,7,2394,2004,0.3963018490754623,0.49998383055367457,0.060001869690865524,16.801319896921
17,500,0.7,2.0,1,10,True,500,0.01,False,True,4687,1649,534,1104,146,10,7,2885,1648,0.326007326007326,0.6399213515245185,0.08458602998117785,26.019134757727556
17,500,0.7,2.0,2,10,True,500,0.01,False,True,4687,1649,534,1104,146,10,7,2885,1648,0.326007326007326,0.6399213515245185,0.08458602998117785,26.019134757727556
17,500,0.7,2.0,3,10,True,500,0.01,False,True,4687,1649,534,1104,146,10,7,2885,1648,0.326007326007326,0.6399213515245185,0.08458602998117785,26.019134757727556
17,500,0.7,2.5,1,10,True,500,0.01,False,True,4687,1410,374,1023,96,12,7,3174,1409,0.2677165354330709,0.7456998682255617,0.10140254167110915,23.705647877325248
17,500,0.7,2.5,2,10,True,500,0.01,False,True,4687,1410,374,1023,96,12,7,3174,1409,0.2677165354330709,0.7456998682255617,0.10140254167110915,23.705647877325248
17,500,0.7,2.5,3,10,True,500,0.01,False,True,4687,1410,374,1023,96,12,7,3174,1409,0.2677165354330709,0.7456998682255617,0.10140254167110915,23.705647877325248
17,500,0.7,3.0,1,10,True,500,0.01,False,True,4687,1214,282,914,69,17,7,3397,1213,0.23578595317725753,0.831069344958164,0.11538122399733765,19.61951811395079
